This file was downloaded on March 14 2018 12:46:15 AM UTC-07:00
Keywords,furniture
Date Range,2015-03-13 - 2018-03-11
Buyer Country: ,AU
Category: ,Home & Garden
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-03-04,111,113.43 USD,12591.24 USD
2016-03-05,135,105.09 USD,14186.54 USD
2016-03-06,150,100.13 USD,15019.37 USD
2016-03-07,162,92.39 USD,14967.36 USD
2016-03-08,165,51.73 USD,8535.37 USD
2016-03-09,149,87.77 USD,13078.12 USD
2016-03-10,120,97.15 USD,11658.20 USD
2016-03-11,113,60.48 USD,6834.30 USD
2016-03-12,146,77.82 USD,11362.01 USD
2016-03-13,139,89.18 USD,12396.36 USD
2016-03-14,140,111.41 USD,15597.25 USD
2016-03-15,176,64.12 USD,11285.52 USD
2016-03-16,105,118.46 USD,12437.85 USD
2016-03-17,131,91.99 USD,12051.30 USD
2016-03-18,102,93.50 USD,9537.14 USD
2016-03-19,155,81.24 USD,12591.84 USD
2016-03-20,120,105.12 USD,12614.09 USD
2016-03-21,146,134.56 USD,19645.12 USD
2016-03-22,131,106.60 USD,13964.65 USD
2016-03-23,101,106.31 USD,10737.67 USD
2016-03-24,121,88.18 USD,10669.19 USD
2016-03-25,103,139.03 USD,14320.30 USD
2016-03-26,135,68.59 USD,9259.92 USD
2016-03-27,125,148.02 USD,18503.05 USD
2016-03-28,173,105.24 USD,18206.57 USD
2016-03-29,188,66.40 USD,12482.99 USD
2016-03-30,148,106.69 USD,15790.21 USD
2016-03-31,134,93.04 USD,12467.89 USD
2016-04-01,110,106.52 USD,11717.68 USD
2016-04-02,172,91.96 USD,15817.45 USD
2016-04-03,170,117.45 USD,19966.29 USD
2016-04-04,193,93.76 USD,18095.92 USD
2016-04-05,168,70.38 USD,11823.95 USD
2016-04-06,143,105.87 USD,15138.90 USD
2016-04-07,136,115.81 USD,15749.55 USD
2016-04-08,116,96.10 USD,11147.26 USD
2016-04-09,128,100.00 USD,12800.07 USD
2016-04-10,284,83.15 USD,23613.95 USD
2016-04-11,120,108.21 USD,12984.95 USD
2016-04-12,143,103.86 USD,14852.08 USD
2016-04-13,210,78.90 USD,16568.21 USD
2016-04-14,138,100.21 USD,13828.41 USD
2016-04-15,95,92.73 USD,8808.93 USD
2016-04-16,150,97.77 USD,14664.98 USD
2016-04-17,145,113.02 USD,16387.91 USD
2016-04-18,141,92.63 USD,13060.91 USD
2016-04-19,184,94.71 USD,17426.84 USD
2016-04-20,128,123.70 USD,15833.84 USD
2016-04-21,118,79.33 USD,9360.98 USD
2016-04-22,121,99.19 USD,12002.28 USD
2016-04-23,122,90.37 USD,11024.84 USD
2016-04-24,139,76.96 USD,10697.36 USD
2016-04-25,177,109.80 USD,19434.63 USD
2016-04-26,182,71.92 USD,13090.16 USD
2016-04-27,131,71.45 USD,9360.36 USD
2016-04-28,147,72.76 USD,10695.55 USD
2016-04-29,136,81.55 USD,11090.87 USD
2016-04-30,141,59.23 USD,8351.16 USD
2016-05-01,187,96.87 USD,18114.78 USD
2016-05-02,153,93.01 USD,14229.97 USD
2016-05-03,177,77.10 USD,13646.69 USD
2016-05-04,204,67.19 USD,13706.34 USD
2016-05-05,109,63.25 USD,6894.25 USD
2016-05-06,125,71.93 USD,8991.76 USD
2016-05-07,147,81.97 USD,12049.00 USD
2016-05-08,161,95.48 USD,15371.53 USD
2016-05-09,122,74.88 USD,9135.89 USD
2016-05-10,181,69.86 USD,12644.95 USD
2016-05-11,173,62.79 USD,10862.41 USD
2016-05-12,193,60.85 USD,11744.88 USD
2016-05-13,122,80.04 USD,9765.39 USD
2016-05-14,170,77.15 USD,13115.57 USD
2016-05-15,154,59.82 USD,9212.94 USD
2016-05-16,155,99.84 USD,15475.51 USD
