model,description,metric,metric_code,value,rating,link
SSE-AD-5186830,V8 - 2015 Aston Martin V8 Vantage Manual,price,price,167500,3.93,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5186830/?Cr=17
SSE-AD-5186830,V8 - 2015 Aston Martin V8 Vantage Manual,milage,milage,2934,3.93,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5186830/?Cr=17
SSE-AD-5186830,V8 - 2015 Aston Martin V8 Vantage Manual,age,age,3,3.93,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5186830/?Cr=17
SSE-AD-4890557,V8 - 2014 Aston Martin V8 Vantage S Auto,price,price,148850,3.48,https://www.carsales.com.au/private/details/Aston-Martin-V8-2014/SSE-AD-4890557/?Cr=18
SSE-AD-4890557,V8 - 2014 Aston Martin V8 Vantage S Auto,milage,milage,13100,3.48,https://www.carsales.com.au/private/details/Aston-Martin-V8-2014/SSE-AD-4890557/?Cr=18
SSE-AD-4890557,V8 - 2014 Aston Martin V8 Vantage S Auto,age,age,4,3.48,https://www.carsales.com.au/private/details/Aston-Martin-V8-2014/SSE-AD-4890557/?Cr=18
OAG-AD-15694588,V8 - 2016 Aston Martin V8 Vantage GT Auto,price,price,189900,3.44,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15694588/?Cr=63
OAG-AD-15694588,V8 - 2016 Aston Martin V8 Vantage GT Auto,milage,milage,4293,3.44,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15694588/?Cr=63
OAG-AD-15694588,V8 - 2016 Aston Martin V8 Vantage GT Auto,age,age,2,3.44,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2016/OAG-AD-15694588/?Cr=63
SSE-AD-5195100,V8 - 2015 Aston Martin V8 Vantage GT Auto,price,price,181000,3.37,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5195100/?Cr=3
SSE-AD-5195100,V8 - 2015 Aston Martin V8 Vantage GT Auto,milage,milage,6515,3.37,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5195100/?Cr=3
SSE-AD-5195100,V8 - 2015 Aston Martin V8 Vantage GT Auto,age,age,3,3.37,https://www.carsales.com.au/private/details/Aston-Martin-V8-2015/SSE-AD-5195100/?Cr=3
SSE-AD-5276212,V8 - 2010 Aston Martin V8 Vantage Auto,price,price,139000,3.32,https://www.carsales.com.au/private/details/Aston-Martin-V8-2010/SSE-AD-5276212/?Cr=109
SSE-AD-5276212,V8 - 2010 Aston Martin V8 Vantage Auto,milage,milage,12800,3.32,https://www.carsales.com.au/private/details/Aston-Martin-V8-2010/SSE-AD-5276212/?Cr=109
SSE-AD-5276212,V8 - 2010 Aston Martin V8 Vantage Auto,age,age,8,3.32,https://www.carsales.com.au/private/details/Aston-Martin-V8-2010/SSE-AD-5276212/?Cr=109
OAG-AD-15261886,V8 - 2016 Aston Martin V8 Vantage GT Auto,price,price,208800,3.31,https://www.carsales.com.au/demo/details/Aston-Martin-V8-2016/OAG-AD-15261886/?Cr=71
OAG-AD-15261886,V8 - 2016 Aston Martin V8 Vantage GT Auto,milage,milage,435,3.31,https://www.carsales.com.au/demo/details/Aston-Martin-V8-2016/OAG-AD-15261886/?Cr=71
OAG-AD-15261886,V8 - 2016 Aston Martin V8 Vantage GT Auto,age,age,2,3.31,https://www.carsales.com.au/demo/details/Aston-Martin-V8-2016/OAG-AD-15261886/?Cr=71
OAG-AD-15694589,V8 - 2017 Aston Martin V8 Vantage S Auto,price,price,199900,3.13,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2017/OAG-AD-15694589/?Cr=47
OAG-AD-15694589,V8 - 2017 Aston Martin V8 Vantage S Auto,milage,milage,6835,3.13,https://www.carsales.com.au/dealer/details/Aston-Martin-V8-2017/OAG-AD-15694589/?Cr=47
