This file was downloaded on February 25 2018 6:19:33 PM UTC-08:00
Keywords,whisky
Date Range,2015-02-23 - 2018-02-23
Buyer Country: ,AU
Category: ,Alcohol & Alcohol Mixes
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-02-23,0,0.00 USD,0.00 USD
2015-02-24,4,262.25 USD,1049.00 USD
2015-02-25,4,130.47 USD,521.88 USD
2015-02-26,7,112.58 USD,788.03 USD
2015-02-27,1,121.29 USD,121.29 USD
2015-02-28,3,352.23 USD,1056.70 USD
2015-03-01,3,117.39 USD,352.17 USD
2015-03-02,1,127.58 USD,127.58 USD
2015-03-03,2,61.09 USD,122.17 USD
2015-03-04,2,266.25 USD,532.50 USD
2015-03-05,1,117.27 USD,117.27 USD
2015-03-06,4,95.25 USD,381.00 USD
2015-03-07,12,76.06 USD,912.74 USD
2015-03-08,10,133.53 USD,1335.25 USD
2015-03-09,5,149.21 USD,746.07 USD
2015-03-10,1,231.46 USD,231.46 USD
2015-03-11,6,86.42 USD,518.52 USD
2015-03-12,3,113.45 USD,340.36 USD
2015-03-13,4,103.05 USD,412.21 USD
2015-03-14,5,9201.54 USD,46007.71 USD
2015-03-15,3,211.07 USD,633.21 USD
2015-03-16,14,87.42 USD,1223.81 USD
2015-03-17,4,238.77 USD,955.07 USD
2015-03-18,6,172.31 USD,1033.86 USD
2015-03-19,4,76.44 USD,305.75 USD
2015-03-20,2,216.75 USD,433.49 USD
2015-03-21,6,76.75 USD,460.52 USD
2015-03-22,4,77.59 USD,310.37 USD
2015-03-23,7,187.02 USD,1309.14 USD
2015-03-24,5,89.92 USD,449.59 USD
2015-03-25,4,112.33 USD,449.32 USD
2015-03-26,6,118.02 USD,708.11 USD
2015-03-27,1,90.09 USD,90.09 USD
2015-03-28,3,69.75 USD,209.26 USD
2015-03-29,4,199.59 USD,798.37 USD
2015-03-30,5,92.09 USD,460.43 USD
2015-03-31,7,128.78 USD,901.45 USD
2015-04-01,7,175.37 USD,1227.59 USD
2015-04-02,4,135.32 USD,541.26 USD
2015-04-03,6,54.04 USD,324.24 USD
2015-04-04,5,85.90 USD,429.50 USD
2015-04-05,3,108.35 USD,325.05 USD
2015-04-06,9,105.23 USD,947.10 USD
2015-04-07,10,128.95 USD,1289.47 USD
2015-04-08,9,136.21 USD,1225.91 USD
2015-04-09,7,110.18 USD,771.28 USD
2015-04-10,6,92.17 USD,553.02 USD
2015-04-11,7,153.36 USD,1073.51 USD
2015-04-12,7,71.98 USD,503.83 USD
2015-04-13,6,90.61 USD,543.66 USD
2015-04-14,11,136.06 USD,1496.68 USD
2015-04-15,3,82.84 USD,248.51 USD
2015-04-16,4,120.53 USD,482.11 USD
2015-04-17,4,53.03 USD,212.12 USD
2015-04-18,4,34.27 USD,137.07 USD
2015-04-19,5,119.64 USD,598.19 USD
2015-04-20,4,168.16 USD,672.63 USD
2015-04-21,0,0.00 USD,0.00 USD
2015-04-22,6,88.43 USD,530.57 USD
2015-04-23,9,165.04 USD,1485.40 USD
2015-04-24,2,97.06 USD,194.11 USD
2015-04-25,7,204.41 USD,1430.87 USD
2015-04-26,6,102.86 USD,617.17 USD
2015-04-27,6,145.92 USD,875.50 USD
2015-04-28,6,122.57 USD,735.42 USD
2015-04-29,3,96.97 USD,290.92 USD
2015-04-30,4,119.31 USD,477.22 USD
2015-05-01,7,94.42 USD,660.97 USD
2015-05-02,8,72.44 USD,579.49 USD
2015-05-03,2,173.74 USD,347.48 USD
2015-05-04,3,142.84 USD,428.53 USD
2015-05-05,7,232.65 USD,1628.54 USD
2015-05-06,1,119.02 USD,119.02 USD
2015-05-07,8,5998.76 USD,47990.04 USD
2015-05-08,5,90.23 USD,451.16 USD
2015-05-09,3,44.65 USD,133.95 USD
2015-05-10,7,148.91 USD,1042.34 USD
2015-05-11,5,92.37 USD,461.87 USD
2015-05-12,6,96.95 USD,581.68 USD
2015-05-13,5,113.90 USD,569.49 USD
2015-05-14,4,81.68 USD,326.72 USD
2015-05-15,3,94.15 USD,282.44 USD
2015-05-16,3,88.59 USD,265.76 USD
2015-05-17,1,8.05 USD,8.05 USD
2015-05-18,6,122.10 USD,732.61 USD
2015-05-19,3,158.55 USD,475.64 USD
2015-05-20,5,141.56 USD,707.82 USD
2015-05-21,1,315.07 USD,315.07 USD
2015-05-22,1,85.86 USD,85.86 USD
2015-05-23,3,221.19 USD,663.56 USD
2015-05-24,0,0.00 USD,0.00 USD
2015-05-25,2,62.19 USD,124.38 USD
2015-05-26,2,136.55 USD,273.09 USD
2015-05-27,4,115.91 USD,463.62 USD
2015-05-28,2,109.54 USD,219.07 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,4,103.71 USD,414.84 USD
2015-05-31,1,60.47 USD,60.47 USD
2015-06-01,2,112.90 USD,225.80 USD
2015-06-02,11,98.13 USD,1079.44 USD
2015-06-03,6,114.91 USD,689.46 USD
2015-06-04,7,104.34 USD,730.38 USD
2015-06-05,8,129.52 USD,1036.17 USD
2015-06-06,2,202.48 USD,404.95 USD
2015-06-07,5,110.12 USD,550.62 USD
2015-06-08,2,139.18 USD,278.36 USD
2015-06-09,1,106.84 USD,106.84 USD
2015-06-10,9,102.22 USD,920.00 USD
