This file was downloaded on March 20 2018 4:41:38 AM UTC-07:00
Keywords,casual shoes
Date Range,2015-03-19 - 2018-03-12
Buyer Country: ,AU
Category: ,Men's Shoes
Product Condition: ,New,Used
Listing Format: ,StoresFixedPrice,FixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-19,54,46.28 USD,2498.89 USD
2015-03-20,49,52.06 USD,2550.95 USD
2015-03-21,59,61.02 USD,3600.12 USD
2015-03-22,66,57.90 USD,3821.10 USD
2015-03-23,58,52.01 USD,3016.35 USD
2015-03-24,64,50.48 USD,3230.80 USD
2015-03-25,80,58.73 USD,4698.65 USD
2015-03-26,59,49.88 USD,2942.65 USD
2015-03-27,61,53.47 USD,3261.38 USD
2015-03-28,60,52.48 USD,3148.99 USD
2015-03-29,63,53.26 USD,3355.18 USD
2015-03-30,51,56.95 USD,2904.43 USD
2015-03-31,58,46.56 USD,2700.40 USD
2015-04-01,62,46.74 USD,2897.62 USD
2015-04-02,44,53.40 USD,2349.72 USD
2015-04-03,42,45.82 USD,1924.42 USD
2015-04-04,50,46.40 USD,2320.24 USD
2015-04-05,59,51.20 USD,3020.86 USD
2015-04-06,69,55.77 USD,3848.04 USD
2015-04-07,65,54.96 USD,3572.11 USD
2015-04-08,67,52.67 USD,3529.04 USD
2015-04-09,51,44.64 USD,2276.76 USD
2015-04-10,55,47.07 USD,2588.70 USD
2015-04-11,63,54.00 USD,3402.27 USD
2015-04-12,59,59.77 USD,3526.56 USD
2015-04-13,73,52.14 USD,3806.41 USD
2015-04-14,226,46.40 USD,10486.31 USD
2015-04-15,90,45.63 USD,4106.74 USD
2015-04-16,72,49.47 USD,3561.84 USD
2015-04-17,64,51.72 USD,3309.76 USD
2015-04-18,47,42.68 USD,2006.05 USD
2015-04-19,79,59.06 USD,4665.62 USD
2015-04-20,76,52.91 USD,4021.30 USD
2015-04-21,73,52.55 USD,3835.99 USD
2015-04-22,53,52.34 USD,2774.24 USD
2015-04-23,69,51.21 USD,3533.37 USD
2015-04-24,50,50.52 USD,2525.77 USD
2015-04-25,61,56.15 USD,3425.10 USD
2015-04-26,79,52.25 USD,4127.87 USD
2015-04-27,64,54.80 USD,3506.95 USD
2015-04-28,55,61.37 USD,3375.49 USD
2015-04-29,71,53.94 USD,3829.60 USD
2015-04-30,47,50.64 USD,2380.26 USD
2015-05-01,55,46.53 USD,2559.07 USD
2015-05-02,44,55.78 USD,2454.48 USD
2015-05-03,67,59.78 USD,4005.11 USD
2015-05-04,52,51.82 USD,2694.62 USD
2015-05-05,54,47.51 USD,2565.57 USD
2015-05-06,58,55.18 USD,3200.22 USD
2015-05-07,51,61.54 USD,3138.51 USD
2015-05-08,43,60.07 USD,2582.87 USD
2015-05-09,60,58.45 USD,3506.88 USD
2015-05-10,62,57.88 USD,3588.62 USD
2015-05-11,56,45.39 USD,2542.11 USD
2015-05-12,62,46.59 USD,2888.72 USD
2015-05-13,65,47.51 USD,3088.39 USD
2015-05-14,46,60.16 USD,2767.26 USD
2015-05-15,51,57.96 USD,2955.88 USD
2015-05-16,63,56.52 USD,3560.45 USD
2015-05-17,69,54.78 USD,3779.66 USD
2015-05-18,80,58.81 USD,4705.02 USD
2015-05-19,68,56.31 USD,3828.80 USD
2015-05-20,53,55.10 USD,2920.09 USD
2015-05-21,55,52.10 USD,2865.66 USD
