model,description,metric,metric_code,value,rating,link
SSE-AD-5070483,330Ci - 2005 BMW 330Ci High-line E46 Auto,price,price,14880,-0.02,https://www.carsales.com.au/private/details/BMW-330Ci-2005/SSE-AD-5070483/?Cr=475
SSE-AD-5070483,330Ci - 2005 BMW 330Ci High-line E46 Auto,milage,milage,133000,-0.02,https://www.carsales.com.au/private/details/BMW-330Ci-2005/SSE-AD-5070483/?Cr=475
SSE-AD-5070483,330Ci - 2005 BMW 330Ci High-line E46 Auto,age,age,13,-0.02,https://www.carsales.com.au/private/details/BMW-330Ci-2005/SSE-AD-5070483/?Cr=475
SSE-AD-5349332,330Ci - 2006 BMW 330Ci Special Edition E46 Auto,price,price,18000,-0.18,https://www.carsales.com.au/private/details/BMW-330Ci-2006/SSE-AD-5349332/?Cr=344
SSE-AD-5349332,330Ci - 2006 BMW 330Ci Special Edition E46 Auto,milage,milage,132727,-0.18,https://www.carsales.com.au/private/details/BMW-330Ci-2006/SSE-AD-5349332/?Cr=344
SSE-AD-5349332,330Ci - 2006 BMW 330Ci Special Edition E46 Auto,age,age,12,-0.18,https://www.carsales.com.au/private/details/BMW-330Ci-2006/SSE-AD-5349332/?Cr=344
OAG-AD-15698492,330Ci - 2002 BMW 330Ci E46 Manual,price,price,16900,-0.30,https://www.carsales.com.au/dealer/details/BMW-330Ci-2002/OAG-AD-15698492/?gts=OAG-AD-15698492&gtssaleid=OAG-AD-15698492&rankingType=Showcase
OAG-AD-15698492,330Ci - 2002 BMW 330Ci E46 Manual,milage,milage,118769,-0.30,https://www.carsales.com.au/dealer/details/BMW-330Ci-2002/OAG-AD-15698492/?gts=OAG-AD-15698492&gtssaleid=OAG-AD-15698492&rankingType=Showcase
OAG-AD-15698492,330Ci - 2002 BMW 330Ci E46 Manual,age,age,16,-0.30,https://www.carsales.com.au/dealer/details/BMW-330Ci-2002/OAG-AD-15698492/?gts=OAG-AD-15698492&gtssaleid=OAG-AD-15698492&rankingType=Showcase
OAG-AD-15704531,330Ci - 2003 BMW 330Ci E46 Auto,price,price,15999,1.59,https://www.carsales.com.au/dealer/details/BMW-330Ci-2003/OAG-AD-15704531/?Cr=551
OAG-AD-15704531,330Ci - 2003 BMW 330Ci E46 Auto,milage,milage,59514,1.59,https://www.carsales.com.au/dealer/details/BMW-330Ci-2003/OAG-AD-15704531/?Cr=551
OAG-AD-15704531,330Ci - 2003 BMW 330Ci E46 Auto,age,age,15,1.59,https://www.carsales.com.au/dealer/details/BMW-330Ci-2003/OAG-AD-15704531/?Cr=551
OAG-AD-15780515,330Ci - 2001 BMW 330Ci E46 Auto,price,price,12850,1.53,https://www.carsales.com.au/dealer/details/BMW-330Ci-2001/OAG-AD-15780515/?Cr=696
OAG-AD-15780515,330Ci - 2001 BMW 330Ci E46 Auto,milage,milage,62155,1.53,https://www.carsales.com.au/dealer/details/BMW-330Ci-2001/OAG-AD-15780515/?Cr=696
OAG-AD-15780515,330Ci - 2001 BMW 330Ci E46 Auto,age,age,17,1.53,https://www.carsales.com.au/dealer/details/BMW-330Ci-2001/OAG-AD-15780515/?Cr=696
SSE-AD-4065116,330Ci - 2006 BMW 330Ci High-line E46 Auto,price,price,17600,1.04,https://www.carsales.com.au/private/details/BMW-330Ci-2006/SSE-AD-4065116/?Cr=754
SSE-AD-4065116,330Ci - 2006 BMW 330Ci High-line E46 Auto,milage,milage,90100,1.04,https://www.carsales.com.au/private/details/BMW-330Ci-2006/SSE-AD-4065116/?Cr=754
SSE-AD-4065116,330Ci - 2006 BMW 330Ci High-line E46 Auto,age,age,12,1.04,https://www.carsales.com.au/private/details/BMW-330Ci-2006/SSE-AD-4065116/?Cr=754
OAG-AD-15390055,330Ci - 2004 BMW 330Ci E46 Auto,price,price,13990,1.00,https://www.carsales.com.au/dealer/details/BMW-330Ci-2004/OAG-AD-15390055/?Cr=150
OAG-AD-15390055,330Ci - 2004 BMW 330Ci E46 Auto,milage,milage,93866,1.00,https://www.carsales.com.au/dealer/details/BMW-330Ci-2004/OAG-AD-15390055/?Cr=150
OAG-AD-15390055,330Ci - 2004 BMW 330Ci E46 Auto,age,age,14,1.00,https://www.carsales.com.au/dealer/details/BMW-330Ci-2004/OAG-AD-15390055/?Cr=150
SSE-AD-5196798,330Ci - 2003 BMW 330Ci E46 Auto,price,price,15900,0.91,https://www.carsales.com.au/private/details/BMW-330Ci-2003/SSE-AD-5196798/?Cr=277
SSE-AD-5196798,330Ci - 2003 BMW 330Ci E46 Auto,milage,milage,84500,0.91,https://www.carsales.com.au/private/details/BMW-330Ci-2003/SSE-AD-5196798/?Cr=277
SSE-AD-5196798,330Ci - 2003 BMW 330Ci E46 Auto,age,age,15,0.91,https://www.carsales.com.au/private/details/BMW-330Ci-2003/SSE-AD-5196798/?Cr=277
SSE-AD-5251790,330Ci - 2005 BMW 330Ci E46 Auto,price,price,12000,0.60,https://www.carsales.com.au/private/details/BMW-330Ci-2005/SSE-AD-5251790/?Cr=456
SSE-AD-5251790,330Ci - 2005 BMW 330Ci E46 Auto,milage,milage,121283,0.60,https://www.carsales.com.au/private/details/BMW-330Ci-2005/SSE-AD-5251790/?Cr=456
SSE-AD-5251790,330Ci - 2005 BMW 330Ci E46 Auto,age,age,13,0.60,https://www.carsales.com.au/private/details/BMW-330Ci-2005/SSE-AD-5251790/?Cr=456
SSE-AD-4082552,330Ci - 2006 BMW 330Ci High-line E46 Auto,price,price,15600,0.59,https://www.carsales.com.au/private/details/BMW-330Ci-2006/SSE-AD-4082552/?Cr=413
SSE-AD-4082552,330Ci - 2006 BMW 330Ci High-line E46 Auto,milage,milage,114000,0.59,https://www.carsales.com.au/private/details/BMW-330Ci-2006/SSE-AD-4082552/?Cr=413
SSE-AD-4082552,330Ci - 2006 BMW 330Ci High-line E46 Auto,age,age,12,0.59,https://www.carsales.com.au/private/details/BMW-330Ci-2006/SSE-AD-4082552/?Cr=413
SSE-AD-5347361,330Ci - 2004 BMW 330Ci E46 Auto,price,price,16000,0.56,https://www.carsales.com.au/private/details/BMW-330Ci-2004/SSE-AD-5347361/?Cr=86
SSE-AD-5347361,330Ci - 2004 BMW 330Ci E46 Auto,milage,milage,102349,0.56,https://www.carsales.com.au/private/details/BMW-330Ci-2004/SSE-AD-5347361/?Cr=86
SSE-AD-5347361,330Ci - 2004 BMW 330Ci E46 Auto,age,age,14,0.56,https://www.carsales.com.au/private/details/BMW-330Ci-2004/SSE-AD-5347361/?Cr=86
SSE-AD-5260501,330Ci - 2000 BMW 330Ci E46 Auto,price,price,8000,0.45,https://www.carsales.com.au/private/details/BMW-330Ci-2000/SSE-AD-5260501/?Cr=582
SSE-AD-5260501,330Ci - 2000 BMW 330Ci E46 Auto,milage,milage,114000,0.45,https://www.carsales.com.au/private/details/BMW-330Ci-2000/SSE-AD-5260501/?Cr=582
SSE-AD-5260501,330Ci - 2000 BMW 330Ci E46 Auto,age,age,18,0.45,https://www.carsales.com.au/private/details/BMW-330Ci-2000/SSE-AD-5260501/?Cr=582
