This file was downloaded on March 13 2018 3:25:34 PM UTC-07:00
Keywords,sofa 
Date Range,2016-07-09 - 2016-10-13
Buyer Country: ,AU
Category: ,Sofas & Couches
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-07-09,38,89.67 USD,3407.47 USD
2016-07-10,45,121.66 USD,5474.54 USD
2016-07-11,43,106.15 USD,4564.37 USD
2016-07-12,45,139.92 USD,6296.51 USD
2016-07-13,23,152.56 USD,3508.95 USD
2016-07-14,37,134.06 USD,4960.16 USD
2016-07-15,38,148.87 USD,5657.15 USD
2016-07-16,37,86.68 USD,3207.16 USD
2016-07-17,54,150.88 USD,8147.32 USD
2016-07-18,25,129.87 USD,3246.69 USD
2016-07-19,46,70.45 USD,3240.79 USD
2016-07-20,36,65.28 USD,2349.93 USD
2016-07-21,25,79.75 USD,1993.75 USD
2016-07-22,27,117.79 USD,3180.39 USD
2016-07-23,41,79.75 USD,3269.95 USD
2016-07-24,57,131.70 USD,7506.66 USD
2016-07-25,25,75.30 USD,1882.57 USD
2016-07-26,37,133.08 USD,4923.83 USD
2016-07-27,43,67.34 USD,2895.78 USD
2016-07-28,46,46.93 USD,2158.66 USD
2016-07-29,36,182.06 USD,6554.09 USD
2016-07-30,53,71.33 USD,3780.58 USD
2016-07-31,28,131.10 USD,3670.68 USD
2016-08-01,37,202.35 USD,7486.87 USD
2016-08-02,39,45.97 USD,1792.66 USD
2016-08-03,34,96.40 USD,3277.55 USD
2016-08-04,32,84.49 USD,2703.66 USD
2016-08-05,34,131.92 USD,4485.22 USD
2016-08-06,29,205.12 USD,5948.54 USD
2016-08-07,37,148.99 USD,5512.60 USD
2016-08-08,30,150.71 USD,4521.34 USD
2016-08-09,9,226.65 USD,2039.83 USD
2016-08-10,46,93.69 USD,4309.96 USD
2016-08-11,26,83.48 USD,2170.37 USD
2016-08-12,41,159.60 USD,6543.47 USD
2016-08-13,18,117.17 USD,2109.12 USD
2016-08-14,35,122.29 USD,4280.32 USD
2016-08-15,39,215.81 USD,8416.66 USD
2016-08-16,56,150.10 USD,8405.53 USD
2016-08-17,19,185.68 USD,3527.83 USD
2016-08-18,21,61.69 USD,1295.43 USD
2016-08-19,32,205.56 USD,6577.93 USD
2016-08-20,31,179.70 USD,5570.59 USD
2016-08-21,35,111.60 USD,3906.00 USD
2016-08-22,51,93.67 USD,4777.21 USD
2016-08-23,39,147.29 USD,5744.18 USD
2016-08-24,36,73.01 USD,2628.27 USD
2016-08-25,18,172.14 USD,3098.54 USD
2016-08-26,31,183.44 USD,5686.67 USD
2016-08-27,34,56.88 USD,1933.76 USD
2016-08-28,36,204.91 USD,7376.76 USD
2016-08-29,29,69.18 USD,2006.22 USD
2016-08-30,41,92.55 USD,3794.69 USD
2016-08-31,36,133.63 USD,4810.72 USD
2016-09-01,26,141.04 USD,3666.95 USD
2016-09-02,36,155.74 USD,5606.52 USD
2016-09-03,21,73.38 USD,1540.89 USD
2016-09-04,37,152.20 USD,5631.48 USD
2016-09-05,38,132.68 USD,5042.02 USD
2016-09-06,32,121.24 USD,3879.77 USD
2016-09-07,40,121.63 USD,4865.35 USD
2016-09-08,29,61.91 USD,1795.30 USD
2016-09-09,42,82.13 USD,3449.66 USD
2016-09-10,26,92.26 USD,2398.65 USD
2016-09-11,39,95.32 USD,3717.52 USD
2016-09-12,46,46.11 USD,2121.24 USD
2016-09-13,49,84.53 USD,4142.16 USD
2016-09-14,28,75.91 USD,2125.41 USD
2016-09-15,39,100.89 USD,3934.60 USD
2016-09-16,38,122.97 USD,4672.72 USD
2016-09-17,40,125.26 USD,5010.43 USD
2016-09-18,52,191.65 USD,9965.97 USD
2016-09-19,56,175.66 USD,9836.97 USD
2016-09-20,43,142.13 USD,6111.48 USD
2016-09-21,66,242.30 USD,15991.54 USD
2016-09-22,40,72.84 USD,2913.64 USD
2016-09-23,31,93.24 USD,2890.31 USD
2016-09-24,57,69.83 USD,3980.52 USD
2016-09-25,51,169.58 USD,8648.53 USD
2016-09-26,42,106.15 USD,4458.39 USD
2016-09-27,24,159.04 USD,3816.84 USD
2016-09-28,19,161.07 USD,3060.32 USD
2016-09-29,52,69.88 USD,3633.57 USD
2016-09-30,24,106.80 USD,2563.10 USD
2016-10-01,24,106.88 USD,2565.10 USD
2016-10-02,45,136.73 USD,6152.69 USD
2016-10-03,21,129.83 USD,2726.42 USD
2016-10-04,18,123.77 USD,2227.78 USD
2016-10-05,32,243.70 USD,7798.38 USD
2016-10-06,24,108.75 USD,2610.10 USD
2016-10-07,17,81.52 USD,1385.89 USD
2016-10-08,28,108.14 USD,3028.00 USD
2016-10-09,30,77.18 USD,2315.37 USD
2016-10-10,19,75.86 USD,1441.43 USD
2016-10-11,24,78.50 USD,1883.96 USD
2016-10-12,22,249.57 USD,5490.48 USD
2016-10-13,17,176.31 USD,2997.33 USD
