This file was downloaded on March 13 2018 4:55:21 PM UTC-07:00
Keywords,couch
Date Range,2016-03-12 - 2018-03-11
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-03-12,26,91.60 USD,2381.55 USD
2016-03-13,25,149.54 USD,3738.44 USD
2016-03-14,29,164.94 USD,4783.17 USD
2016-03-15,24,173.74 USD,4169.86 USD
2016-03-16,31,91.53 USD,2837.44 USD
2016-03-17,17,147.76 USD,2511.86 USD
2016-03-18,30,158.93 USD,4767.75 USD
2016-03-19,31,100.20 USD,3106.09 USD
2016-03-20,27,95.18 USD,2569.83 USD
2016-03-21,45,162.10 USD,7294.62 USD
2016-03-22,29,86.60 USD,2511.27 USD
2016-03-23,15,43.68 USD,655.18 USD
2016-03-24,12,85.22 USD,1022.65 USD
2016-03-25,27,190.00 USD,5130.06 USD
2016-03-26,21,75.41 USD,1583.65 USD
2016-03-27,33,186.00 USD,6138.09 USD
2016-03-28,36,165.87 USD,5971.17 USD
2016-03-29,39,118.95 USD,4639.23 USD
2016-03-30,22,153.99 USD,3387.69 USD
2016-03-31,22,76.57 USD,1684.58 USD
2016-04-01,12,44.35 USD,532.18 USD
2016-04-02,20,135.90 USD,2718.09 USD
2016-04-03,32,207.66 USD,6645.16 USD
2016-04-04,38,118.95 USD,4520.06 USD
2016-04-05,27,128.34 USD,3465.29 USD
2016-04-06,32,93.28 USD,2984.82 USD
2016-04-07,37,203.55 USD,7531.30 USD
2016-04-08,23,65.84 USD,1514.23 USD
2016-04-09,28,98.34 USD,2753.63 USD
2016-04-10,52,117.65 USD,6117.83 USD
2016-04-11,31,79.39 USD,2461.02 USD
2016-04-12,36,122.40 USD,4406.22 USD
2016-04-13,36,138.84 USD,4998.41 USD
2016-04-14,25,144.05 USD,3601.25 USD
2016-04-15,23,146.74 USD,3375.04 USD
2016-04-16,33,177.36 USD,5852.90 USD
2016-04-17,29,87.23 USD,2529.67 USD
2016-04-18,20,110.74 USD,2214.87 USD
2016-04-19,19,271.58 USD,5160.03 USD
2016-04-20,30,121.80 USD,3654.09 USD
2016-04-21,23,153.15 USD,3522.44 USD
2016-04-22,21,110.54 USD,2321.30 USD
2016-04-23,20,80.60 USD,1611.95 USD
2016-04-24,37,92.04 USD,3405.50 USD
