This file was downloaded on March 13 2018 12:08:31 AM UTC-07:00
Keywords,sofa
Date Range,2017-12-04 - 2018-03-10
Site: ,ebay.com.au
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Buyer Country: ,AU
Seller Country: ,AU
Transaction Site: ,ebay.com.au
Category: ,Furniture

Date,Items Sold,Average Selling Price,Total Sales
2017-12-04,161,79.80 USD,12847.06 USD
2017-12-05,147,108.92 USD,16010.84 USD
2017-12-06,133,84.21 USD,11200.16 USD
2017-12-07,152,86.11 USD,13088.25 USD
2017-12-08,123,78.27 USD,9626.81 USD
2017-12-09,169,82.62 USD,13963.00 USD
2017-12-10,174,94.75 USD,16486.88 USD
2017-12-11,140,85.93 USD,12030.32 USD
2017-12-12,144,85.11 USD,12255.38 USD
2017-12-13,181,111.23 USD,20132.41 USD
2017-12-14,105,85.19 USD,8944.56 USD
2017-12-15,99,104.31 USD,10327.13 USD
2017-12-16,100,99.85 USD,9984.82 USD
2017-12-17,116,79.55 USD,9228.13 USD
2017-12-18,100,116.61 USD,11660.96 USD
2017-12-19,70,127.77 USD,8943.69 USD
2017-12-20,40,193.94 USD,7757.74 USD
2017-12-21,53,90.08 USD,4774.10 USD
2017-12-22,37,156.64 USD,5795.73 USD
2017-12-23,42,146.06 USD,6134.72 USD
2017-12-24,34,161.75 USD,5499.37 USD
2017-12-25,100,114.36 USD,11436.25 USD
2017-12-26,82,94.40 USD,7741.04 USD
2017-12-27,109,120.90 USD,13177.96 USD
2017-12-28,115,106.46 USD,12242.70 USD
2017-12-29,102,96.48 USD,9840.49 USD
2017-12-30,85,121.15 USD,10298.02 USD
2017-12-31,85,105.56 USD,8972.56 USD
2018-01-01,101,88.90 USD,8978.88 USD
2018-01-02,100,178.09 USD,17808.74 USD
2018-01-03,102,163.17 USD,16643.02 USD
2018-01-04,112,108.51 USD,12152.97 USD
2018-01-05,105,76.06 USD,7986.66 USD
2018-01-06,111,68.80 USD,7637.08 USD
2018-01-07,85,119.23 USD,10134.49 USD
2018-01-08,84,121.92 USD,10241.58 USD
2018-01-09,96,133.11 USD,12778.71 USD
2018-01-10,102,131.96 USD,13459.80 USD
2018-01-11,98,88.22 USD,8645.75 USD
2018-01-12,110,109.55 USD,12050.29 USD
2018-01-13,124,93.06 USD,11539.27 USD
2018-01-14,111,95.02 USD,10547.48 USD
2018-01-15,123,98.52 USD,12117.91 USD
2018-01-16,107,123.45 USD,13208.74 USD
2018-01-17,128,84.25 USD,10784.34 USD
2018-01-18,80,116.68 USD,9334.01 USD
2018-01-19,82,138.73 USD,11375.99 USD
2018-01-20,93,107.92 USD,10036.25 USD
2018-01-21,110,161.98 USD,17817.95 USD
2018-01-22,94,160.28 USD,15066.56 USD
2018-01-23,101,143.53 USD,14496.21 USD
2018-01-24,96,112.72 USD,10820.98 USD
2018-01-25,97,115.66 USD,11218.74 USD
2018-01-26,105,93.35 USD,9802.17 USD
2018-01-27,90,117.34 USD,10560.27 USD
2018-01-28,135,109.79 USD,14821.57 USD
2018-01-29,90,102.31 USD,9207.62 USD
2018-01-30,90,108.47 USD,9762.18 USD
2018-01-31,50,134.06 USD,6702.92 USD
2018-02-01,63,140.25 USD,8835.54 USD
2018-02-02,65,120.59 USD,7838.23 USD
2018-02-03,86,90.32 USD,7767.94 USD
2018-02-04,69,109.70 USD,7569.25 USD
2018-02-05,68,145.03 USD,9862.09 USD
2018-02-06,86,98.96 USD,8510.81 USD
2018-02-07,64,91.32 USD,5844.58 USD
2018-02-08,52,88.26 USD,4589.34 USD
2018-02-09,60,131.50 USD,7889.90 USD
2018-02-10,89,118.81 USD,10574.00 USD
2018-02-11,87,135.10 USD,11753.37 USD
2018-02-12,70,129.12 USD,9038.42 USD
2018-02-13,76,136.72 USD,10390.40 USD
2018-02-14,80,147.21 USD,11776.94 USD
2018-02-15,72,103.08 USD,7421.95 USD
2018-02-16,71,112.30 USD,7973.44 USD
2018-02-17,65,160.85 USD,10455.20 USD
2018-02-18,118,121.75 USD,14366.52 USD
2018-02-19,86,113.58 USD,9767.93 USD
2018-02-20,76,100.96 USD,7672.60 USD
2018-02-21,86,99.45 USD,8553.12 USD
2018-02-22,70,153.86 USD,10770.02 USD
2018-02-23,67,138.24 USD,9262.34 USD
2018-02-24,99,85.13 USD,8428.15 USD
2018-02-25,85,149.46 USD,12703.95 USD
2018-02-26,99,122.32 USD,12109.80 USD
2018-02-27,93,137.69 USD,12805.08 USD
2018-02-28,87,118.36 USD,10297.05 USD
2018-03-01,89,98.31 USD,8749.91 USD
2018-03-02,85,110.98 USD,9433.07 USD
2018-03-03,86,97.75 USD,8406.60 USD
2018-03-04,105,163.76 USD,17194.49 USD
2018-03-05,116,114.26 USD,13254.36 USD
2018-03-06,114,89.06 USD,10152.34 USD
2018-03-07,99,99.75 USD,9875.11 USD
2018-03-08,78,116.31 USD,9072.22 USD
2018-03-09,63,115.36 USD,7267.74 USD
2018-03-10,78,103.21 USD,8050.08 USD
