This file was downloaded on March 13 2018 3:26:18 PM UTC-07:00
Keywords,sofa 
Date Range,2017-04-26 - 2017-07-31
Buyer Country: ,AU
Category: ,Sofas & Couches
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2017-04-26,11,88.24 USD,970.62 USD
2017-04-27,12,59.07 USD,708.84 USD
2017-04-28,26,238.69 USD,6205.98 USD
2017-04-29,22,95.35 USD,2097.68 USD
2017-04-30,19,89.78 USD,1705.89 USD
2017-05-01,15,73.08 USD,1096.13 USD
2017-05-02,11,247.24 USD,2719.59 USD
2017-05-03,12,199.64 USD,2395.72 USD
2017-05-04,12,188.55 USD,2262.64 USD
2017-05-05,15,67.36 USD,1010.37 USD
2017-05-06,18,161.23 USD,2902.06 USD
2017-05-07,19,170.94 USD,3247.85 USD
2017-05-08,20,228.92 USD,4578.42 USD
2017-05-09,16,179.72 USD,2875.47 USD
2017-05-10,10,182.29 USD,1822.86 USD
2017-05-11,17,146.36 USD,2488.05 USD
2017-05-12,13,165.77 USD,2155.06 USD
2017-05-13,20,172.24 USD,3444.86 USD
2017-05-14,20,156.52 USD,3130.46 USD
2017-05-15,14,305.07 USD,4270.93 USD
2017-05-16,19,129.59 USD,2462.27 USD
2017-05-17,11,388.08 USD,4268.88 USD
2017-05-18,10,66.85 USD,668.51 USD
2017-05-19,25,120.42 USD,3010.50 USD
2017-05-20,13,154.25 USD,2005.20 USD
2017-05-21,21,186.29 USD,3912.10 USD
2017-05-22,14,164.47 USD,2302.61 USD
2017-05-23,14,279.11 USD,3907.52 USD
2017-05-24,11,219.39 USD,2413.24 USD
2017-05-25,18,176.52 USD,3177.38 USD
2017-05-26,10,181.77 USD,1817.71 USD
2017-05-27,17,121.68 USD,2068.62 USD
2017-05-28,14,160.37 USD,2245.19 USD
2017-05-29,20,202.34 USD,4046.76 USD
2017-05-30,22,111.36 USD,2449.95 USD
2017-05-31,26,292.91 USD,7615.72 USD
2017-06-01,10,291.05 USD,2910.46 USD
2017-06-02,19,174.36 USD,3312.78 USD
2017-06-03,25,148.12 USD,3702.96 USD
2017-06-04,23,84.04 USD,1933.01 USD
2017-06-05,19,111.56 USD,2119.72 USD
2017-06-06,18,130.72 USD,2352.95 USD
2017-06-07,18,148.59 USD,2674.53 USD
2017-06-08,26,183.14 USD,4761.69 USD
2017-06-09,15,178.74 USD,2681.17 USD
2017-06-10,17,129.24 USD,2197.11 USD
2017-06-11,27,168.78 USD,4557.17 USD
2017-06-12,24,232.46 USD,5579.08 USD
2017-06-13,11,151.03 USD,1661.31 USD
2017-06-14,18,163.70 USD,2946.65 USD
2017-06-15,14,226.17 USD,3166.43 USD
2017-06-16,22,132.85 USD,2922.65 USD
2017-06-17,23,93.88 USD,2159.25 USD
2017-06-18,30,109.40 USD,3282.08 USD
2017-06-19,22,183.45 USD,4035.87 USD
2017-06-20,22,153.24 USD,3371.31 USD
2017-06-21,33,241.60 USD,7972.72 USD
2017-06-22,18,132.66 USD,2387.92 USD
2017-06-23,27,105.02 USD,2835.47 USD
2017-06-24,28,275.73 USD,7720.35 USD
2017-06-25,33,150.81 USD,4976.79 USD
2017-06-26,14,364.75 USD,5106.56 USD
2017-06-27,13,111.87 USD,1454.34 USD
2017-06-28,15,220.07 USD,3301.07 USD
2017-06-29,13,324.08 USD,4212.98 USD
2017-06-30,11,214.60 USD,2360.56 USD
2017-07-01,17,125.14 USD,2127.40 USD
2017-07-02,20,140.07 USD,2801.32 USD
2017-07-03,23,160.26 USD,3685.90 USD
2017-07-04,22,160.00 USD,3520.08 USD
2017-07-05,12,187.27 USD,2247.23 USD
2017-07-06,21,257.97 USD,5417.47 USD
2017-07-07,14,153.09 USD,2143.21 USD
2017-07-08,20,322.79 USD,6455.84 USD
2017-07-09,29,141.42 USD,4101.25 USD
2017-07-10,22,208.28 USD,4582.09 USD
2017-07-11,28,283.00 USD,7923.88 USD
2017-07-12,23,145.59 USD,3348.49 USD
2017-07-13,18,278.13 USD,5006.29 USD
2017-07-14,21,245.92 USD,5164.27 USD
2017-07-15,23,111.21 USD,2557.94 USD
2017-07-16,33,287.83 USD,9498.32 USD
2017-07-17,29,323.68 USD,9386.80 USD
2017-07-18,35,160.14 USD,5604.92 USD
2017-07-19,12,142.84 USD,1714.11 USD
2017-07-20,14,227.95 USD,3191.36 USD
2017-07-21,19,129.28 USD,2456.37 USD
2017-07-22,16,91.04 USD,1456.64 USD
2017-07-23,22,274.13 USD,6030.76 USD
2017-07-24,18,238.63 USD,4295.28 USD
2017-07-25,23,262.74 USD,6042.91 USD
2017-07-26,19,159.27 USD,3026.10 USD
2017-07-27,13,260.72 USD,3389.41 USD
2017-07-28,15,165.91 USD,2488.71 USD
2017-07-29,19,399.66 USD,7593.63 USD
2017-07-30,26,214.11 USD,5566.83 USD
2017-07-31,29,300.29 USD,8708.33 USD
