This file was downloaded on March 13 2018 3:25:56 PM UTC-07:00
Keywords,sofa 
Date Range,2017-01-19 - 2017-04-25
Buyer Country: ,AU
Category: ,Sofas & Couches
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2017-01-19,26,128.15 USD,3331.80 USD
2017-01-20,28,139.47 USD,3905.26 USD
2017-01-21,33,124.47 USD,4107.65 USD
2017-01-22,43,140.98 USD,6062.12 USD
2017-01-23,21,77.90 USD,1635.81 USD
2017-01-24,26,141.54 USD,3680.07 USD
2017-01-25,18,147.86 USD,2661.54 USD
2017-01-26,29,310.30 USD,8998.83 USD
2017-01-27,24,69.73 USD,1673.49 USD
2017-01-28,20,79.38 USD,1587.66 USD
2017-01-29,18,138.41 USD,2491.35 USD
2017-01-30,31,81.25 USD,2518.72 USD
2017-01-31,23,85.98 USD,1977.43 USD
2017-02-01,25,177.54 USD,4438.50 USD
2017-02-02,22,39.60 USD,871.10 USD
2017-02-03,30,212.29 USD,6368.59 USD
2017-02-04,22,288.79 USD,6353.38 USD
2017-02-05,23,91.24 USD,2098.49 USD
2017-02-06,36,151.93 USD,5469.62 USD
2017-02-07,40,100.27 USD,4010.76 USD
2017-02-08,27,161.20 USD,4352.47 USD
2017-02-09,25,106.11 USD,2652.69 USD
2017-02-10,21,116.16 USD,2439.42 USD
2017-02-11,18,147.32 USD,2651.70 USD
2017-02-12,24,124.39 USD,2985.37 USD
2017-02-13,24,161.32 USD,3871.73 USD
2017-02-14,21,98.40 USD,2066.49 USD
2017-02-15,30,75.99 USD,2279.66 USD
2017-02-16,18,104.92 USD,1888.50 USD
2017-02-17,23,227.21 USD,5225.90 USD
2017-02-18,23,201.71 USD,4639.28 USD
2017-02-19,26,138.38 USD,3597.77 USD
2017-02-20,39,144.17 USD,5622.70 USD
2017-02-21,33,113.05 USD,3730.79 USD
2017-02-22,20,152.85 USD,3056.90 USD
2017-02-23,20,124.80 USD,2496.02 USD
2017-02-24,26,110.12 USD,2863.19 USD
2017-02-25,46,114.91 USD,5285.77 USD
2017-02-26,24,300.66 USD,7215.85 USD
2017-02-27,35,107.46 USD,3760.97 USD
2017-02-28,24,166.87 USD,4004.85 USD
2017-03-01,41,137.49 USD,5637.18 USD
2017-03-02,27,123.53 USD,3335.43 USD
2017-03-03,28,111.78 USD,3129.74 USD
2017-03-04,31,102.22 USD,3168.73 USD
2017-03-05,33,61.63 USD,2033.90 USD
2017-03-06,23,103.32 USD,2376.42 USD
2017-03-07,15,150.83 USD,2262.46 USD
2017-03-08,30,147.62 USD,4428.64 USD
2017-03-09,14,116.37 USD,1629.13 USD
2017-03-10,26,89.67 USD,2331.45 USD
2017-03-11,28,139.46 USD,3904.99 USD
2017-03-12,20,119.12 USD,2382.43 USD
2017-03-13,31,149.67 USD,4639.78 USD
2017-03-14,17,104.26 USD,1772.46 USD
2017-03-15,33,176.86 USD,5836.33 USD
2017-03-16,18,114.30 USD,2057.44 USD
2017-03-17,30,156.13 USD,4683.80 USD
2017-03-18,44,117.48 USD,5168.90 USD
2017-03-19,14,131.15 USD,1836.08 USD
2017-03-20,30,110.71 USD,3321.42 USD
2017-03-21,28,148.66 USD,4162.58 USD
2017-03-22,38,177.30 USD,6737.43 USD
2017-03-23,32,72.49 USD,2319.82 USD
2017-03-24,23,188.72 USD,4340.48 USD
2017-03-25,23,68.96 USD,1586.19 USD
2017-03-26,28,149.43 USD,4183.99 USD
2017-03-27,22,156.10 USD,3434.29 USD
2017-03-28,21,155.49 USD,3265.38 USD
2017-03-29,24,200.66 USD,4815.95 USD
2017-03-30,22,101.05 USD,2223.06 USD
2017-03-31,24,40.77 USD,978.45 USD
2017-04-01,19,143.94 USD,2734.95 USD
2017-04-02,31,123.43 USD,3826.23 USD
2017-04-03,21,176.19 USD,3699.91 USD
2017-04-04,25,86.41 USD,2160.32 USD
2017-04-05,31,124.99 USD,3874.69 USD
2017-04-06,27,152.25 USD,4110.65 USD
2017-04-07,23,81.78 USD,1880.84 USD
2017-04-08,28,66.42 USD,1859.68 USD
2017-04-09,22,153.29 USD,3372.38 USD
2017-04-10,16,32.16 USD,514.63 USD
2017-04-11,24,137.48 USD,3299.60 USD
2017-04-12,16,122.01 USD,1952.15 USD
2017-04-13,34,136.04 USD,4625.44 USD
2017-04-14,16,173.56 USD,2777.01 USD
2017-04-15,19,95.89 USD,1821.96 USD
2017-04-16,13,193.51 USD,2515.64 USD
2017-04-17,19,95.18 USD,1808.51 USD
2017-04-18,25,144.69 USD,3617.24 USD
2017-04-19,27,147.26 USD,3975.90 USD
2017-04-20,30,124.66 USD,3739.90 USD
2017-04-21,19,152.51 USD,2897.67 USD
2017-04-22,35,200.13 USD,7004.40 USD
2017-04-23,28,404.98 USD,11339.39 USD
2017-04-24,16,141.34 USD,2261.37 USD
2017-04-25,17,157.60 USD,2679.21 USD
