This file was downloaded on March 13 2018 12:10:05 AM UTC-07:00
Keywords,sofa
Date Range,2016-08-06 - 2016-11-10
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-08-06,81,186.79 USD,15129.68 USD
2016-08-07,94,160.83 USD,15117.78 USD
2016-08-08,100,154.36 USD,15436.18 USD
2016-08-09,95,181.54 USD,17246.71 USD
2016-08-10,108,131.46 USD,14197.22 USD
2016-08-11,100,126.58 USD,12657.54 USD
2016-08-12,102,173.96 USD,17744.21 USD
2016-08-13,72,175.66 USD,12647.16 USD
2016-08-14,113,157.82 USD,17834.16 USD
2016-08-15,119,212.06 USD,25234.70 USD
2016-08-16,122,186.40 USD,22740.49 USD
2016-08-17,70,174.51 USD,12215.50 USD
2016-08-18,84,134.95 USD,11336.19 USD
2016-08-19,84,175.22 USD,14718.57 USD
2016-08-20,117,170.04 USD,19894.54 USD
2016-08-21,115,120.76 USD,13887.41 USD
2016-08-22,128,132.20 USD,16921.82 USD
2016-08-23,133,184.11 USD,24486.48 USD
2016-08-24,149,167.67 USD,24982.97 USD
2016-08-25,79,147.85 USD,11680.28 USD
2016-08-26,92,147.21 USD,13543.69 USD
2016-08-27,97,112.79 USD,10940.24 USD
2016-08-28,94,190.36 USD,17893.61 USD
2016-08-29,120,163.18 USD,19581.23 USD
2016-08-30,117,129.77 USD,15182.90 USD
2016-08-31,104,130.54 USD,13576.59 USD
2016-09-01,86,137.64 USD,11837.03 USD
2016-09-02,104,146.55 USD,15241.60 USD
2016-09-03,89,182.65 USD,16255.67 USD
2016-09-04,113,161.17 USD,18211.97 USD
2016-09-05,130,162.25 USD,21092.86 USD
2016-09-06,127,160.10 USD,20333.11 USD
2016-09-07,102,127.38 USD,12992.42 USD
2016-09-08,120,130.88 USD,15705.49 USD
2016-09-09,125,122.85 USD,15356.39 USD
2016-09-10,110,144.33 USD,15876.67 USD
2016-09-11,150,132.67 USD,19900.07 USD
2016-09-12,141,120.05 USD,16927.27 USD
2016-09-13,137,165.26 USD,22640.43 USD
2016-09-14,114,144.02 USD,16418.27 USD
2016-09-15,128,140.96 USD,18042.90 USD
2016-09-16,117,154.53 USD,18080.29 USD
2016-09-17,135,151.90 USD,20505.87 USD
2016-09-18,153,204.66 USD,31313.22 USD
2016-09-19,173,162.10 USD,28042.45 USD
2016-09-20,135,199.17 USD,26887.73 USD
2016-09-21,194,186.85 USD,36249.51 USD
2016-09-22,119,120.59 USD,14350.04 USD
2016-09-23,96,134.12 USD,12875.23 USD
2016-09-24,149,133.60 USD,19905.86 USD
2016-09-25,164,178.08 USD,29205.04 USD
2016-09-26,130,170.32 USD,22141.55 USD
2016-09-27,100,142.77 USD,14277.25 USD
2016-09-28,88,177.19 USD,15592.77 USD
2016-09-29,133,122.24 USD,16258.18 USD
2016-09-30,80,144.89 USD,11591.05 USD
2016-10-01,104,125.86 USD,13089.14 USD
2016-10-02,122,161.56 USD,19710.28 USD
2016-10-03,97,132.03 USD,12806.96 USD
2016-10-04,73,109.46 USD,7990.23 USD
2016-10-05,101,152.31 USD,15383.06 USD
2016-10-06,72,102.52 USD,7381.65 USD
2016-10-07,78,85.63 USD,6679.12 USD
2016-10-08,89,93.31 USD,8304.26 USD
2016-10-09,129,87.59 USD,11299.29 USD
2016-10-10,95,111.85 USD,10625.43 USD
2016-10-11,116,95.12 USD,11033.93 USD
2016-10-12,93,132.56 USD,12327.82 USD
2016-10-13,82,108.72 USD,8915.02 USD
2016-10-14,97,118.53 USD,11497.44 USD
2016-10-15,95,102.18 USD,9707.30 USD
2016-10-16,96,127.31 USD,12221.50 USD
2016-10-17,104,90.46 USD,9408.28 USD
2016-10-18,84,102.35 USD,8597.44 USD
2016-10-19,100,136.99 USD,13699.43 USD
2016-10-20,91,126.60 USD,11520.89 USD
2016-10-21,124,96.72 USD,11993.58 USD
2016-10-22,122,124.71 USD,15214.42 USD
2016-10-23,136,107.70 USD,14647.52 USD
2016-10-24,115,86.58 USD,9956.36 USD
2016-10-25,124,95.36 USD,11825.05 USD
2016-10-26,112,90.51 USD,10137.09 USD
2016-10-27,84,89.48 USD,7516.56 USD
2016-10-28,90,84.15 USD,7573.71 USD
2016-10-29,84,91.23 USD,7663.53 USD
2016-10-30,100,131.43 USD,13142.90 USD
2016-10-31,93,92.36 USD,8589.50 USD
2016-11-01,128,125.74 USD,16095.01 USD
2016-11-02,134,119.16 USD,15967.60 USD
2016-11-03,115,97.22 USD,11179.77 USD
2016-11-04,110,97.33 USD,10706.06 USD
2016-11-05,83,97.75 USD,8113.53 USD
2016-11-06,130,130.05 USD,16906.96 USD
2016-11-07,149,112.64 USD,16784.00 USD
2016-11-08,108,97.11 USD,10488.27 USD
2016-11-09,121,88.48 USD,10706.45 USD
2016-11-10,84,100.07 USD,8405.57 USD
