This file was downloaded on March 13 2018 3:25:14 PM UTC-07:00
Keywords,sofa 
Date Range,2015-12-28 - 2016-04-02
Buyer Country: ,AU
Category: ,Sofas & Couches
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-12-28,41,176.24 USD,7225.90 USD
2015-12-29,33,122.81 USD,4052.75 USD
2015-12-30,29,115.97 USD,3363.27 USD
2015-12-31,25,70.20 USD,1755.12 USD
2016-01-01,25,101.63 USD,2540.81 USD
2016-01-02,27,95.97 USD,2591.19 USD
2016-01-03,33,133.14 USD,4393.68 USD
2016-01-04,37,170.34 USD,6302.69 USD
2016-01-05,45,120.97 USD,5443.65 USD
2016-01-06,33,61.76 USD,2037.97 USD
2016-01-07,35,65.82 USD,2303.58 USD
2016-01-08,36,57.61 USD,2074.11 USD
2016-01-09,25,98.46 USD,2461.56 USD
2016-01-10,29,90.59 USD,2627.10 USD
2016-01-11,34,66.07 USD,2246.54 USD
2016-01-12,34,170.01 USD,5780.29 USD
2016-01-13,32,100.54 USD,3217.35 USD
2016-01-14,28,158.68 USD,4442.93 USD
2016-01-15,27,57.42 USD,1550.25 USD
2016-01-16,35,198.97 USD,6963.89 USD
2016-01-17,18,105.64 USD,1901.54 USD
2016-01-18,23,144.98 USD,3334.53 USD
2016-01-19,46,75.09 USD,3454.18 USD
2016-01-20,30,88.92 USD,2667.72 USD
2016-01-21,23,84.42 USD,1941.67 USD
2016-01-22,19,67.79 USD,1287.92 USD
2016-01-23,35,87.45 USD,3060.75 USD
2016-01-24,32,123.15 USD,3940.78 USD
2016-01-25,28,169.68 USD,4751.10 USD
2016-01-26,28,224.90 USD,6297.08 USD
2016-01-27,30,128.78 USD,3863.53 USD
2016-01-28,22,90.65 USD,1994.28 USD
2016-01-29,23,128.97 USD,2966.33 USD
2016-01-30,39,113.11 USD,4411.15 USD
2016-01-31,45,73.62 USD,3312.93 USD
2016-02-01,28,80.71 USD,2260.00 USD
2016-02-02,19,156.54 USD,2974.21 USD
2016-02-03,16,182.81 USD,2925.01 USD
2016-02-04,24,71.03 USD,1704.60 USD
2016-02-05,24,143.79 USD,3451.07 USD
2016-02-06,29,81.24 USD,2355.90 USD
2016-02-07,45,91.40 USD,4113.06 USD
2016-02-08,30,137.95 USD,4138.45 USD
2016-02-09,34,102.18 USD,3474.10 USD
2016-02-10,32,74.67 USD,2389.48 USD
2016-02-11,28,155.98 USD,4367.41 USD
2016-02-12,21,82.97 USD,1742.33 USD
2016-02-13,26,113.34 USD,2946.73 USD
2016-02-14,24,176.31 USD,4231.37 USD
2016-02-15,32,107.53 USD,3440.87 USD
2016-02-16,28,172.66 USD,4834.53 USD
2016-02-17,16,76.47 USD,1223.58 USD
2016-02-18,29,104.41 USD,3027.90 USD
2016-02-19,29,206.75 USD,5995.65 USD
2016-02-20,34,116.67 USD,3966.91 USD
2016-02-21,50,82.96 USD,4148.00 USD
2016-02-22,29,148.42 USD,4304.19 USD
2016-02-23,27,194.66 USD,5255.88 USD
2016-02-24,10,130.55 USD,1305.51 USD
2016-02-25,25,77.98 USD,1949.54 USD
2016-02-26,22,151.06 USD,3323.41 USD
2016-02-27,31,269.41 USD,8351.80 USD
2016-02-28,38,94.98 USD,3609.11 USD
2016-02-29,26,99.92 USD,2598.03 USD
2016-03-01,37,109.13 USD,4037.70 USD
2016-03-02,20,83.50 USD,1670.07 USD
2016-03-03,29,183.98 USD,5335.37 USD
2016-03-04,22,72.40 USD,1592.86 USD
2016-03-05,44,105.95 USD,4661.78 USD
2016-03-06,52,93.58 USD,4865.97 USD
2016-03-07,28,60.06 USD,1681.57 USD
2016-03-08,28,94.25 USD,2638.94 USD
2016-03-09,31,83.60 USD,2591.47 USD
2016-03-10,25,40.90 USD,1022.54 USD
2016-03-11,28,71.89 USD,2012.93 USD
2016-03-12,28,118.18 USD,3309.08 USD
2016-03-13,27,180.29 USD,4867.87 USD
2016-03-14,36,141.57 USD,5096.36 USD
2016-03-15,28,218.32 USD,6112.96 USD
2016-03-16,35,82.88 USD,2900.82 USD
2016-03-17,14,77.81 USD,1089.35 USD
2016-03-18,31,129.39 USD,4011.12 USD
2016-03-19,47,111.55 USD,5243.05 USD
2016-03-20,29,89.56 USD,2597.13 USD
2016-03-21,55,185.51 USD,10203.18 USD
2016-03-22,40,102.90 USD,4116.13 USD
2016-03-23,18,86.31 USD,1553.58 USD
2016-03-24,15,109.80 USD,1646.96 USD
2016-03-25,22,145.43 USD,3199.52 USD
2016-03-26,25,72.63 USD,1815.87 USD
2016-03-27,34,161.42 USD,5488.16 USD
2016-03-28,35,132.88 USD,4650.91 USD
2016-03-29,38,103.77 USD,3943.20 USD
2016-03-30,23,104.12 USD,2394.84 USD
2016-03-31,33,86.94 USD,2868.91 USD
2016-04-01,17,81.76 USD,1389.97 USD
2016-04-02,28,115.52 USD,3234.48 USD
