This file was downloaded on March 13 2018 3:25:46 PM UTC-07:00
Keywords,sofa 
Date Range,2016-10-14 - 2017-01-18
Buyer Country: ,AU
Category: ,Sofas & Couches
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-10-14,22,193.39 USD,4254.47 USD
2016-10-15,25,111.01 USD,2775.26 USD
2016-10-16,17,104.49 USD,1776.35 USD
2016-10-17,21,76.34 USD,1603.11 USD
2016-10-18,23,117.93 USD,2712.31 USD
2016-10-19,16,221.36 USD,3541.76 USD
2016-10-20,30,160.48 USD,4814.50 USD
2016-10-21,24,77.37 USD,1856.95 USD
2016-10-22,36,139.95 USD,5038.17 USD
2016-10-23,29,128.47 USD,3725.69 USD
2016-10-24,32,45.51 USD,1456.40 USD
2016-10-25,39,101.25 USD,3948.93 USD
2016-10-26,23,66.95 USD,1539.95 USD
2016-10-27,12,75.14 USD,901.70 USD
2016-10-28,22,73.15 USD,1609.34 USD
2016-10-29,17,108.00 USD,1836.08 USD
2016-10-30,26,180.01 USD,4680.20 USD
2016-10-31,25,80.56 USD,2014.09 USD
2016-11-01,19,105.27 USD,2000.06 USD
2016-11-02,37,173.74 USD,6428.42 USD
2016-11-03,20,89.77 USD,1795.36 USD
2016-11-04,30,84.66 USD,2539.94 USD
2016-11-05,19,142.88 USD,2714.74 USD
2016-11-06,32,207.69 USD,6646.07 USD
2016-11-07,24,137.90 USD,3309.71 USD
2016-11-08,15,78.25 USD,1173.73 USD
2016-11-09,26,78.55 USD,2042.23 USD
2016-11-10,31,122.25 USD,3789.73 USD
2016-11-11,43,106.86 USD,4595.09 USD
2016-11-12,37,132.18 USD,4890.62 USD
2016-11-13,21,103.66 USD,2176.89 USD
2016-11-14,25,148.71 USD,3717.78 USD
2016-11-15,29,195.79 USD,5677.82 USD
2016-11-16,31,94.97 USD,2943.99 USD
2016-11-17,22,99.58 USD,2190.81 USD
2016-11-18,25,114.79 USD,2869.86 USD
2016-11-19,48,153.06 USD,7347.10 USD
2016-11-20,42,106.63 USD,4478.39 USD
2016-11-21,33,99.63 USD,3287.82 USD
2016-11-22,26,259.46 USD,6745.97 USD
2016-11-23,32,81.05 USD,2593.72 USD
2016-11-24,27,194.61 USD,5254.39 USD
2016-11-25,30,136.54 USD,4096.29 USD
2016-11-26,38,118.00 USD,4483.86 USD
2016-11-27,33,161.64 USD,5334.02 USD
2016-11-28,31,166.18 USD,5151.50 USD
2016-11-29,26,132.48 USD,3444.47 USD
2016-11-30,37,156.39 USD,5786.48 USD
2016-12-01,30,126.78 USD,3803.54 USD
2016-12-02,31,126.92 USD,3934.67 USD
2016-12-03,51,185.11 USD,9440.73 USD
2016-12-04,44,126.76 USD,5577.58 USD
2016-12-05,32,93.36 USD,2987.37 USD
2016-12-06,37,139.99 USD,5179.57 USD
2016-12-07,35,172.89 USD,6051.19 USD
2016-12-08,24,165.03 USD,3960.68 USD
2016-12-09,17,102.64 USD,1744.85 USD
2016-12-10,32,102.36 USD,3275.67 USD
2016-12-11,33,104.26 USD,3440.61 USD
2016-12-12,35,171.29 USD,5995.08 USD
2016-12-13,26,103.43 USD,2689.30 USD
2016-12-14,34,136.75 USD,4649.51 USD
2016-12-15,24,101.34 USD,2432.20 USD
2016-12-16,33,113.64 USD,3750.25 USD
2016-12-17,20,156.90 USD,3138.08 USD
2016-12-18,38,122.20 USD,4643.64 USD
2016-12-19,23,147.46 USD,3391.51 USD
2016-12-20,15,238.31 USD,3574.63 USD
2016-12-21,12,391.07 USD,4692.86 USD
2016-12-22,29,82.82 USD,2401.82 USD
2016-12-23,7,54.23 USD,379.62 USD
2016-12-24,5,114.04 USD,570.20 USD
2016-12-25,30,170.26 USD,5107.72 USD
2016-12-26,25,283.56 USD,7089.09 USD
2016-12-27,29,103.09 USD,2989.62 USD
2016-12-28,31,164.06 USD,5085.71 USD
2016-12-29,17,56.68 USD,963.63 USD
2016-12-30,31,204.00 USD,6323.89 USD
2016-12-31,9,176.53 USD,1588.80 USD
2017-01-01,13,126.02 USD,1638.25 USD
2017-01-02,20,216.38 USD,4327.67 USD
2017-01-03,27,148.06 USD,3997.71 USD
2017-01-04,37,108.03 USD,3996.98 USD
2017-01-05,29,149.02 USD,4321.53 USD
2017-01-06,35,158.09 USD,5533.26 USD
2017-01-07,23,54.66 USD,1257.29 USD
2017-01-08,27,157.38 USD,4249.15 USD
2017-01-09,31,132.03 USD,4093.02 USD
2017-01-10,14,138.42 USD,1937.88 USD
2017-01-11,25,62.87 USD,1571.74 USD
2017-01-12,16,78.88 USD,1262.05 USD
2017-01-13,23,100.16 USD,2303.70 USD
2017-01-14,33,128.75 USD,4248.62 USD
2017-01-15,32,146.12 USD,4675.78 USD
2017-01-16,29,133.01 USD,3857.25 USD
2017-01-17,30,108.94 USD,3268.21 USD
2017-01-18,24,223.69 USD,5368.46 USD
