This file was downloaded on March 13 2018 4:55:42 PM UTC-07:00
Keywords,couch
Date Range,2015-03-12 - 2017-03-10
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-12,13,108.29 USD,1407.71 USD
2015-03-13,10,406.97 USD,4069.68 USD
2015-03-14,16,86.54 USD,1384.59 USD
2015-03-15,22,136.44 USD,3001.71 USD
2015-03-16,7,168.50 USD,1179.50 USD
2015-03-17,9,221.07 USD,1989.66 USD
2015-03-18,11,248.74 USD,2736.11 USD
2015-03-19,17,165.04 USD,2805.68 USD
2015-03-20,4,257.32 USD,1029.26 USD
2015-03-21,22,266.61 USD,5865.31 USD
2015-03-22,14,223.09 USD,3123.19 USD
2015-03-23,10,232.36 USD,2323.59 USD
2015-03-24,12,162.58 USD,1950.92 USD
2015-03-25,16,293.54 USD,4696.65 USD
2015-03-26,10,225.66 USD,2256.63 USD
2015-03-27,6,254.96 USD,1529.74 USD
2015-03-28,21,94.76 USD,1990.01 USD
2015-03-29,27,226.84 USD,6124.71 USD
2015-03-30,10,218.36 USD,2183.62 USD
2015-03-31,11,189.69 USD,2086.54 USD
2015-04-01,12,281.67 USD,3380.06 USD
2015-04-02,5,175.32 USD,876.60 USD
2015-04-03,10,204.20 USD,2041.96 USD
2015-04-04,16,152.97 USD,2447.54 USD
2015-04-05,13,229.35 USD,2981.50 USD
2015-04-06,21,366.68 USD,7700.33 USD
2015-04-07,12,344.99 USD,4139.90 USD
2015-04-08,15,186.06 USD,2790.87 USD
2015-04-09,10,234.98 USD,2349.83 USD
2015-04-10,13,311.29 USD,4046.78 USD
2015-04-11,19,219.59 USD,4172.22 USD
2015-04-12,12,102.02 USD,1224.23 USD
2015-04-13,20,236.53 USD,4730.50 USD
2015-04-14,18,207.75 USD,3739.53 USD
2015-04-15,20,216.34 USD,4326.74 USD
2015-04-16,20,212.35 USD,4247.04 USD
2015-04-17,8,205.22 USD,1641.78 USD
2015-04-18,17,200.95 USD,3416.13 USD
2015-04-19,8,57.31 USD,458.49 USD
2015-04-20,21,272.98 USD,5732.51 USD
2015-04-21,11,222.70 USD,2449.69 USD
2015-04-22,10,306.52 USD,3065.22 USD
2015-04-23,16,219.75 USD,3515.95 USD
2015-04-24,6,419.44 USD,2516.64 USD
2015-04-25,18,297.88 USD,5361.82 USD
2015-04-26,16,240.79 USD,3852.68 USD
2015-04-27,5,257.86 USD,1289.31 USD
2015-04-28,9,125.20 USD,1126.79 USD
2015-04-29,11,259.62 USD,2855.83 USD
2015-04-30,4,477.89 USD,1911.56 USD
2015-05-01,17,299.34 USD,5088.81 USD
2015-05-02,12,179.34 USD,2152.08 USD
2015-05-03,15,478.07 USD,7171.12 USD
2015-05-04,16,246.50 USD,3944.00 USD
2015-05-05,11,425.40 USD,4679.38 USD
2015-05-06,12,378.06 USD,4536.75 USD
2015-05-07,10,190.41 USD,1904.05 USD
2015-05-08,10,303.57 USD,3035.70 USD
2015-05-09,25,175.25 USD,4381.26 USD
2015-05-10,12,286.82 USD,3441.81 USD
2015-05-11,27,257.80 USD,6960.58 USD
2015-05-12,11,104.06 USD,1144.65 USD
2015-05-13,7,83.76 USD,586.34 USD
2015-05-14,13,324.88 USD,4223.48 USD
2015-05-15,15,199.90 USD,2998.56 USD
