This file was downloaded on March 12 2018 12:55:09 AM UTC-07:00
Keywords,table
Date Range,2016-08-27 - 2017-01-27
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-08-27,187,119.96 USD,22432.11 USD
2016-08-28,193,142.03 USD,27412.39 USD
2016-08-29,167,142.84 USD,23853.91 USD
2016-08-30,195,140.42 USD,27381.11 USD
2016-08-31,163,136.23 USD,22205.83 USD
2016-09-01,140,155.33 USD,21746.40 USD
2016-09-02,156,136.45 USD,21286.40 USD
2016-09-03,128,144.22 USD,18459.75 USD
2016-09-04,168,132.25 USD,22218.19 USD
2016-09-05,185,142.17 USD,26301.62 USD
2016-09-06,188,148.27 USD,27874.98 USD
2016-09-07,171,111.77 USD,19112.71 USD
2016-09-08,152,139.65 USD,21226.53 USD
2016-09-09,138,132.74 USD,18317.73 USD
2016-09-10,171,136.26 USD,23301.30 USD
2016-09-11,206,117.11 USD,24124.33 USD
2016-09-12,234,108.22 USD,25323.33 USD
2016-09-13,219,112.05 USD,24538.45 USD
2016-09-14,214,104.60 USD,22383.97 USD
2016-09-15,172,104.79 USD,18023.41 USD
2016-09-16,157,125.94 USD,19772.25 USD
2016-09-17,219,130.10 USD,28491.02 USD
2016-09-18,257,156.59 USD,40243.37 USD
2016-09-19,269,138.90 USD,37365.32 USD
2016-09-20,260,159.47 USD,41461.92 USD
2016-09-21,271,143.34 USD,38844.28 USD
2016-09-22,155,111.73 USD,17318.30 USD
2016-09-23,140,94.03 USD,13164.43 USD
2016-09-24,157,147.52 USD,23160.28 USD
2016-09-25,197,154.21 USD,30378.56 USD
2016-09-26,190,119.98 USD,22795.30 USD
2016-09-27,153,133.09 USD,20362.42 USD
2016-09-28,168,103.33 USD,17360.16 USD
2016-09-29,161,112.15 USD,18055.96 USD
2016-09-30,153,106.17 USD,16244.77 USD
2016-10-01,149,116.12 USD,17301.75 USD
2016-10-02,168,133.97 USD,22506.70 USD
2016-10-03,176,156.53 USD,27549.82 USD
2016-10-04,143,120.50 USD,17232.07 USD
2016-10-05,126,150.78 USD,18998.44 USD
2016-10-06,126,130.51 USD,16443.75 USD
