This file was downloaded on March 13 2018 3:26:41 PM UTC-07:00
Keywords,sofa 
Date Range,2017-11-06 - 2018-02-10
Buyer Country: ,AU
Category: ,Sofas & Couches
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2017-11-06,21,188.52 USD,3958.93 USD
2017-11-07,30,132.10 USD,3962.95 USD
2017-11-08,32,130.36 USD,4171.39 USD
2017-11-09,16,162.07 USD,2593.11 USD
2017-11-10,26,166.71 USD,4334.33 USD
2017-11-11,19,116.92 USD,2221.51 USD
2017-11-12,34,177.33 USD,6029.14 USD
2017-11-13,28,182.36 USD,5106.21 USD
2017-11-14,33,357.74 USD,11805.58 USD
2017-11-15,31,171.52 USD,5317.22 USD
2017-11-16,25,167.73 USD,4193.26 USD
2017-11-17,25,170.01 USD,4250.26 USD
2017-11-18,20,183.19 USD,3663.83 USD
2017-11-19,18,218.12 USD,3926.12 USD
2017-11-20,22,197.47 USD,4344.38 USD
2017-11-21,33,166.72 USD,5501.70 USD
2017-11-22,20,180.02 USD,3600.37 USD
2017-11-23,21,214.71 USD,4508.87 USD
2017-11-24,30,162.31 USD,4869.20 USD
2017-11-25,27,236.31 USD,6380.39 USD
2017-11-26,42,141.99 USD,5963.72 USD
2017-11-27,28,284.13 USD,7955.54 USD
2017-11-28,30,116.80 USD,3503.93 USD
2017-11-29,30,89.00 USD,2670.01 USD
2017-11-30,16,325.33 USD,5205.26 USD
2017-12-01,20,189.37 USD,3787.46 USD
2017-12-02,25,226.12 USD,5652.96 USD
2017-12-03,40,223.22 USD,8928.61 USD
2017-12-04,32,147.75 USD,4728.09 USD
2017-12-05,24,192.59 USD,4622.09 USD
2017-12-06,27,124.23 USD,3354.14 USD
2017-12-07,20,82.26 USD,1645.21 USD
2017-12-08,22,174.31 USD,3834.90 USD
2017-12-09,27,176.94 USD,4777.39 USD
2017-12-10,30,179.94 USD,5398.06 USD
2017-12-11,26,156.44 USD,4067.44 USD
2017-12-12,24,78.77 USD,1890.51 USD
2017-12-13,37,104.00 USD,3847.94 USD
2017-12-14,21,49.36 USD,1036.57 USD
2017-12-15,15,246.22 USD,3693.31 USD
2017-12-16,30,107.52 USD,3225.48 USD
2017-12-17,14,129.84 USD,1817.77 USD
2017-12-18,16,299.00 USD,4784.06 USD
2017-12-19,19,231.87 USD,4405.44 USD
2017-12-20,12,389.93 USD,4679.21 USD
2017-12-21,24,74.02 USD,1776.38 USD
2017-12-22,11,321.39 USD,3535.29 USD
2017-12-23,15,156.32 USD,2344.74 USD
2017-12-24,13,231.04 USD,3003.55 USD
2017-12-25,29,202.68 USD,5877.73 USD
2017-12-26,17,110.44 USD,1877.45 USD
2017-12-27,41,208.52 USD,8549.48 USD
2017-12-28,33,157.19 USD,5187.38 USD
2017-12-29,26,104.45 USD,2715.60 USD
2017-12-30,34,192.02 USD,6528.52 USD
2017-12-31,19,105.75 USD,2009.24 USD
2018-01-01,29,124.14 USD,3599.95 USD
2018-01-02,38,241.29 USD,9168.93 USD
2018-01-03,39,223.39 USD,8712.18 USD
2018-01-04,35,167.45 USD,5860.78 USD
2018-01-05,37,82.15 USD,3039.54 USD
2018-01-06,21,66.07 USD,1387.50 USD
2018-01-07,22,206.12 USD,4534.67 USD
2018-01-08,38,159.29 USD,6052.98 USD
2018-01-09,28,197.22 USD,5522.29 USD
2018-01-10,32,191.64 USD,6132.32 USD
2018-01-11,39,104.38 USD,4070.86 USD
2018-01-12,53,114.46 USD,6066.55 USD
2018-01-13,42,89.47 USD,3757.86 USD
2018-01-14,39,120.60 USD,4703.41 USD
2018-01-15,47,106.81 USD,5019.86 USD
2018-01-16,21,142.72 USD,2997.22 USD
2018-01-17,52,74.33 USD,3865.18 USD
2018-01-18,18,151.19 USD,2721.41 USD
2018-01-19,22,174.16 USD,3831.53 USD
2018-01-20,39,109.70 USD,4278.36 USD
2018-01-21,42,150.10 USD,6304.20 USD
2018-01-22,28,314.68 USD,8811.16 USD
2018-01-23,40,202.69 USD,8107.56 USD
2018-01-24,33,185.05 USD,6106.58 USD
2018-01-25,27,176.79 USD,4773.41 USD
2018-01-26,29,99.69 USD,2890.88 USD
2018-01-27,28,157.06 USD,4397.55 USD
2018-01-28,38,159.82 USD,6073.20 USD
2018-01-29,26,78.19 USD,2032.83 USD
2018-01-30,17,131.29 USD,2231.99 USD
2018-01-31,19,149.19 USD,2834.55 USD
2018-02-01,26,211.21 USD,5491.49 USD
2018-02-02,20,147.61 USD,2952.22 USD
2018-02-03,27,79.26 USD,2140.04 USD
2018-02-04,22,126.67 USD,2786.75 USD
2018-02-05,19,113.03 USD,2147.49 USD
2018-02-06,31,134.99 USD,4184.79 USD
2018-02-07,12,84.58 USD,1014.95 USD
2018-02-08,18,103.63 USD,1865.34 USD
2018-02-09,19,258.44 USD,4910.27 USD
2018-02-10,33,139.42 USD,4601.00 USD
