This file was downloaded on March 13 2018 3:25:23 PM UTC-07:00
Keywords,sofa 
Date Range,2016-04-03 - 2016-07-08
Buyer Country: ,AU
Category: ,Sofas & Couches
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-04-03,35,92.25 USD,3228.74 USD
2016-04-04,43,88.33 USD,3797.99 USD
2016-04-05,33,149.85 USD,4944.98 USD
2016-04-06,34,154.32 USD,5246.91 USD
2016-04-07,36,135.50 USD,4877.87 USD
2016-04-08,28,106.65 USD,2986.20 USD
2016-04-09,33,83.93 USD,2769.75 USD
2016-04-10,58,138.02 USD,8004.93 USD
2016-04-11,36,152.13 USD,5476.57 USD
2016-04-12,38,106.33 USD,4040.58 USD
2016-04-13,39,134.80 USD,5257.26 USD
2016-04-14,28,142.65 USD,3994.27 USD
2016-04-15,31,158.63 USD,4917.51 USD
2016-04-16,33,115.60 USD,3814.79 USD
2016-04-17,38,101.74 USD,3866.00 USD
2016-04-18,23,166.57 USD,3831.21 USD
2016-04-19,26,301.09 USD,7828.34 USD
2016-04-20,39,110.80 USD,4321.25 USD
2016-04-21,26,178.18 USD,4632.67 USD
2016-04-22,27,136.02 USD,3672.47 USD
2016-04-23,20,50.63 USD,1012.63 USD
2016-04-24,38,136.86 USD,5200.54 USD
2016-04-25,36,128.27 USD,4617.80 USD
2016-04-26,30,192.55 USD,5776.60 USD
2016-04-27,26,54.22 USD,1409.61 USD
2016-04-28,27,180.37 USD,4869.90 USD
2016-04-29,31,322.33 USD,9992.38 USD
2016-04-30,44,88.99 USD,3915.77 USD
2016-05-01,36,128.24 USD,4616.69 USD
2016-05-02,38,175.35 USD,6663.24 USD
2016-05-03,50,153.20 USD,7659.80 USD
2016-05-04,38,112.36 USD,4269.66 USD
2016-05-05,25,102.62 USD,2565.42 USD
2016-05-06,15,102.58 USD,1538.65 USD
2016-05-07,42,145.86 USD,6125.99 USD
2016-05-08,44,105.47 USD,4640.56 USD
2016-05-09,50,128.54 USD,6426.86 USD
2016-05-10,39,168.54 USD,6572.92 USD
2016-05-11,31,85.56 USD,2652.26 USD
2016-05-12,39,70.67 USD,2756.21 USD
2016-05-13,27,86.49 USD,2335.34 USD
2016-05-14,21,208.94 USD,4387.69 USD
2016-05-15,46,142.03 USD,6533.37 USD
2016-05-16,36,126.46 USD,4552.53 USD
2016-05-17,43,73.90 USD,3177.68 USD
2016-05-18,27,83.49 USD,2254.36 USD
2016-05-19,23,130.65 USD,3004.85 USD
2016-05-20,27,84.30 USD,2276.16 USD
2016-05-21,39,153.41 USD,5982.81 USD
2016-05-22,44,124.27 USD,5467.67 USD
2016-05-23,24,140.47 USD,3371.30 USD
2016-05-24,26,139.27 USD,3621.14 USD
2016-05-25,30,132.01 USD,3960.21 USD
2016-05-26,25,138.81 USD,3470.29 USD
2016-05-27,17,117.45 USD,1996.73 USD
2016-05-28,35,60.85 USD,2129.70 USD
2016-05-29,50,100.74 USD,5036.95 USD
2016-05-30,54,92.98 USD,5020.88 USD
2016-05-31,34,47.85 USD,1627.03 USD
2016-06-01,31,77.31 USD,2396.65 USD
2016-06-02,26,112.20 USD,2917.12 USD
2016-06-03,23,131.69 USD,3028.87 USD
2016-06-04,25,30.29 USD,757.32 USD
2016-06-05,32,71.55 USD,2289.57 USD
2016-06-06,36,184.12 USD,6628.49 USD
2016-06-07,29,153.31 USD,4446.00 USD
2016-06-08,32,116.22 USD,3718.93 USD
2016-06-09,27,145.97 USD,3941.11 USD
2016-06-10,37,130.34 USD,4822.48 USD
2016-06-11,24,170.24 USD,4085.67 USD
2016-06-12,37,213.76 USD,7909.22 USD
2016-06-13,51,102.02 USD,5202.96 USD
2016-06-14,41,105.48 USD,4324.66 USD
2016-06-15,27,116.64 USD,3149.18 USD
2016-06-16,29,157.37 USD,4563.73 USD
2016-06-17,28,56.07 USD,1569.86 USD
2016-06-18,38,139.38 USD,5296.38 USD
2016-06-19,39,110.73 USD,4318.42 USD
2016-06-20,31,108.47 USD,3362.65 USD
2016-06-21,16,180.45 USD,2887.24 USD
2016-06-22,31,98.79 USD,3062.38 USD
2016-06-23,24,123.64 USD,2967.26 USD
2016-06-24,27,100.50 USD,2713.53 USD
2016-06-25,19,301.50 USD,5728.49 USD
2016-06-26,36,106.43 USD,3831.49 USD
2016-06-27,43,106.12 USD,4563.10 USD
2016-06-28,56,134.80 USD,7548.73 USD
2016-06-29,36,145.50 USD,5237.87 USD
2016-06-30,22,129.71 USD,2853.70 USD
2016-07-01,20,59.65 USD,1193.08 USD
2016-07-02,30,90.55 USD,2716.45 USD
2016-07-03,49,109.03 USD,5342.27 USD
2016-07-04,44,107.73 USD,4740.10 USD
2016-07-05,56,118.94 USD,6660.82 USD
2016-07-06,31,74.89 USD,2321.56 USD
2016-07-07,27,114.91 USD,3102.52 USD
2016-07-08,39,70.25 USD,2739.93 USD
