This file was downloaded on March 13 2018 3:24:36 PM UTC-07:00
Keywords,sofa 
Date Range,2015-06-17 - 2015-09-21
Buyer Country: ,AU
Category: ,Sofas & Couches
Product Condition: ,New
Listing Format: ,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-06-17,19,218.81 USD,4157.41 USD
2015-06-18,20,119.66 USD,2393.18 USD
2015-06-19,13,122.15 USD,1587.98 USD
2015-06-20,24,191.72 USD,4601.30 USD
2015-06-21,30,146.98 USD,4409.41 USD
2015-06-22,31,172.19 USD,5337.93 USD
2015-06-23,28,59.68 USD,1671.04 USD
2015-06-24,22,158.06 USD,3477.35 USD
2015-06-25,32,32.90 USD,1052.82 USD
2015-06-26,25,187.49 USD,4687.30 USD
2015-06-27,18,207.61 USD,3736.94 USD
2015-06-28,20,201.16 USD,4023.18 USD
2015-06-29,21,233.98 USD,4913.68 USD
2015-06-30,22,129.72 USD,2853.74 USD
2015-07-01,16,195.80 USD,3132.75 USD
2015-07-02,19,181.16 USD,3442.05 USD
2015-07-03,20,108.43 USD,2168.55 USD
2015-07-04,18,217.77 USD,3919.77 USD
2015-07-05,26,266.23 USD,6922.04 USD
2015-07-06,24,118.16 USD,2835.83 USD
2015-07-07,33,163.03 USD,5380.05 USD
2015-07-08,69,43.99 USD,3035.21 USD
2015-07-09,17,224.61 USD,3818.37 USD
2015-07-10,22,179.01 USD,3938.30 USD
2015-07-11,27,112.00 USD,3024.05 USD
2015-07-12,31,59.57 USD,1846.75 USD
2015-07-13,33,125.58 USD,4144.08 USD
2015-07-14,19,140.71 USD,2673.52 USD
2015-07-15,22,182.24 USD,4009.24 USD
2015-07-16,39,89.17 USD,3477.77 USD
2015-07-17,18,144.54 USD,2601.76 USD
2015-07-18,29,202.56 USD,5874.13 USD
2015-07-19,25,79.82 USD,1995.41 USD
2015-07-20,40,93.46 USD,3738.58 USD
2015-07-21,18,109.63 USD,1973.29 USD
2015-07-22,16,324.76 USD,5196.13 USD
2015-07-23,33,177.60 USD,5860.72 USD
2015-07-24,14,342.80 USD,4799.21 USD
2015-07-25,15,156.58 USD,2348.73 USD
2015-07-26,32,91.85 USD,2939.25 USD
2015-07-27,30,153.63 USD,4608.87 USD
2015-07-28,36,153.64 USD,5531.20 USD
2015-07-29,21,205.05 USD,4306.07 USD
2015-07-30,20,221.51 USD,4430.10 USD
2015-07-31,15,75.68 USD,1135.14 USD
2015-08-01,14,135.53 USD,1897.48 USD
2015-08-02,21,67.89 USD,1425.67 USD
2015-08-03,33,193.02 USD,6369.81 USD
2015-08-04,33,90.31 USD,2980.17 USD
2015-08-05,21,147.05 USD,3088.11 USD
2015-08-06,29,185.61 USD,5382.60 USD
2015-08-07,21,126.08 USD,2647.61 USD
2015-08-08,27,178.23 USD,4812.28 USD
2015-08-09,30,246.58 USD,7397.47 USD
2015-08-10,29,78.69 USD,2281.94 USD
2015-08-11,20,132.72 USD,2654.49 USD
2015-08-12,32,181.44 USD,5806.06 USD
2015-08-13,17,152.43 USD,2591.37 USD
2015-08-14,27,112.83 USD,3046.37 USD
2015-08-15,21,230.19 USD,4833.96 USD
2015-08-16,35,151.03 USD,5286.09 USD
2015-08-17,20,164.44 USD,3288.86 USD
2015-08-18,38,198.05 USD,7525.74 USD
2015-08-19,31,137.18 USD,4252.72 USD
2015-08-20,23,193.10 USD,4441.38 USD
2015-08-21,32,193.39 USD,6188.55 USD
2015-08-22,27,78.89 USD,2130.04 USD
2015-08-23,30,44.53 USD,1335.78 USD
2015-08-24,21,88.11 USD,1850.35 USD
2015-08-25,27,124.86 USD,3371.31 USD
2015-08-26,38,109.90 USD,4176.14 USD
2015-08-27,22,88.69 USD,1951.12 USD
2015-08-28,17,210.26 USD,3574.46 USD
2015-08-29,26,86.49 USD,2248.61 USD
2015-08-30,28,87.66 USD,2454.37 USD
2015-08-31,27,107.47 USD,2901.66 USD
2015-09-01,17,106.47 USD,1810.00 USD
2015-09-02,27,89.93 USD,2428.23 USD
2015-09-03,27,110.01 USD,2970.14 USD
2015-09-04,35,174.62 USD,6111.61 USD
2015-09-05,33,135.70 USD,4478.03 USD
2015-09-06,32,175.33 USD,5610.61 USD
2015-09-07,34,164.63 USD,5597.39 USD
2015-09-08,26,213.14 USD,5541.53 USD
2015-09-09,19,194.73 USD,3699.96 USD
2015-09-10,27,136.45 USD,3684.14 USD
2015-09-11,22,117.76 USD,2590.67 USD
2015-09-12,24,84.51 USD,2028.18 USD
2015-09-13,26,73.09 USD,1900.31 USD
2015-09-14,0,0.00 USD,0.00 USD
2015-09-15,0,0.00 USD,0.00 USD
2015-09-16,0,0.00 USD,0.00 USD
2015-09-17,0,0.00 USD,0.00 USD
2015-09-18,0,0.00 USD,0.00 USD
2015-09-19,0,0.00 USD,0.00 USD
2015-09-20,0,0.00 USD,0.00 USD
2015-09-21,0,0.00 USD,0.00 USD
