This file was downloaded on March 13 2018 12:10:15 AM UTC-07:00
Keywords,sofa
Date Range,2016-05-01 - 2016-08-05
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-05-01,93,172.39 USD,16032.52 USD
2016-05-02,87,212.15 USD,18457.47 USD
2016-05-03,105,170.08 USD,17858.73 USD
2016-05-04,90,115.39 USD,10384.75 USD
2016-05-05,69,130.37 USD,8995.73 USD
2016-05-06,58,123.25 USD,7148.71 USD
2016-05-07,88,140.07 USD,12326.00 USD
2016-05-08,94,138.54 USD,13022.56 USD
2016-05-09,93,142.87 USD,13286.69 USD
2016-05-10,98,133.39 USD,13071.79 USD
2016-05-11,84,143.48 USD,12052.04 USD
2016-05-12,100,122.45 USD,12245.03 USD
2016-05-13,77,110.40 USD,8500.88 USD
2016-05-14,63,191.27 USD,12050.10 USD
2016-05-15,74,159.94 USD,11835.45 USD
2016-05-16,94,192.90 USD,18132.87 USD
2016-05-17,106,104.96 USD,11125.63 USD
2016-05-18,89,125.19 USD,11141.62 USD
2016-05-19,78,137.09 USD,10692.75 USD
2016-05-20,76,136.32 USD,10360.24 USD
2016-05-21,93,142.99 USD,13297.94 USD
2016-05-22,124,134.30 USD,16653.37 USD
2016-05-23,100,182.57 USD,18256.63 USD
2016-05-24,81,124.25 USD,10064.12 USD
2016-05-25,89,137.46 USD,12233.99 USD
2016-05-26,105,155.40 USD,16317.41 USD
2016-05-27,68,125.78 USD,8553.24 USD
2016-05-28,83,99.88 USD,8289.82 USD
2016-05-29,101,104.93 USD,10597.88 USD
2016-05-30,111,112.10 USD,12442.61 USD
2016-05-31,102,120.75 USD,12316.34 USD
2016-06-01,90,130.63 USD,11756.93 USD
2016-06-02,88,116.29 USD,10233.68 USD
2016-06-03,74,128.05 USD,9475.99 USD
2016-06-04,86,95.86 USD,8243.66 USD
2016-06-05,91,107.97 USD,9825.68 USD
2016-06-06,104,157.50 USD,16380.39 USD
2016-06-07,79,139.58 USD,11027.15 USD
2016-06-08,74,116.08 USD,8589.92 USD
2016-06-09,78,147.50 USD,11505.37 USD
2016-06-10,88,145.78 USD,12828.77 USD
2016-06-11,78,138.84 USD,10829.48 USD
2016-06-12,99,174.92 USD,17317.05 USD
2016-06-13,119,145.30 USD,17290.33 USD
2016-06-14,114,123.55 USD,14084.93 USD
2016-06-15,105,122.84 USD,12898.34 USD
2016-06-16,93,136.08 USD,12655.26 USD
2016-06-17,86,84.37 USD,7256.08 USD
2016-06-18,122,147.56 USD,18002.21 USD
2016-06-19,140,123.76 USD,17326.19 USD
2016-06-20,113,150.02 USD,16952.79 USD
2016-06-21,102,144.76 USD,14765.75 USD
2016-06-22,81,129.83 USD,10516.30 USD
2016-06-23,97,147.35 USD,14292.99 USD
2016-06-24,103,110.50 USD,11381.79 USD
2016-06-25,82,182.86 USD,14994.91 USD
2016-06-26,97,142.24 USD,13797.73 USD
2016-06-27,84,118.56 USD,9959.12 USD
2016-06-28,122,142.76 USD,17416.54 USD
2016-06-29,119,138.12 USD,16436.86 USD
2016-06-30,94,133.71 USD,12568.69 USD
2016-07-01,66,84.36 USD,5568.01 USD
2016-07-02,84,131.31 USD,11030.32 USD
2016-07-03,111,121.61 USD,13499.24 USD
2016-07-04,114,140.69 USD,16038.67 USD
2016-07-05,140,124.44 USD,17421.22 USD
2016-07-06,95,112.41 USD,10679.07 USD
2016-07-07,81,123.66 USD,10016.64 USD
2016-07-08,99,99.08 USD,9809.07 USD
2016-07-09,122,113.39 USD,13833.52 USD
2016-07-10,131,140.52 USD,18408.50 USD
2016-07-11,125,113.43 USD,14178.38 USD
2016-07-12,99,142.58 USD,14115.83 USD
2016-07-13,88,118.64 USD,10440.75 USD
2016-07-14,94,134.08 USD,12603.57 USD
2016-07-15,105,144.29 USD,15150.75 USD
2016-07-16,110,102.28 USD,11250.44 USD
2016-07-17,140,153.91 USD,21546.72 USD
2016-07-18,112,144.98 USD,16237.93 USD
2016-07-19,128,99.68 USD,12758.99 USD
2016-07-20,98,113.78 USD,11149.99 USD
2016-07-21,94,122.37 USD,11502.98 USD
2016-07-22,86,142.18 USD,12227.83 USD
2016-07-23,104,115.82 USD,12044.95 USD
2016-07-24,122,135.30 USD,16506.55 USD
2016-07-25,92,124.05 USD,11412.25 USD
2016-07-26,99,146.55 USD,14508.02 USD
2016-07-27,114,102.07 USD,11636.53 USD
2016-07-28,144,90.99 USD,13102.94 USD
2016-07-29,94,167.10 USD,15707.66 USD
2016-07-30,135,121.64 USD,16421.70 USD
2016-07-31,96,132.43 USD,12712.99 USD
2016-08-01,123,157.97 USD,19429.95 USD
2016-08-02,119,83.05 USD,9882.72 USD
2016-08-03,108,144.62 USD,15618.93 USD
2016-08-04,103,101.84 USD,10489.80 USD
2016-08-05,84,157.19 USD,13204.22 USD
