This file was downloaded on March 12 2018 12:54:38 AM UTC-07:00
Keywords,table
Date Range,2017-07-01 - 2017-12-01
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2017-07-01,143,102.86 USD,14708.99 USD
2017-07-02,156,107.41 USD,16756.03 USD
2017-07-03,175,113.66 USD,19891.09 USD
2017-07-04,167,123.25 USD,20583.23 USD
2017-07-05,160,113.56 USD,18169.14 USD
2017-07-06,161,104.34 USD,16798.83 USD
2017-07-07,142,93.70 USD,13306.07 USD
2017-07-08,162,125.24 USD,20288.59 USD
2017-07-09,205,116.87 USD,23957.50 USD
2017-07-10,203,89.52 USD,18172.19 USD
2017-07-11,185,110.00 USD,20349.77 USD
2017-07-12,208,96.23 USD,20016.19 USD
2017-07-13,204,99.01 USD,20198.68 USD
2017-07-14,162,108.88 USD,17637.98 USD
2017-07-15,188,93.51 USD,17579.95 USD
2017-07-16,244,112.18 USD,27372.67 USD
2017-07-17,169,117.81 USD,19910.71 USD
2017-07-18,201,145.89 USD,29324.85 USD
2017-07-19,188,105.05 USD,19748.69 USD
2017-07-20,200,128.53 USD,25705.28 USD
2017-07-21,189,128.28 USD,24245.32 USD
2017-07-22,211,135.19 USD,28524.26 USD
2017-07-23,252,101.96 USD,25693.73 USD
2017-07-24,185,105.91 USD,19593.23 USD
2017-07-25,223,105.50 USD,23526.53 USD
2017-07-26,168,95.49 USD,16042.44 USD
2017-07-27,197,128.67 USD,25347.83 USD
2017-07-28,127,109.88 USD,13955.00 USD
2017-07-29,205,109.66 USD,22479.53 USD
2017-07-30,229,113.89 USD,26081.01 USD
2017-07-31,189,123.84 USD,23405.36 USD
2017-08-01,197,102.95 USD,20280.74 USD
2017-08-02,211,100.08 USD,21115.93 USD
2017-08-03,213,101.55 USD,21631.02 USD
2017-08-04,177,103.70 USD,18354.61 USD
2017-08-05,162,95.24 USD,15429.33 USD
2017-08-06,200,117.02 USD,23404.45 USD
