This file was downloaded on March 12 2018 12:55:23 AM UTC-07:00
Keywords,table
Date Range,2015-10-24 - 2016-03-25
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-10-24,129,130.82 USD,16875.23 USD
2015-10-25,158,129.67 USD,20487.26 USD
2015-10-26,192,104.58 USD,20079.63 USD
2015-10-27,177,111.04 USD,19654.39 USD
2015-10-28,145,110.79 USD,16065.15 USD
2015-10-29,135,123.30 USD,16646.02 USD
2015-10-30,121,111.97 USD,13548.92 USD
2015-10-31,138,109.57 USD,15121.26 USD
2015-11-01,198,123.58 USD,24469.33 USD
2015-11-02,162,117.31 USD,19004.01 USD
2015-11-03,161,135.82 USD,21867.76 USD
2015-11-04,175,103.46 USD,18104.66 USD
2015-11-05,137,114.84 USD,15733.52 USD
2015-11-06,114,126.76 USD,14451.10 USD
2015-11-07,164,134.06 USD,21985.83 USD
2015-11-08,214,112.11 USD,23991.99 USD
2015-11-09,199,116.36 USD,23156.14 USD
2015-11-10,204,124.13 USD,25322.13 USD
2015-11-11,183,102.43 USD,18745.08 USD
2015-11-12,190,130.55 USD,24804.84 USD
2015-11-13,166,129.72 USD,21533.02 USD
2015-11-14,182,116.45 USD,21193.29 USD
2015-11-15,218,125.53 USD,27364.65 USD
2015-11-16,185,127.00 USD,23494.39 USD
2015-11-17,197,141.81 USD,27935.85 USD
2015-11-18,189,128.12 USD,24214.57 USD
2015-11-19,155,117.46 USD,18205.97 USD
2015-11-20,112,137.03 USD,15346.96 USD
2015-11-21,148,136.36 USD,20180.56 USD
2015-11-22,199,134.41 USD,26748.58 USD
2015-11-23,183,130.60 USD,23899.24 USD
2015-11-24,191,128.90 USD,24620.37 USD
2015-11-25,165,132.67 USD,21891.14 USD
2015-11-26,198,123.04 USD,24362.38 USD
2015-11-27,140,135.49 USD,18968.51 USD
2015-11-28,171,127.70 USD,21837.34 USD
2015-11-29,212,143.40 USD,30401.80 USD
2015-11-30,195,117.15 USD,22844.03 USD
2015-12-01,218,121.14 USD,26408.26 USD
2015-12-02,225,107.20 USD,24120.10 USD
2015-12-03,165,121.35 USD,20022.22 USD
2015-12-04,175,119.01 USD,20826.55 USD
2015-12-05,174,130.45 USD,22697.94 USD
2015-12-06,242,142.62 USD,34514.42 USD
2015-12-07,216,141.14 USD,30486.76 USD
2015-12-08,196,133.40 USD,26146.85 USD
2015-12-09,191,151.77 USD,28987.18 USD
2015-12-10,219,143.73 USD,31477.50 USD
2015-12-11,161,133.74 USD,21531.57 USD
2015-12-12,199,145.47 USD,28948.96 USD
2015-12-13,251,143.61 USD,36045.41 USD
2015-12-14,252,128.47 USD,32375.54 USD
2015-12-15,236,135.57 USD,31995.03 USD
2015-12-16,168,108.39 USD,18208.81 USD
2015-12-17,156,109.94 USD,17150.16 USD
2015-12-18,145,114.93 USD,16664.93 USD
2015-12-19,128,121.79 USD,15589.59 USD
2015-12-20,139,151.43 USD,21048.46 USD
2015-12-21,144,116.94 USD,16838.94 USD
2015-12-22,88,147.63 USD,12991.49 USD
2015-12-23,94,117.84 USD,11076.61 USD
2015-12-24,54,126.70 USD,6841.74 USD
2015-12-25,86,93.86 USD,8072.15 USD
2015-12-26,112,112.81 USD,12634.87 USD
2015-12-27,138,174.42 USD,24070.20 USD
2015-12-28,162,183.81 USD,29777.32 USD
2015-12-29,173,157.11 USD,27180.05 USD
2015-12-30,121,157.59 USD,19068.16 USD
2015-12-31,112,137.24 USD,15370.77 USD
2016-01-01,136,114.95 USD,15633.68 USD
2016-01-02,132,171.42 USD,22627.91 USD
2016-01-03,139,125.27 USD,17412.73 USD
2016-01-04,142,124.93 USD,17739.47 USD
2016-01-05,144,143.31 USD,20636.32 USD
2016-01-06,148,116.67 USD,17267.17 USD
2016-01-07,120,126.75 USD,15209.77 USD
2016-01-08,114,124.61 USD,14205.61 USD
2016-01-09,128,115.95 USD,14841.41 USD
2016-01-10,172,122.50 USD,21069.94 USD
2016-01-11,151,147.25 USD,22234.57 USD
2016-01-12,136,114.88 USD,15624.10 USD
2016-01-13,140,117.49 USD,16447.90 USD
2016-01-14,126,115.32 USD,14530.16 USD
2016-01-15,125,104.62 USD,13077.84 USD
2016-01-16,133,107.16 USD,14251.63 USD
2016-01-17,136,105.37 USD,14330.89 USD
2016-01-18,128,115.87 USD,14831.07 USD
