This file was downloaded on March 12 2018 12:54:51 AM UTC-07:00
Keywords,table
Date Range,2017-01-28 - 2017-06-30
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2017-01-28,123,105.73 USD,13005.36 USD
2017-01-29,115,110.48 USD,12704.92 USD
2017-01-30,144,110.85 USD,15962.53 USD
2017-01-31,129,97.30 USD,12551.51 USD
2017-02-01,126,108.67 USD,13693.01 USD
2017-02-02,159,108.01 USD,17173.29 USD
2017-02-03,100,113.31 USD,11330.84 USD
2017-02-04,143,106.17 USD,15182.58 USD
2017-02-05,160,97.13 USD,15540.22 USD
2017-02-06,182,79.20 USD,14414.84 USD
2017-02-07,117,133.38 USD,15605.81 USD
2017-02-08,153,107.17 USD,16396.96 USD
2017-02-09,144,76.73 USD,11049.41 USD
2017-02-10,98,115.36 USD,11304.86 USD
2017-02-11,151,107.01 USD,16158.02 USD
2017-02-12,112,85.14 USD,9536.13 USD
2017-02-13,121,122.48 USD,14819.61 USD
2017-02-14,142,95.00 USD,13490.04 USD
2017-02-15,141,112.27 USD,15829.50 USD
2017-02-16,107,105.77 USD,11317.02 USD
2017-02-17,102,118.52 USD,12089.19 USD
2017-02-18,146,131.33 USD,19174.48 USD
2017-02-19,160,137.70 USD,22031.32 USD
2017-02-20,128,115.46 USD,14778.36 USD
2017-02-21,123,95.96 USD,11802.57 USD
2017-02-22,124,114.18 USD,14158.11 USD
2017-02-23,125,117.52 USD,14690.21 USD
2017-02-24,120,124.39 USD,14927.12 USD
2017-02-25,138,108.82 USD,15017.35 USD
2017-02-26,175,129.43 USD,22650.21 USD
2017-02-27,138,103.28 USD,14252.98 USD
2017-02-28,154,114.14 USD,17577.93 USD
2017-03-01,160,122.46 USD,19593.67 USD
2017-03-02,136,113.08 USD,15378.25 USD
2017-03-03,129,121.00 USD,15609.57 USD
2017-03-04,112,129.16 USD,14465.45 USD
2017-03-05,155,86.82 USD,13457.85 USD
2017-03-06,141,99.71 USD,14059.66 USD
2017-03-07,121,107.26 USD,12978.99 USD
2017-03-08,154,84.86 USD,13068.25 USD
2017-03-09,113,102.43 USD,11575.04 USD
2017-03-10,104,109.92 USD,11431.65 USD
2017-03-11,112,96.60 USD,10819.21 USD
2017-03-12,127,116.71 USD,14822.05 USD
2017-03-13,145,92.13 USD,13359.56 USD
2017-03-14,113,128.18 USD,14484.53 USD
2017-03-15,133,112.24 USD,14928.38 USD
2017-03-16,127,104.14 USD,13226.26 USD
2017-03-17,110,122.59 USD,13485.19 USD
2017-03-18,145,102.46 USD,14856.84 USD
2017-03-19,66,99.43 USD,6562.69 USD
2017-03-20,148,101.07 USD,14958.10 USD
2017-03-21,152,113.78 USD,17294.59 USD
2017-03-22,160,114.99 USD,18397.70 USD
2017-03-23,181,114.14 USD,20659.91 USD
2017-03-24,188,124.40 USD,23386.67 USD
2017-03-25,166,110.28 USD,18306.07 USD
2017-03-26,204,112.67 USD,22984.70 USD
2017-03-27,192,106.35 USD,20418.90 USD
2017-03-28,205,106.29 USD,21790.45 USD
2017-03-29,196,140.05 USD,27449.66 USD
2017-03-30,115,116.91 USD,13445.03 USD
2017-03-31,120,85.49 USD,10259.19 USD
2017-04-01,120,118.41 USD,14208.93 USD
2017-04-02,139,100.96 USD,14033.61 USD
2017-04-03,143,116.95 USD,16723.56 USD
2017-04-04,154,130.39 USD,20080.57 USD
2017-04-05,186,72.35 USD,13456.25 USD
2017-04-06,136,102.39 USD,13924.91 USD
2017-04-07,109,115.40 USD,12578.94 USD
2017-04-08,116,111.17 USD,12896.22 USD
2017-04-09,129,100.40 USD,12951.57 USD
2017-04-10,132,114.09 USD,15060.01 USD
2017-04-11,153,98.74 USD,15106.97 USD
2017-04-12,126,83.05 USD,10463.75 USD
2017-04-13,124,105.10 USD,13031.81 USD
2017-04-14,103,160.92 USD,16575.05 USD
2017-04-15,118,99.15 USD,11699.53 USD
2017-04-16,98,107.16 USD,10501.49 USD
2017-04-17,139,91.15 USD,12670.32 USD
2017-04-18,158,95.86 USD,15146.29 USD
2017-04-19,147,108.48 USD,15946.47 USD
2017-04-20,160,106.74 USD,17078.34 USD
2017-04-21,114,93.56 USD,10666.33 USD
2017-04-22,124,125.59 USD,15573.63 USD
2017-04-23,133,99.34 USD,13212.16 USD
2017-04-24,180,103.42 USD,18615.45 USD
2017-04-25,142,125.43 USD,17810.90 USD
2017-04-26,136,110.53 USD,15032.08 USD
2017-04-27,97,98.98 USD,9600.80 USD
2017-04-28,126,106.07 USD,13364.89 USD
2017-04-29,129,106.25 USD,13705.76 USD
2017-04-30,164,114.15 USD,18721.39 USD
2017-05-01,132,118.94 USD,15699.89 USD
2017-05-02,164,118.78 USD,19479.69 USD
