This file was downloaded on March 13 2018 12:09:01 AM UTC-07:00
Keywords,sofa
Date Range,2017-05-24 - 2017-08-28
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2017-05-24,93,111.27 USD,10348.08 USD
2017-05-25,82,125.23 USD,10268.46 USD
2017-05-26,73,115.22 USD,8411.38 USD
2017-05-27,89,93.60 USD,8330.61 USD
2017-05-28,94,107.86 USD,10139.12 USD
2017-05-29,100,114.77 USD,11476.60 USD
2017-05-30,100,89.08 USD,8908.07 USD
2017-05-31,135,134.57 USD,18166.85 USD
2017-06-01,100,130.79 USD,13078.72 USD
2017-06-02,83,134.86 USD,11193.12 USD
2017-06-03,116,117.41 USD,13619.85 USD
2017-06-04,119,88.36 USD,10514.57 USD
2017-06-05,123,101.80 USD,12521.72 USD
2017-06-06,91,103.66 USD,9432.91 USD
2017-06-07,129,103.23 USD,13316.51 USD
2017-06-08,111,135.91 USD,15085.59 USD
2017-06-09,88,125.40 USD,11035.57 USD
2017-06-10,117,115.15 USD,13472.27 USD
2017-06-11,152,106.76 USD,16227.14 USD
2017-06-12,100,132.21 USD,13220.77 USD
2017-06-13,102,91.04 USD,9286.36 USD
2017-06-14,106,93.94 USD,9957.36 USD
2017-06-15,100,150.41 USD,15040.87 USD
2017-06-16,76,96.22 USD,7312.47 USD
2017-06-17,113,98.73 USD,11156.57 USD
2017-06-18,110,103.88 USD,11427.33 USD
2017-06-19,141,113.87 USD,16056.17 USD
2017-06-20,100,128.01 USD,12800.86 USD
2017-06-21,109,137.01 USD,14934.48 USD
2017-06-22,84,107.71 USD,9047.92 USD
2017-06-23,98,93.05 USD,9119.22 USD
2017-06-24,121,148.06 USD,17915.19 USD
2017-06-25,129,107.79 USD,13905.17 USD
2017-06-26,106,132.65 USD,14060.46 USD
2017-06-27,93,100.28 USD,9326.11 USD
2017-06-28,96,120.00 USD,11520.23 USD
2017-06-29,109,126.84 USD,13825.22 USD
2017-06-30,96,102.98 USD,9885.67 USD
2017-07-01,89,82.51 USD,7343.49 USD
2017-07-02,122,119.23 USD,14545.78 USD
2017-07-03,131,114.50 USD,14999.44 USD
2017-07-04,120,121.21 USD,14544.86 USD
2017-07-05,103,98.75 USD,10170.78 USD
2017-07-06,112,129.00 USD,14447.47 USD
2017-07-07,90,111.38 USD,10024.44 USD
2017-07-08,106,142.73 USD,15129.76 USD
2017-07-09,132,97.31 USD,12845.52 USD
2017-07-10,103,116.81 USD,12031.64 USD
2017-07-11,114,141.76 USD,16160.33 USD
2017-07-12,121,111.45 USD,13485.37 USD
2017-07-13,130,126.28 USD,16416.23 USD
2017-07-14,100,127.18 USD,12717.65 USD
2017-07-15,130,108.12 USD,14055.98 USD
2017-07-16,138,154.76 USD,21357.35 USD
2017-07-17,125,197.14 USD,24642.76 USD
2017-07-18,167,132.74 USD,22168.04 USD
2017-07-19,113,101.18 USD,11433.33 USD
2017-07-20,104,137.07 USD,14255.24 USD
2017-07-21,124,110.21 USD,13665.83 USD
2017-07-22,117,87.88 USD,10282.14 USD
2017-07-23,137,136.25 USD,18665.78 USD
2017-07-24,112,116.38 USD,13034.14 USD
2017-07-25,115,127.20 USD,14628.26 USD
2017-07-26,127,108.64 USD,13797.13 USD
2017-07-27,99,113.09 USD,11196.35 USD
2017-07-28,94,111.15 USD,10447.64 USD
2017-07-29,90,164.85 USD,14836.36 USD
2017-07-30,127,127.78 USD,16228.34 USD
2017-07-31,133,177.42 USD,23596.98 USD
2017-08-01,101,121.31 USD,12252.49 USD
2017-08-02,121,125.58 USD,15195.09 USD
2017-08-03,129,111.09 USD,14331.09 USD
2017-08-04,104,135.18 USD,14059.17 USD
2017-08-05,108,129.64 USD,14000.65 USD
2017-08-06,130,149.66 USD,19455.82 USD
2017-08-07,106,105.18 USD,11149.09 USD
2017-08-08,114,137.79 USD,15708.23 USD
2017-08-09,104,132.59 USD,13789.42 USD
2017-08-10,85,134.63 USD,11443.71 USD
2017-08-11,93,115.24 USD,10717.77 USD
2017-08-12,111,121.71 USD,13509.35 USD
2017-08-13,125,114.42 USD,14303.00 USD
2017-08-14,115,172.84 USD,19876.80 USD
2017-08-15,95,154.12 USD,14641.22 USD
2017-08-16,98,120.93 USD,11851.11 USD
2017-08-17,112,127.95 USD,14330.46 USD
2017-08-18,121,107.22 USD,12974.11 USD
2017-08-19,132,102.18 USD,13487.43 USD
2017-08-20,119,139.08 USD,16549.98 USD
2017-08-21,141,203.90 USD,28750.33 USD
2017-08-22,32,147.60 USD,4723.05 USD
2017-08-23,117,162.63 USD,19027.74 USD
2017-08-24,106,111.36 USD,11804.34 USD
2017-08-25,121,116.72 USD,14122.75 USD
2017-08-26,93,106.59 USD,9913.23 USD
2017-08-27,132,122.25 USD,16136.84 USD
2017-08-28,123,154.27 USD,18975.59 USD
