This file was downloaded on March 13 2018 12:09:33 AM UTC-07:00
Keywords,sofa
Date Range,2016-11-11 - 2017-02-15
Buyer Country: ,AU
Category: ,Furniture
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2016-11-11,121,83.17 USD,10063.11 USD
2016-11-12,154,86.70 USD,13351.47 USD
2016-11-13,127,80.15 USD,10178.42 USD
2016-11-14,133,112.61 USD,14976.68 USD
2016-11-15,113,129.70 USD,14655.61 USD
2016-11-16,142,117.45 USD,16677.20 USD
2016-11-17,118,103.44 USD,12206.19 USD
2016-11-18,102,95.10 USD,9699.94 USD
2016-11-19,129,104.40 USD,13467.63 USD
2016-11-20,154,98.22 USD,15126.56 USD
2016-11-21,146,84.91 USD,12396.90 USD
2016-11-22,156,136.92 USD,21359.78 USD
2016-11-23,239,52.87 USD,12636.38 USD
2016-11-24,195,85.67 USD,16705.10 USD
2016-11-25,220,73.56 USD,16182.75 USD
2016-11-26,222,65.22 USD,14477.92 USD
2016-11-27,275,83.87 USD,23064.35 USD
2016-11-28,533,51.58 USD,27489.77 USD
2016-11-29,191,83.29 USD,15908.47 USD
2016-11-30,167,108.67 USD,18148.42 USD
2016-12-01,136,94.07 USD,12792.85 USD
2016-12-02,127,96.33 USD,12233.40 USD
2016-12-03,177,118.94 USD,21051.50 USD
2016-12-04,159,108.04 USD,17179.02 USD
2016-12-05,157,93.91 USD,14743.92 USD
2016-12-06,168,105.87 USD,17786.43 USD
2016-12-07,178,102.02 USD,18160.06 USD
2016-12-08,149,95.46 USD,14223.32 USD
2016-12-09,98,89.38 USD,8759.65 USD
2016-12-10,152,91.99 USD,13982.66 USD
2016-12-11,147,94.54 USD,13897.06 USD
2016-12-12,157,109.91 USD,17255.58 USD
2016-12-13,154,92.40 USD,14230.05 USD
2016-12-14,156,95.42 USD,14885.75 USD
2016-12-15,106,95.19 USD,10089.81 USD
2016-12-16,175,69.64 USD,12187.09 USD
2016-12-17,119,72.69 USD,8650.01 USD
2016-12-18,171,75.13 USD,12847.74 USD
2016-12-19,133,91.12 USD,12118.54 USD
2016-12-20,87,113.25 USD,9853.02 USD
2016-12-21,76,136.55 USD,10377.92 USD
2016-12-22,68,84.58 USD,5751.71 USD
2016-12-23,45,80.62 USD,3627.85 USD
2016-12-24,27,143.37 USD,3871.01 USD
2016-12-25,96,109.98 USD,10558.47 USD
2016-12-26,150,90.98 USD,13646.32 USD
2016-12-27,137,85.25 USD,11679.04 USD
2016-12-28,148,90.41 USD,13380.00 USD
2016-12-29,101,89.14 USD,9002.79 USD
2016-12-30,84,160.28 USD,13463.73 USD
2016-12-31,86,72.71 USD,6253.24 USD
2017-01-01,128,85.32 USD,10920.90 USD
2017-01-02,105,123.90 USD,13009.21 USD
2017-01-03,102,120.89 USD,12331.07 USD
2017-01-04,142,83.95 USD,11921.09 USD
2017-01-05,106,120.99 USD,12824.61 USD
2017-01-06,117,114.49 USD,13395.88 USD
2017-01-07,86,79.02 USD,6796.13 USD
2017-01-08,115,109.56 USD,12599.69 USD
2017-01-09,109,99.79 USD,10877.44 USD
2017-01-10,111,97.67 USD,10841.52 USD
2017-01-11,124,85.89 USD,10650.89 USD
2017-01-12,105,92.70 USD,9733.22 USD
2017-01-13,102,85.37 USD,8707.41 USD
2017-01-14,131,106.83 USD,13995.20 USD
2017-01-15,129,112.95 USD,14569.95 USD
2017-01-16,114,92.07 USD,10495.63 USD
2017-01-17,136,80.88 USD,10999.51 USD
2017-01-18,75,142.30 USD,10672.58 USD
2017-01-19,90,126.46 USD,11381.84 USD
2017-01-20,99,109.70 USD,10859.86 USD
2017-01-21,105,88.10 USD,9250.47 USD
2017-01-22,129,116.35 USD,15009.63 USD
2017-01-23,102,101.41 USD,10343.65 USD
2017-01-24,94,102.75 USD,9658.27 USD
2017-01-25,86,109.21 USD,9391.76 USD
2017-01-26,93,162.14 USD,15079.19 USD
2017-01-27,82,81.58 USD,6689.79 USD
2017-01-28,90,75.75 USD,6817.25 USD
2017-01-29,90,88.53 USD,7967.86 USD
2017-01-30,103,87.90 USD,9053.93 USD
2017-01-31,87,96.98 USD,8437.24 USD
2017-02-01,102,116.40 USD,11872.82 USD
2017-02-02,90,91.19 USD,8207.11 USD
2017-02-03,80,155.07 USD,12405.55 USD
2017-02-04,101,127.21 USD,12848.59 USD
2017-02-05,98,80.06 USD,7846.22 USD
2017-02-06,104,122.74 USD,12764.80 USD
2017-02-07,121,103.11 USD,12476.14 USD
2017-02-08,88,110.49 USD,9723.52 USD
2017-02-09,103,124.92 USD,12866.51 USD
2017-02-10,85,94.77 USD,8055.87 USD
2017-02-11,113,99.48 USD,11240.77 USD
2017-02-12,100,137.66 USD,13765.57 USD
2017-02-13,89,118.96 USD,10587.45 USD
2017-02-14,98,105.62 USD,10351.18 USD
2017-02-15,96,82.71 USD,7940.49 USD
