model,description,metric,metric_code,value,rating,link
OAG-AD-16269258,Cerato - 2013 Kia Cerato S Manual,price,price,10990,3.06,https://www.carsales.com.au/dealer/details/Kia-Cerato-2013/OAG-AD-16269258/?Cr=135
OAG-AD-16269258,Cerato - 2013 Kia Cerato S Manual,milage,milage,29655,3.06,https://www.carsales.com.au/dealer/details/Kia-Cerato-2013/OAG-AD-16269258/?Cr=135
OAG-AD-16269258,Cerato - 2013 Kia Cerato S Manual,age,age,5,3.06,https://www.carsales.com.au/dealer/details/Kia-Cerato-2013/OAG-AD-16269258/?Cr=135
OAG-AD-16191698,Cerato - 2018 Kia Cerato S Auto,price,price,17777,2.99,https://www.carsales.com.au/demo/details/Kia-Cerato-2018/OAG-AD-16191698/?Cr=104
OAG-AD-16191698,Cerato - 2018 Kia Cerato S Auto,milage,milage,4260,2.99,https://www.carsales.com.au/demo/details/Kia-Cerato-2018/OAG-AD-16191698/?Cr=104
OAG-AD-16191698,Cerato - 2018 Kia Cerato S Auto,age,age,0,2.99,https://www.carsales.com.au/demo/details/Kia-Cerato-2018/OAG-AD-16191698/?Cr=104
SSE-AD-5222456,Cerato - 2016 Kia Cerato S Auto,price,price,15700,2.85,https://www.carsales.com.au/private/details/Kia-Cerato-2016/SSE-AD-5222456/?Cr=189
SSE-AD-5222456,Cerato - 2016 Kia Cerato S Auto,milage,milage,11500,2.85,https://www.carsales.com.au/private/details/Kia-Cerato-2016/SSE-AD-5222456/?Cr=189
SSE-AD-5222456,Cerato - 2016 Kia Cerato S Auto,age,age,2,2.85,https://www.carsales.com.au/private/details/Kia-Cerato-2016/SSE-AD-5222456/?Cr=189
OAG-AD-16192386,Cerato - 2018 Kia Cerato S Auto,price,price,18554,2.82,https://www.carsales.com.au/bncis/details/Kia-Cerato-2018/OAG-AD-16192386/?Cr=51
OAG-AD-16192386,Cerato - 2018 Kia Cerato S Auto,milage,milage,0,2.82,https://www.carsales.com.au/bncis/details/Kia-Cerato-2018/OAG-AD-16192386/?Cr=51
OAG-AD-16192386,Cerato - 2018 Kia Cerato S Auto,age,age,0,2.82,https://www.carsales.com.au/bncis/details/Kia-Cerato-2018/OAG-AD-16192386/?Cr=51
OAG-AD-15524855,Cerato - 2017 Kia Cerato S Auto,price,price,17249,2.76,https://www.carsales.com.au/demo/details/Kia-Cerato-2017/OAG-AD-15524855/?Cr=11
OAG-AD-15524855,Cerato - 2017 Kia Cerato S Auto,milage,milage,5999,2.76,https://www.carsales.com.au/demo/details/Kia-Cerato-2017/OAG-AD-15524855/?Cr=11
OAG-AD-15524855,Cerato - 2017 Kia Cerato S Auto,age,age,1,2.76,https://www.carsales.com.au/demo/details/Kia-Cerato-2017/OAG-AD-15524855/?Cr=11
