This file was downloaded on March 20 2018 6:02:10 PM UTC-07:00
Keywords,drill
Date Range,2015-03-19 - 2018-03-12
Buyer Country: ,AU
Category: ,Home & Garden
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-19,169,49.18 USD,8311.07 USD
2015-03-20,125,49.54 USD,6193.11 USD
2015-03-21,162,49.37 USD,7998.51 USD
2015-03-22,210,55.01 USD,11551.17 USD
2015-03-23,236,53.53 USD,12633.81 USD
2015-03-24,212,45.97 USD,9745.29 USD
2015-03-25,191,44.14 USD,8431.53 USD
2015-03-26,163,48.96 USD,7980.77 USD
2015-03-27,123,44.63 USD,5489.27 USD
2015-03-28,157,50.50 USD,7927.99 USD
2015-03-29,193,44.36 USD,8561.01 USD
2015-03-30,216,59.38 USD,12825.65 USD
2015-03-31,154,42.08 USD,6480.69 USD
2015-04-01,169,53.90 USD,9108.75 USD
2015-04-02,182,45.93 USD,8359.66 USD
2015-04-03,169,51.72 USD,8741.47 USD
2015-04-04,141,46.09 USD,6499.19 USD
2015-04-05,170,44.41 USD,7548.96 USD
2015-04-06,251,45.98 USD,11541.67 USD
2015-04-07,216,66.54 USD,14372.03 USD
2015-04-08,252,45.52 USD,11471.22 USD
2015-04-09,206,49.22 USD,10138.43 USD
2015-04-10,201,44.71 USD,8987.71 USD
2015-04-11,153,58.62 USD,8968.10 USD
2015-04-12,216,49.73 USD,10742.25 USD
2015-04-13,188,60.64 USD,11399.82 USD
2015-04-14,198,47.11 USD,9328.68 USD
2015-04-15,206,49.42 USD,10181.53 USD
2015-04-16,200,46.76 USD,9351.74 USD
2015-04-17,173,48.82 USD,8445.13 USD
2015-04-18,187,36.83 USD,6886.33 USD
2015-04-19,224,44.74 USD,10021.89 USD
2015-04-20,180,55.15 USD,9927.59 USD
2015-04-21,187,41.35 USD,7733.30 USD
2015-04-22,172,62.12 USD,10685.39 USD
2015-04-23,183,44.28 USD,8103.60 USD
2015-04-24,153,44.15 USD,6754.23 USD
2015-04-25,166,44.77 USD,7431.92 USD
2015-04-26,200,56.39 USD,11278.71 USD
2015-04-27,215,50.46 USD,10849.30 USD
2015-04-28,179,53.90 USD,9648.76 USD
2015-04-29,210,55.39 USD,11632.47 USD
2015-04-30,175,65.93 USD,11536.96 USD
2015-05-01,158,42.56 USD,6724.11 USD
2015-05-02,154,38.78 USD,5972.37 USD
2015-05-03,178,56.61 USD,10077.27 USD
2015-05-04,216,54.85 USD,11847.32 USD
2015-05-05,199,55.63 USD,11070.06 USD
2015-05-06,200,58.47 USD,11694.75 USD
2015-05-07,201,50.32 USD,10114.22 USD
2015-05-08,152,51.54 USD,7834.02 USD
2015-05-09,173,35.28 USD,6104.08 USD
2015-05-10,193,63.64 USD,12281.95 USD
2015-05-11,219,52.07 USD,11402.33 USD
2015-05-12,224,54.52 USD,12213.33 USD
2015-05-13,188,61.99 USD,11654.68 USD
2015-05-14,155,67.77 USD,10503.78 USD
2015-05-15,153,52.55 USD,8039.61 USD
2015-05-16,155,59.45 USD,9214.46 USD
2015-05-17,218,63.78 USD,13904.05 USD
2015-05-18,225,58.74 USD,13216.87 USD
2015-05-19,186,51.04 USD,9494.13 USD
2015-05-20,222,56.26 USD,12488.88 USD
2015-05-21,191,55.72 USD,10642.59 USD
2015-05-22,162,58.81 USD,9527.70 USD
2015-05-23,169,71.33 USD,12054.91 USD
2015-05-24,230,51.24 USD,11784.91 USD
2015-05-25,225,49.55 USD,11149.56 USD
2015-05-26,195,54.84 USD,10693.45 USD
2015-05-27,176,52.73 USD,9281.27 USD
2015-05-28,228,45.57 USD,10390.35 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,183,63.57 USD,11632.62 USD
2015-05-31,201,54.66 USD,10987.47 USD
2015-06-01,218,53.93 USD,11757.51 USD
2015-06-02,199,41.14 USD,8186.95 USD
2015-06-03,181,56.55 USD,10235.02 USD
2015-06-04,183,50.25 USD,9194.84 USD
2015-06-05,167,51.51 USD,8602.34 USD
2015-06-06,174,47.00 USD,8178.70 USD
2015-06-07,178,41.43 USD,7374.34 USD
2015-06-08,251,50.17 USD,12592.37 USD
2015-06-09,189,51.72 USD,9775.73 USD
2015-06-10,202,50.91 USD,10284.48 USD
2015-06-11,229,46.43 USD,10631.47 USD
2015-06-12,172,51.75 USD,8901.47 USD
2015-06-13,188,45.87 USD,8623.75 USD
2015-06-14,231,46.86 USD,10824.34 USD
2015-06-15,196,64.50 USD,12642.18 USD
2015-06-16,236,47.60 USD,11232.87 USD
2015-06-17,312,43.03 USD,13425.25 USD
2015-06-18,235,49.92 USD,11730.11 USD
2015-06-19,165,58.41 USD,9638.11 USD
2015-06-20,182,57.36 USD,10439.81 USD
2015-06-21,239,59.92 USD,14321.11 USD
2015-06-22,227,56.62 USD,12853.57 USD
2015-06-23,286,39.91 USD,11414.64 USD
2015-06-24,263,50.34 USD,13238.83 USD
2015-06-25,220,61.15 USD,13453.83 USD
2015-06-26,240,67.42 USD,16181.08 USD
2015-06-27,256,57.50 USD,14720.00 USD
2015-06-28,262,57.85 USD,15155.87 USD
2015-06-29,239,70.74 USD,16906.69 USD
2015-06-30,215,53.38 USD,11477.36 USD
2015-07-01,200,42.79 USD,8558.24 USD
2015-07-02,198,48.09 USD,9521.12 USD
2015-07-03,149,54.43 USD,8110.77 USD
2015-07-04,230,37.45 USD,8614.08 USD
2015-07-05,225,61.89 USD,13925.54 USD
2015-07-06,218,47.69 USD,10396.91 USD
2015-07-07,220,42.34 USD,9314.91 USD
2015-07-08,208,37.52 USD,7804.36 USD
2015-07-09,224,47.39 USD,10615.67 USD
2015-07-10,170,37.75 USD,6417.11 USD
2015-07-11,160,38.16 USD,6105.04 USD
2015-07-12,244,45.30 USD,11054.39 USD
2015-07-13,200,44.20 USD,8839.32 USD
2015-07-14,251,48.57 USD,12191.83 USD
2015-07-15,235,48.36 USD,11363.67 USD
2015-07-16,235,44.40 USD,10435.13 USD
2015-07-17,191,50.22 USD,9592.45 USD
2015-07-18,176,49.23 USD,8664.89 USD
2015-07-19,205,50.61 USD,10374.66 USD
2015-07-20,229,44.42 USD,10171.77 USD
2015-07-21,239,36.84 USD,8805.67 USD
2015-07-22,226,47.35 USD,10701.42 USD
2015-07-23,197,52.57 USD,10356.58 USD
2015-07-24,207,41.35 USD,8559.96 USD
2015-07-25,236,38.81 USD,9158.51 USD
2015-07-26,255,50.72 USD,12932.86 USD
2015-07-27,190,40.89 USD,7768.21 USD
2015-07-28,246,43.71 USD,10753.04 USD
2015-07-29,242,48.45 USD,11725.89 USD
2015-07-30,202,47.43 USD,9580.77 USD
2015-07-31,196,49.67 USD,9735.52 USD
2015-08-01,211,36.21 USD,7639.26 USD
2015-08-02,215,44.25 USD,9512.77 USD
2015-08-03,240,40.41 USD,9697.63 USD
2015-08-04,216,45.10 USD,9741.71 USD
2015-08-05,238,51.27 USD,12201.44 USD
2015-08-06,188,52.65 USD,9898.98 USD
2015-08-07,193,38.87 USD,7501.70 USD
2015-08-08,196,37.13 USD,7276.56 USD
2015-08-09,289,41.69 USD,12049.44 USD
2015-08-10,198,49.90 USD,9880.15 USD
2015-08-11,222,40.67 USD,9028.95 USD
2015-08-12,222,36.86 USD,8183.40 USD
2015-08-13,189,54.19 USD,10242.68 USD
