This file was downloaded on March 20 2018 6:02:36 PM UTC-07:00
Keywords,saw
Date Range,2015-03-19 - 2018-03-12
Buyer Country: ,AU
Category: ,Home & Garden
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-19,174,69.05 USD,12014.36 USD
2015-03-20,142,73.87 USD,10489.06 USD
2015-03-21,193,56.32 USD,10868.88 USD
2015-03-22,223,53.64 USD,11961.58 USD
2015-03-23,225,52.01 USD,11702.63 USD
2015-03-24,185,62.02 USD,11472.94 USD
2015-03-25,224,56.64 USD,12688.34 USD
2015-03-26,195,76.60 USD,14936.87 USD
2015-03-27,206,55.42 USD,11416.23 USD
2015-03-28,151,65.20 USD,9844.74 USD
2015-03-29,242,63.91 USD,15465.59 USD
2015-03-30,188,69.63 USD,13091.19 USD
2015-03-31,177,63.72 USD,11279.12 USD
2015-04-01,147,70.04 USD,10295.42 USD
2015-04-02,199,54.05 USD,10756.61 USD
2015-04-03,162,75.71 USD,12265.77 USD
2015-04-04,157,62.22 USD,9767.91 USD
2015-04-05,194,58.81 USD,11409.49 USD
2015-04-06,285,63.10 USD,17982.52 USD
2015-04-07,246,68.54 USD,16860.59 USD
2015-04-08,221,63.84 USD,14107.73 USD
2015-04-09,262,64.06 USD,16783.10 USD
2015-04-10,187,61.01 USD,11408.05 USD
2015-04-11,170,58.43 USD,9933.93 USD
2015-04-12,244,54.79 USD,13369.32 USD
2015-04-13,209,71.40 USD,14922.13 USD
2015-04-14,204,77.61 USD,15832.58 USD
2015-04-15,246,68.05 USD,16740.09 USD
2015-04-16,187,70.55 USD,13192.57 USD
2015-04-17,155,78.89 USD,12227.21 USD
2015-04-18,179,60.92 USD,10904.01 USD
2015-04-19,230,66.68 USD,15336.50 USD
2015-04-20,246,70.55 USD,17354.52 USD
2015-04-21,255,62.62 USD,15968.30 USD
2015-04-22,244,79.45 USD,19384.63 USD
2015-04-23,241,71.41 USD,17209.22 USD
2015-04-24,195,56.27 USD,10973.51 USD
2015-04-25,213,66.16 USD,14092.23 USD
2015-04-26,268,72.06 USD,19310.89 USD
2015-04-27,228,65.75 USD,14992.04 USD
2015-04-28,250,68.77 USD,17193.24 USD
2015-04-29,222,77.62 USD,17231.44 USD
2015-04-30,219,84.19 USD,18437.38 USD
2015-05-01,196,74.13 USD,14529.60 USD
2015-05-02,192,77.63 USD,14904.77 USD
2015-05-03,261,71.60 USD,18686.65 USD
2015-05-04,254,71.36 USD,18124.28 USD
2015-05-05,223,74.20 USD,16545.99 USD
2015-05-06,216,73.50 USD,15876.91 USD
2015-05-07,237,75.90 USD,17987.40 USD
2015-05-08,186,65.10 USD,12109.48 USD
2015-05-09,205,73.35 USD,15037.18 USD
2015-05-10,285,78.86 USD,22474.15 USD
2015-05-11,235,80.62 USD,18944.85 USD
2015-05-12,243,67.94 USD,16509.93 USD
2015-05-13,244,65.00 USD,15860.23 USD
2015-05-14,230,66.83 USD,15371.36 USD
2015-05-15,178,75.55 USD,13448.47 USD
2015-05-16,236,61.08 USD,14415.30 USD
2015-05-17,229,75.65 USD,17324.42 USD
2015-05-18,242,76.09 USD,18414.43 USD
2015-05-19,217,74.38 USD,16141.33 USD
2015-05-20,227,67.93 USD,15420.15 USD
2015-05-21,199,71.69 USD,14266.35 USD
2015-05-22,172,69.92 USD,12025.79 USD
2015-05-23,181,54.31 USD,9829.74 USD
2015-05-24,269,65.48 USD,17612.84 USD
2015-05-25,216,73.01 USD,15770.45 USD
2015-05-26,248,62.65 USD,15536.43 USD
2015-05-27,223,72.27 USD,16115.10 USD
2015-05-28,215,60.22 USD,12946.41 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,213,65.71 USD,13995.79 USD
2015-05-31,254,55.48 USD,14092.94 USD
2015-06-01,255,64.44 USD,16431.71 USD
2015-06-02,233,58.73 USD,13683.93 USD
2015-06-03,240,64.12 USD,15389.93 USD
2015-06-04,252,75.20 USD,18950.34 USD
2015-06-05,153,76.25 USD,11666.22 USD
2015-06-06,205,53.50 USD,10968.14 USD
2015-06-07,208,60.00 USD,12480.70 USD
2015-06-08,261,72.03 USD,18800.09 USD
2015-06-09,207,70.62 USD,14618.13 USD
2015-06-10,283,71.53 USD,20241.61 USD
2015-06-11,252,75.94 USD,19137.34 USD
2015-06-12,191,80.16 USD,15311.15 USD
2015-06-13,298,70.33 USD,20956.95 USD
2015-06-14,172,73.74 USD,12682.58 USD
2015-06-15,235,75.75 USD,17801.69 USD
2015-06-16,249,79.05 USD,19684.59 USD
2015-06-17,268,65.94 USD,17672.23 USD
2015-06-18,229,70.14 USD,16062.46 USD
2015-06-19,167,74.09 USD,12372.70 USD
2015-06-20,249,79.20 USD,19721.18 USD
2015-06-21,252,73.60 USD,18547.35 USD
2015-06-22,256,77.95 USD,19955.56 USD
2015-06-23,355,49.34 USD,17517.26 USD
2015-06-24,236,67.68 USD,15972.96 USD
2015-06-25,250,76.23 USD,19057.03 USD
2015-06-26,201,73.12 USD,14697.63 USD
2015-06-27,243,70.53 USD,17139.57 USD
2015-06-28,252,66.77 USD,16825.31 USD
2015-06-29,231,74.48 USD,17205.89 USD
2015-06-30,226,72.53 USD,16391.42 USD
2015-07-01,261,67.46 USD,17607.12 USD
2015-07-02,199,68.30 USD,13591.09 USD
2015-07-03,218,52.17 USD,11373.56 USD
2015-07-04,233,80.30 USD,18709.48 USD
2015-07-05,261,67.40 USD,17591.69 USD
2015-07-06,255,78.86 USD,20109.70 USD
2015-07-07,248,70.87 USD,17575.44 USD
