This file was downloaded on March 20 2018 5:58:19 PM UTC-07:00
Keywords,ladder
Date Range,2015-03-19 - 2018-03-12
Buyer Country: ,AU
Category: ,Home & Garden
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au
Transaction Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-19,27,80.42 USD,2171.30 USD
2015-03-20,37,80.35 USD,2972.91 USD
2015-03-21,38,69.82 USD,2653.30 USD
2015-03-22,46,68.41 USD,3146.98 USD
2015-03-23,45,54.34 USD,2445.30 USD
2015-03-24,34,96.49 USD,3280.69 USD
2015-03-25,39,116.81 USD,4555.53 USD
2015-03-26,33,80.52 USD,2657.28 USD
2015-03-27,38,109.17 USD,4148.58 USD
2015-03-28,35,66.80 USD,2338.08 USD
2015-03-29,29,81.38 USD,2359.91 USD
2015-03-30,38,114.50 USD,4350.93 USD
2015-03-31,27,90.57 USD,2445.35 USD
2015-04-01,20,86.27 USD,1725.48 USD
2015-04-02,30,107.36 USD,3220.92 USD
2015-04-03,34,79.55 USD,2704.58 USD
2015-04-04,29,62.92 USD,1824.63 USD
2015-04-05,38,89.49 USD,3400.76 USD
2015-04-06,48,70.49 USD,3383.69 USD
2015-04-07,41,87.85 USD,3601.71 USD
2015-04-08,36,66.56 USD,2396.01 USD
2015-04-09,41,72.79 USD,2984.28 USD
2015-04-10,37,90.95 USD,3365.07 USD
2015-04-11,32,62.04 USD,1985.19 USD
2015-04-12,49,108.07 USD,5295.30 USD
2015-04-13,40,93.53 USD,3741.19 USD
2015-04-14,40,84.14 USD,3365.65 USD
2015-04-15,35,136.95 USD,4793.40 USD
2015-04-16,26,88.66 USD,2305.11 USD
2015-04-17,35,83.62 USD,2926.84 USD
2015-04-18,42,72.35 USD,3038.88 USD
2015-04-19,67,70.71 USD,4737.88 USD
2015-04-20,39,87.94 USD,3429.57 USD
2015-04-21,31,96.72 USD,2998.47 USD
2015-04-22,43,77.27 USD,3322.45 USD
2015-04-23,46,68.52 USD,3151.70 USD
2015-04-24,24,89.39 USD,2145.38 USD
2015-04-25,49,63.10 USD,3091.91 USD
2015-04-26,38,69.75 USD,2650.35 USD
2015-04-27,43,81.10 USD,3487.27 USD
2015-04-28,54,60.70 USD,3277.57 USD
2015-04-29,29,92.10 USD,2670.87 USD
2015-04-30,32,92.24 USD,2951.69 USD
2015-05-01,31,108.73 USD,3370.52 USD
2015-05-02,35,80.65 USD,2822.73 USD
2015-05-03,49,111.21 USD,5449.51 USD
2015-05-04,26,111.14 USD,2889.65 USD
2015-05-05,35,102.18 USD,3576.34 USD
2015-05-06,51,143.03 USD,7294.29 USD
2015-05-07,39,57.79 USD,2253.73 USD
2015-05-08,32,98.09 USD,3138.78 USD
2015-05-09,26,79.48 USD,2066.39 USD
2015-05-10,45,87.74 USD,3948.09 USD
2015-05-11,42,67.50 USD,2835.19 USD
2015-05-12,46,132.02 USD,6073.04 USD
2015-05-13,34,104.97 USD,3568.99 USD
2015-05-14,28,82.64 USD,2313.88 USD
2015-05-15,30,109.03 USD,3270.84 USD
2015-05-16,32,68.73 USD,2199.25 USD
2015-05-17,42,90.75 USD,3811.43 USD
2015-05-18,46,98.18 USD,4516.35 USD
2015-05-19,52,111.91 USD,5819.56 USD
2015-05-20,31,110.71 USD,3431.88 USD
2015-05-21,32,87.07 USD,2786.37 USD
2015-05-22,32,97.64 USD,3124.44 USD
2015-05-23,45,74.66 USD,3359.55 USD
2015-05-24,45,89.63 USD,4033.29 USD
2015-05-25,37,146.26 USD,5411.49 USD
2015-05-26,49,132.91 USD,6512.70 USD
2015-05-27,36,66.86 USD,2407.02 USD
2015-05-28,42,78.29 USD,3288.16 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,44,67.48 USD,2969.27 USD
2015-05-31,58,88.07 USD,5108.21 USD
2015-06-01,33,121.66 USD,4014.94 USD
2015-06-02,23,127.82 USD,2939.80 USD
2015-06-03,36,97.03 USD,3493.19 USD
2015-06-04,22,139.19 USD,3062.17 USD
2015-06-05,16,99.03 USD,1584.41 USD
2015-06-06,17,116.09 USD,1973.46 USD
2015-06-07,27,124.11 USD,3350.91 USD
2015-06-08,28,130.04 USD,3641.05 USD
2015-06-09,32,108.76 USD,3480.24 USD
2015-06-10,39,141.02 USD,5499.79 USD
2015-06-11,41,154.98 USD,6354.14 USD
2015-06-12,22,112.42 USD,2473.13 USD
2015-06-13,28,250.95 USD,7026.68 USD
2015-06-14,37,99.02 USD,3663.84 USD
2015-06-15,24,283.32 USD,6799.59 USD
2015-06-16,29,90.89 USD,2635.95 USD
2015-06-17,31,103.56 USD,3210.49 USD
2015-06-18,25,119.31 USD,2982.80 USD
2015-06-19,21,102.76 USD,2158.04 USD
2015-06-20,22,92.67 USD,2038.80 USD
2015-06-21,31,102.43 USD,3175.44 USD
2015-06-22,31,79.25 USD,2456.60 USD
2015-06-23,26,120.02 USD,3120.58 USD
2015-06-24,17,116.02 USD,1972.32 USD
2015-06-25,24,156.05 USD,3745.10 USD
2015-06-26,23,91.55 USD,2105.62 USD
2015-06-27,24,99.32 USD,2383.72 USD
2015-06-28,35,112.57 USD,3939.94 USD
2015-06-29,37,135.50 USD,5013.63 USD
2015-06-30,35,114.15 USD,3995.28 USD
2015-07-01,32,100.36 USD,3211.48 USD
2015-07-02,30,101.84 USD,3055.07 USD
2015-07-03,21,151.71 USD,3185.91 USD
2015-07-04,14,80.04 USD,1120.61 USD
2015-07-05,40,105.94 USD,4237.76 USD
2015-07-06,30,99.27 USD,2978.18 USD
2015-07-07,23,95.00 USD,2185.01 USD
2015-07-08,31,85.94 USD,2664.06 USD
2015-07-09,32,161.94 USD,5182.04 USD
2015-07-10,24,85.50 USD,2052.00 USD
2015-07-11,38,88.13 USD,3349.12 USD
2015-07-12,53,94.77 USD,5022.86 USD
2015-07-13,36,102.37 USD,3685.36 USD
2015-07-14,35,159.49 USD,5582.05 USD
2015-07-15,33,90.84 USD,2997.85 USD
2015-07-16,44,117.96 USD,5190.07 USD
2015-07-17,22,116.37 USD,2560.16 USD
2015-07-18,14,87.49 USD,1224.79 USD
2015-07-19,23,97.22 USD,2236.15 USD
2015-07-20,26,171.50 USD,4459.10 USD
2015-07-21,35,85.61 USD,2996.49 USD
2015-07-22,35,102.23 USD,3577.88 USD
2015-07-23,17,92.78 USD,1577.32 USD
2015-07-24,21,122.81 USD,2578.93 USD
2015-07-25,39,86.20 USD,3361.70 USD
2015-07-26,38,158.17 USD,6010.31 USD
2015-07-27,37,77.54 USD,2869.01 USD
2015-07-28,20,65.57 USD,1311.37 USD
2015-07-29,29,97.07 USD,2814.89 USD
2015-07-30,32,94.29 USD,3017.25 USD
2015-07-31,9,123.23 USD,1109.07 USD
2015-08-01,22,107.70 USD,2369.37 USD
2015-08-02,22,180.72 USD,3975.80 USD
2015-08-03,28,102.44 USD,2868.35 USD
2015-08-04,24,91.69 USD,2200.48 USD
2015-08-05,19,112.24 USD,2132.57 USD
2015-08-06,23,83.24 USD,1914.43 USD
2015-08-07,17,110.93 USD,1885.85 USD
2015-08-08,31,91.70 USD,2842.60 USD
2015-08-09,30,76.62 USD,2298.70 USD
