,date,shoes,shoes_sales,shoes_weighting,tops,tops_sales,tops_weighting,dress,dress_sales,dress_weighting,socks,socks_sales,socks_weighting
180,2016-08-14,80.24,10190.49,127.00012462612165,17.29,5911.84,341.92249855407755,30.55,6721.05,220.00163666121114,16.26,3414.41,209.9883148831488
181,2016-08-15,85.47,8717.75,101.997776997777,16.87,3896.37,230.9644339063426,33.95,8283.39,243.98792341678936,14.11,3936.97,279.0198440822112
182,2016-08-16,83.52,10105.5,120.99497126436782,17.41,4125.11,236.93911545089028,41.99,9699.81,231.00285782329124,14.31,3763.17,262.97484276729557
183,2016-08-17,84.32,8516.16,100.99810246679317,18.7,4768.39,254.99411764705886,40.55,10501.34,258.9726263871763,14.73,3593.86,243.98234894772574
184,2016-08-18,80.93,9549.4,117.9957988385024,16.49,4319.83,261.9666464523954,39.72,1588.69,39.9972306143001,14.57,4108.23,281.964996568291
185,2016-08-19,79.16,7678.28,96.99696816574027,17.38,4067.63,234.0408515535098,32.12,13203.05,411.0538605230386,13.19,3772.72,286.0288097043215
186,2016-08-20,77.79,8867.63,113.99447229721042,17.68,4385.61,248.05486425339365,40.67,7889.29,193.98303417752643,12.86,2956.76,229.91912908242617
187,2016-08-21,91.2,10578.8,115.99561403508771,17.7,3079.26,173.96949152542373,34.54,7461.44,216.02316155182396,13.29,4172.56,313.9623777276148
188,2016-08-22,96.96,10277.51,105.99742161716172,17.72,4412.35,249.00395033860048,36.27,9248.82,254.99917287014057,13.67,3239.73,236.99561082662765
189,2016-08-23,81.71,9723.82,119.004038673357,18.27,5827.17,318.9474548440066,42.08,9762.03,231.9874049429658,14.05,3414.29,243.00996441281137
190,2016-08-24,91.13,12120.69,133.0043893339186,18.0,4301.48,238.9711111111111,34.57,2316.2,67.00028926815158,15.19,3828.94,252.0697827518104
191,2016-08-25,91.93,10480.42,114.00435113673447,16.34,3857.3,236.06487148102818,35.83,8132.91,226.98604521350825,15.54,3870.05,249.03796653796655
192,2016-08-26,80.7,6940.27,86.00086741016109,16.51,4309.39,261.0169594185342,36.79,14346.18,389.9478119054091,15.02,3410.21,227.0446071904128
193,2016-08-27,81.19,9093.08,111.99753664244365,16.74,3717.18,222.05376344086022,37.48,6709.77,179.02267876200642,14.06,3333.06,237.05974395448078
194,2016-08-28,83.24,11654.18,140.00696780394043,18.84,4936.48,262.0212314225053,34.97,8882.53,254.0042893909065,14.23,2461.67,172.99156711173578
195,2016-08-29,82.37,9472.75,115.00242806847153,16.63,3974.69,239.00721587492484,32.45,7074.94,218.0258859784283,14.06,3373.31,239.92247510668562
196,2016-08-30,77.94,8339.28,106.99615088529639,17.17,4377.81,254.96854979615608,37.6,9438.13,251.01409574468082,15.26,2868.36,187.96592398427262
197,2016-08-31,79.21,7603.75,95.994823885873,19.84,4742.57,239.0408266129032,33.5,7303.09,218.00268656716418,14.24,3061.29,214.97823033707866
198,2016-09-01,74.17,9716.23,130.99946069839558,18.71,3685.44,196.97701763762694,33.56,8658.5,258.0005959475566,15.36,3794.89,247.06315104166666
199,2016-09-02,80.77,9935.06,123.00433329206389,16.98,5332.55,314.04888103651354,31.42,6503.86,206.99745385105027,13.93,3357.19,241.0043072505384
200,2016-09-03,71.6,8377.41,117.00293296089386,20.26,5044.1,248.96841066140178,33.72,7722.16,229.00830367734284,14.6,2729.77,186.97054794520548
201,2016-09-04,81.34,10818.52,133.00368822227685,17.75,4384.6,247.01971830985917,33.41,7115.32,212.96976953008084,13.6,2665.91,196.02279411764707
202,2016-09-05,80.25,13080.68,162.9991277258567,18.13,4549.7,250.94870380584666,35.86,9322.77,259.97685443390964,13.13,2954.87,225.047220106626
203,2016-09-06,80.77,12439.18,154.00742850068096,19.39,4537.3,234.00206291903044,32.36,8347.64,257.96168108776266,14.69,2599.42,176.95166780122534
204,2016-09-07,67.94,15625.31,229.98690020606418,16.5,3183.93,192.96545454545455,35.66,15049.29,422.0215928210881,16.19,2655.28,164.00741198270538
205,2016-09-08,62.06,9930.32,160.0116016757976,18.68,5697.82,305.02248394004283,37.0,7991.01,215.97324324324325,14.11,2793.81,198.0021261516655
206,2016-09-09,73.77,7967.0,107.99783109665177,19.35,4547.29,235.00206718346251,33.46,7996.37,238.98296473401075,14.66,3107.68,211.98362892223736
207,2016-09-10,75.61,8770.32,115.99418066393334,17.58,4394.43,249.9675767918089,32.74,6580.9,201.00488698839337,12.1,3725.71,307.90991735537193
208,2016-09-11,85.22,11164.37,131.0064538840648,16.99,3483.46,205.03001765744557,34.15,8947.31,262.00029282576867,13.75,3094.57,225.05963636363637
209,2016-09-12,84.34,11301.93,134.00438700497983,18.12,5235.55,288.9376379690949,40.12,9186.41,228.9733300099701,14.77,3175.72,215.011509817197
210,2016-09-13,69.61,7169.81,102.99971268495906,16.55,3608.95,218.0634441087613,35.23,7363.56,209.0139086006245,14.34,2609.38,181.96513249651326
211,2016-09-14,81.68,8820.99,107.99449069539666,17.65,5012.1,283.97167138810204,33.78,1722.65,50.996151568975726,14.97,3471.96,231.92785571142284
212,2016-09-15,72.01,8497.75,118.00791556728231,16.29,3778.62,231.95948434622468,33.86,14288.37,421.9837566450089,13.8,3174.75,230.05434782608694
213,2016-09-16,78.77,6931.95,88.00241208581947,17.12,4469.34,261.05957943925233,35.3,8472.93,240.02634560906517,13.93,3524.92,253.04522613065328
214,2016-09-17,76.83,8758.13,113.99362228296238,17.63,3932.5,223.057288712422,31.12,6845.91,219.98425449871465,14.84,3368.69,227.00067385444746
215,2016-09-18,80.09,10652.19,133.00274690972657,16.85,4785.03,283.9780415430267,37.44,9098.24,243.00854700854703,15.14,3907.09,258.0640686922061
216,2016-09-19,90.97,13372.42,146.9981312520611,16.14,3567.42,221.02973977695166,29.66,5783.79,195.0030343897505,14.96,3380.87,225.99398395721923
217,2016-09-20,80.62,12093.4,150.00496154800297,18.59,4295.03,231.03980634749865,39.26,8088.35,206.02012226184414,13.57,2185.37,161.0442151805453
218,2016-09-21,82.77,11173.72,134.9972212154162,18.3,4281.85,233.9808743169399,36.54,9501.45,260.02873563218395,15.51,3428.26,221.03546099290782
219,2016-09-22,90.1,5586.16,61.99955604883463,17.22,4166.73,241.97038327526133,36.83,8986.77,244.0067879446104,15.83,3924.81,247.93493367024635
220,2016-09-23,99.85,7489.04,75.0029043565348,17.71,3895.41,219.9553924336533,38.49,8390.23,217.984671343206,13.72,3717.32,270.94169096209913
221,2016-09-24,76.5,6119.62,79.99503267973856,15.88,2810.26,176.96851385390428,34.08,8826.59,258.9961854460094,12.8,3238.52,253.00937499999998
222,2016-09-25,98.86,7612.23,77.00010115314586,18.19,3437.99,189.00439802089056,34.29,15225.0,444.00699912510936,14.16,3326.77,234.94138418079095
223,2016-09-26,86.9,6691.55,77.00287686996548,14.08,4154.25,295.04616477272725,29.53,5079.12,171.99864544530985,14.09,3198.26,226.98793470546488
224,2016-09-27,87.36,6027.5,68.99610805860806,21.16,3406.47,160.98629489603024,39.21,8744.27,223.01122162713594,15.31,2986.01,195.0365774003919
225,2016-09-28,79.73,5102.77,64.00062711651825,24.92,4137.28,166.02247191011233,36.29,9327.62,257.0300358225407,14.67,3124.45,212.98227675528287
226,2016-09-29,85.22,7329.22,86.00352030039897,19.22,2556.4,133.0072840790843,31.45,8616.18,273.96438791732913,13.62,3690.31,270.94787077826726
227,2016-09-30,82.04,5742.7,69.99878108239882,17.81,1727.7,97.007299270073,44.73,984.16,22.002235636038453,12.86,3330.6,258.9891135303266
228,2016-10-01,77.8,4278.78,54.99717223650386,18.73,2865.02,152.9642285104111,32.68,7842.75,239.9862301101591,15.77,3281.04,208.05580215599238
229,2016-10-02,90.95,6639.7,73.00384826827927,17.48,3724.11,213.04977116704805,34.0,13091.81,385.05323529411766,15.83,3625.98,229.05748578648135
230,2016-10-03,91.45,6584.36,71.99956260251503,19.45,4337.07,222.98560411311053,39.08,8167.97,209.00639713408395,14.99,3192.81,212.99599733155435
231,2016-10-04,87.34,6550.52,75.00022899015343,18.62,3835.42,205.98388829215895,32.62,2479.41,76.00889025137953,14.13,2712.85,191.99221514508136
232,2016-10-05,89.03,4985.83,56.00168482533977,18.04,4797.41,265.9318181818182,31.98,13655.7,427.0075046904315,14.02,3742.31,266.9265335235378
233,2016-10-06,85.21,6902.01,81.00000000000001,17.54,3964.23,226.0108323831243,29.72,5795.76,195.01211305518171,14.09,3846.08,272.9652235628105
234,2016-10-07,83.94,5707.71,67.9974982130093,18.37,3343.57,182.01252041371802,33.34,7102.06,213.01919616076785,13.66,3675.85,269.0959004392386
235,2016-10-08,89.22,5531.76,62.00134498991258,16.77,3521.23,209.97197376267144,39.96,10907.72,272.96596596596595,15.65,3817.41,243.92396166134185
236,2016-10-09,83.94,7890.02,93.99594948772933,18.31,4047.23,221.03932277444022,32.6,6846.31,210.00950920245398,14.87,4089.01,274.98386012104913
237,2016-10-10,78.56,8169.87,103.99529022403259,17.71,4072.96,229.98080180688876,39.05,8238.51,210.97336747759286,14.83,3335.63,224.92447741065408
238,2016-10-11,87.42,6819.11,78.00400366048959,18.16,4758.52,262.03303964757714,32.85,7753.48,236.02678843226786,14.62,3391.29,231.9623803009576
239,2016-10-12,83.31,6664.94,80.00168047053174,16.93,3944.74,233.0029533372711,42.49,2846.67,66.99623440809602,13.22,2697.27,204.02950075642963
240,2016-10-13,87.85,4743.84,53.99931701764372,17.61,4190.1,237.93867120954008,30.58,6911.74,226.02158273381295,14.64,3894.74,266.0341530054645
241,2016-10-14,76.67,5290.46,69.00299986957089,19.08,4711.73,246.94601677148847,37.39,15481.34,414.0502808237497,12.52,3906.65,312.0327476038339
242,2016-10-15,85.96,6962.95,81.00221033038623,17.24,3741.6,217.03016241299306,31.07,7457.12,240.01029932410685,13.65,3686.47,270.07106227106226
243,2016-10-16,82.35,7246.87,88.00085003035824,18.89,3929.28,208.00847008999472,31.51,7468.9,237.03268803554425,14.27,3823.05,267.9081990189208
244,2016-10-17,79.17,6808.97,86.00442086648984,18.28,4442.42,243.02078774617067,32.86,5914.93,180.0039561777237,13.45,3739.8,278.0520446096655
245,2016-10-18,89.15,6596.81,73.9967470555244,16.63,3991.7,240.03006614552015,30.61,2173.47,71.00522704998366,14.75,2847.29,193.03661016949152
246,2016-10-19,85.36,7341.03,86.00082005623243,15.44,3721.59,241.03562176165804,30.32,12520.71,412.9521767810026,14.52,3355.27,231.0792011019284
247,2016-10-20,90.19,6493.83,72.00166315556048,17.09,4340.35,253.970157987127,35.05,8026.49,229.00114122681885,14.76,4163.27,282.06436314363145
248,2016-10-21,81.08,6648.19,81.99543660582141,17.63,4020.66,228.05785592739647,33.57,7016.35,209.00655347036044,15.18,4008.09,264.0375494071146
249,2016-10-22,84.93,7558.53,88.99717414341221,17.46,3823.76,219.00114547537228,33.88,8843.62,261.0277449822904,15.44,4168.25,269.96437823834196
250,2016-10-23,90.62,7521.22,82.9973515780181,17.44,4254.81,243.9684633027523,35.51,532.63,14.99943677837229,13.12,3278.78,249.90701219512198
251,2016-10-24,82.34,5681.73,69.00327908671362,15.09,3561.98,236.04903909874088,33.08,13827.45,418.00030229746073,14.05,3750.82,266.96227758007115
252,2016-10-25,79.06,4427.53,56.00215026562104,18.81,4814.9,255.97554492291334,33.09,6948.42,209.98549410698095,16.28,4215.84,258.95823095823096
253,2016-10-26,79.98,5758.8,72.00300075018754,16.43,4156.35,252.97321972002436,35.5,7277.55,205.00140845070422,13.64,3382.32,247.97067448680352
254,2016-10-27,88.88,5243.94,59.00022502250225,15.81,3635.2,229.93042378241617,33.06,8298.43,251.01119177253477,15.44,3906.98,253.04274611398964
255,2016-10-28,82.59,6277.21,76.00447996125439,17.54,4052.15,231.02337514253136,33.64,8141.89,242.03002378121286,14.08,4154.52,295.06534090909093
256,2016-10-29,81.67,5635.14,68.9988980041631,18.19,3584.1,197.03683342495876,27.67,1494.13,53.99819298879653,14.55,3215.67,221.0082474226804
257,2016-10-30,86.46,6743.56,77.99629886652788,16.17,3379.96,209.02659245516386,31.3,10048.68,321.044089456869,14.72,4517.51,306.8960597826087
258,2016-10-31,75.13,6010.0,79.99467589511514,15.42,3701.79,240.06420233463035,32.57,9412.58,288.995394534848,15.27,3787.74,248.05108055009822
259,2016-11-01,87.7,7717.98,88.0043329532497,17.93,4411.6,246.04573340769662,31.29,6884.79,220.03163950143815,14.84,3619.79,243.9211590296496
260,2016-11-02,84.7,5929.1,70.00118063754428,18.5,4070.49,220.02648648648648,28.98,3071.44,105.9848171152519,14.5,3638.7,250.94482758620688
261,2016-11-03,84.96,7306.73,86.00200094161958,16.07,3743.39,232.94275046670813,29.26,11353.2,388.0109364319891,14.47,4339.78,299.91568762957843
262,2016-11-04,78.68,3776.52,47.99847483477376,16.19,3869.27,238.9913526868437,37.98,1899.18,50.0047393364929,15.46,3447.39,222.98771021992235
263,2016-11-05,85.72,7628.72,88.99580027998134,17.9,4152.22,231.96759776536317,31.67,13206.14,416.99210609409533,14.15,4371.41,308.93356890459364
264,2016-11-06,81.81,5644.61,68.99657743552132,15.57,3332.15,214.01091843288376,27.67,3514.41,127.01156487170219,14.68,3889.53,264.95435967302456
265,2016-11-07,81.31,6179.59,76.00036895830772,17.88,4201.57,234.98713646532437,34.37,10552.98,307.0404422461449,16.27,3969.37,243.96865396435157
266,2016-11-08,81.52,5950.74,72.99730127576055,15.53,3712.12,239.0289761751449,34.6,6539.27,188.99624277456647,14.55,3375.22,231.973883161512
267,2016-11-09,79.37,5238.61,66.00239385158119,16.65,4480.09,269.0744744744745,45.61,12953.67,284.0094277570708,15.22,3743.04,245.92904073587383
268,2016-11-10,87.69,6576.67,74.99908769529023,15.86,3679.09,231.97288776796975,30.58,6942.69,227.03368214519293,15.14,3905.96,257.9894319682959
269,2016-11-11,86.58,7965.52,92.001848001848,17.06,4726.69,277.06271981242674,38.92,8640.08,221.99588900308325,14.61,3770.2,258.0561259411362
270,2016-11-12,79.2,6019.3,76.00126262626263,17.04,3510.75,206.0299295774648,34.6,1799.23,52.00086705202312,14.52,3876.68,266.9889807162534
271,2016-11-13,88.77,9409.28,105.99616987721078,16.72,3661.11,218.96590909090912,27.88,11152.9,400.032281205165,13.94,3177.29,227.92611190817792
272,2016-11-14,89.71,7086.75,78.99621001003233,18.45,3801.4,206.0379403794038,33.24,5018.66,150.98255114320094,13.97,2374.4,169.96420901932711
273,2016-11-15,72.73,5454.8,75.00068747421972,16.59,3599.1,216.94394213381554,30.89,8588.18,278.02460343153126,14.49,2143.95,147.9606625258799
274,2016-11-16,84.01,8821.4,105.00416617069395,18.05,4116.29,228.04930747922435,31.28,2471.37,79.00799232736573,14.82,2045.29,138.00877192982455
275,2016-11-17,85.34,7168.61,84.0005858917272,18.91,4500.8,238.01163405605502,32.24,7480.61,232.02884615384613,14.31,1975.13,138.02445842068485
276,2016-11-18,78.6,5580.63,71.00038167938932,16.83,3954.15,234.94652406417114,41.26,13120.88,318.00484730974307,14.96,1839.94,122.99064171122994
277,2016-11-19,77.77,6687.83,85.994985212807,18.55,3968.64,213.94285714285712,30.49,7500.79,246.00819940964251,15.04,1639.6,109.01595744680851
278,2016-11-20,76.54,8189.5,106.99634178207472,17.4,4281.34,246.05402298850578,38.26,7880.84,205.98118139048617,14.24,1438.73,101.03441011235955
279,2016-11-21,66.88,7088.85,105.99357057416269,18.87,3755.55,199.02225755166933,28.61,4891.6,170.97518350227196,14.05,898.9,63.97864768683274
280,2016-11-22,70.76,5377.95,76.00268513284341,19.89,4812.51,241.95625942684768,31.7,4247.14,133.97917981072555,13.55,1571.55,115.98154981549814
281,2016-11-23,78.41,7370.55,94.00012753475323,16.98,4651.58,273.944640753828,32.56,9442.21,289.99416461916456,14.63,1961.01,134.04032809295967
282,2016-11-24,78.9,9941.22,125.99771863117869,18.8,4286.02,227.97978723404256,34.49,9760.6,282.9979704262105,15.83,2247.93,142.00442198357547
283,2016-11-25,79.18,7522.25,95.00189441778225,18.51,4461.92,241.05456509994596,29.58,2750.78,92.99459093982422,15.67,2617.54,167.04148053605616
284,2016-11-26,77.91,8725.8,111.99845976126299,18.14,4153.04,228.94377067254686,34.95,13176.27,377.00343347639483,14.41,1930.4,133.96252602359473
285,2016-11-27,80.55,8135.46,100.99888268156425,16.8,4300.7,255.9940476190476,34.49,6724.66,194.974195418962,14.11,2074.07,146.99291282778174
286,2016-11-28,77.18,7100.11,91.99416947395697,13.59,3140.09,231.0588668138337,31.17,4176.66,133.99615014436958,13.4,1594.35,118.98134328358208
287,2016-11-29,72.63,7263.49,100.00674652347516,18.82,5382.1,285.9776833156217,37.29,12043.78,322.97613301153126,14.02,1668.34,118.99714693295292
288,2016-11-30,79.4,8018.91,100.99382871536523,19.67,4681.98,238.02643619725467,33.51,3618.77,107.99074903014026,14.94,2241.71,150.0475234270415
289,2016-12-01,76.23,6784.51,89.00052472779745,16.82,4188.26,249.0047562425684,35.3,12073.87,342.0359773371105,12.87,2587.36,201.03807303807307
290,2016-12-02,68.57,6582.96,96.0035000729182,17.71,4196.66,236.96555618294747,38.3,8578.24,223.97493472584858,15.21,2950.76,194.00131492439186
291,2016-12-03,82.6,8920.95,108.00181598062956,14.36,3317.35,231.0132311977716,37.07,4596.23,123.98786080388453,14.54,3300.34,226.98349381017883
292,2016-12-04,77.21,8493.48,110.00492164227433,17.18,4312.41,251.01338766006984,32.54,11195.11,344.04148740012295,15.1,3019.65,199.976821192053
293,2016-12-05,71.83,8188.86,114.0033412223305,16.94,3472.58,204.99291617473435,36.95,9236.27,249.96671177266575,15.05,2963.95,196.94019933554816
294,2016-12-06,77.18,8026.76,104.0005182689816,17.58,3849.85,218.99032992036408,33.3,4462.18,133.9993993993994,12.89,1727.4,134.01086113266098
295,2016-12-07,81.14,8438.74,104.00221838797141,17.34,4004.67,230.9498269896194,33.23,11266.23,339.0379175443876,15.92,2292.75,144.01695979899498
296,2016-12-08,77.76,8553.36,109.99691358024691,16.32,3915.74,239.93504901960782,26.3,2209.15,83.99809885931559,15.33,2636.99,172.01500326157858
297,2016-12-09,85.58,7616.93,89.00362234166862,12.33,4118.78,334.04541768045414,31.4,11398.47,363.00859872611466,14.73,2799.19,190.03326544467075
298,2016-12-10,80.04,7043.37,87.99812593703147,18.53,3964.95,213.97463572584996,30.21,7613.71,252.02615028136378,14.81,3242.31,218.92707629979742
299,2016-12-11,74.94,8768.52,117.0072057646117,19.72,4713.36,239.01419878296144,36.41,3167.27,86.98901400714091,15.47,3541.56,228.93083387201034
300,2016-12-12,67.14,5640.02,84.003872505213,19.38,4865.07,251.03560371517028,32.39,10299.22,317.97530101883297,15.3,3443.13,225.04117647058823
301,2016-12-13,68.64,7824.88,113.9988344988345,18.6,3907.0,210.0537634408602,31.93,3640.08,114.00187911055434,14.81,2176.41,146.95543551654285
302,2016-12-14,75.77,8409.98,110.99353306057806,17.58,4464.49,253.952787258248,32.26,11227.86,348.04277743335405,14.57,2520.43,172.9876458476321
303,2016-12-15,82.75,7364.6,88.99818731117826,17.84,3889.73,218.03419282511211,27.77,3082.38,110.99675909254591,14.41,2579.09,178.9791811242193
304,2016-12-16,80.8,5332.81,66.00012376237625,19.52,3708.91,190.00563524590163,37.53,13659.8,363.97015720756724,12.94,2653.1,205.0309119010819
305,2016-12-17,76.81,7066.56,92.00052076552532,18.67,3678.39,197.02142474558113,30.52,6837.27,224.02588466579294,13.67,2870.3,209.97073884418435
306,2016-12-18,76.11,7686.92,100.99750361319144,16.15,4069.77,251.9981424148607,29.97,6742.76,224.98365031698367,13.73,2471.59,180.01383831026948
307,2016-12-19,67.41,4314.37,64.0019284972556,19.23,4288.01,222.9854394175767,29.56,5498.4,186.00811907983763,12.86,2469.12,192.0
308,2016-12-20,82.97,3899.74,47.00180788236712,18.21,4262.21,234.0587589236683,31.77,9054.06,284.9877242681775,12.31,2227.23,180.9285134037368
309,2016-12-21,74.85,5015.11,67.00213760855044,20.21,4465.67,220.96338446313706,28.44,5260.76,184.9774964838256,14.15,2815.79,198.99575971731448
310,2016-12-22,63.88,4727.2,74.00125234815278,18.65,4569.02,244.98766756032177,31.46,6543.78,208.00317863954226,13.31,2328.81,174.96694214876032
311,2016-12-23,60.14,3909.37,65.00448952444296,17.69,4423.14,250.03617863199548,34.95,9856.21,282.00886981402,14.03,2048.81,146.03064861012118
312,2016-12-24,55.57,1944.81,34.99748065502969,19.37,4687.01,241.97263810015488,38.48,9965.28,258.972972972973,14.14,2219.48,156.96463932107497
313,2016-12-25,59.96,6176.08,103.00333555703803,17.57,3952.89,224.9795105293113,38.35,7363.43,192.00599739243808,14.03,2904.56,207.0249465431219
314,2016-12-26,54.36,7230.07,133.00349521707136,18.61,4056.37,217.96722192369694,30.07,5171.92,171.99600931160626,12.62,2524.2,200.01584786053883
315,2016-12-27,60.59,6604.55,109.00396104967817,18.1,5048.61,278.9287292817679,33.72,10690.79,317.04596678529066,16.7,2638.27,157.9802395209581
316,2016-12-28,60.73,6983.9,114.99917668368187,17.02,3506.4,206.01645123384256,34.06,3201.75,94.00322959483265,14.56,2781.73,191.0528846153846
317,2016-12-29,66.82,5412.8,81.00568692008382,18.82,4253.86,226.02869287991496,37.83,13469.12,356.0433518371663,14.53,3442.98,236.956641431521
318,2016-12-30,64.3,4436.78,69.00124416796267,19.17,4657.83,242.9749608763693,33.93,3223.19,94.99528440907751,13.92,3076.54,221.01580459770113
319,2016-12-31,64.7,4334.79,66.99829984544049,18.96,3508.01,185.02162447257385,36.53,12967.01,354.9687927730632,14.15,3225.09,227.92155477031804
320,2017-01-01,77.45,6273.13,80.9958683021304,20.35,3967.79,194.97739557739555,43.31,9831.51,227.00323250981296,14.27,3038.61,212.93693062368607
321,2017-01-02,74.24,6978.24,93.99568965517241,18.15,4118.93,226.9382920110193,31.14,4079.64,131.009633911368,14.49,3100.44,213.97101449275362
322,2017-01-03,74.73,6651.31,89.0045497122976,19.49,3955.62,202.95638789122629,37.29,12677.69,339.97559667471177,13.61,1701.34,125.00661278471712
323,2017-01-04,80.97,7529.89,92.99604791898234,19.75,4720.55,239.01518987341774,33.32,8562.71,256.984093637455,14.4,2390.66,166.01805555555555
324,2017-01-05,78.27,7201.14,92.0038328861633,18.67,4910.02,262.989823245849,35.09,8036.1,229.013964092334,13.62,2913.83,213.93759177679883
325,2017-01-06,75.31,7003.42,92.99455583587837,19.66,4462.06,226.96134282807733,33.3,7093.6,213.02102102102106,15.62,2218.12,142.00512163892446
326,2017-01-07,71.0,5821.67,81.99535211267606,22.8,4445.89,194.9951754385965,35.67,9023.61,252.97476871320438,15.28,2628.29,172.00850785340316
327,2017-01-08,72.98,7152.21,98.00232940531652,20.76,4588.67,221.03420038535643,33.73,6308.18,187.01986362288767,14.48,2606.71,180.021408839779
328,2017-01-09,67.71,6094.3,90.00590754689117,18.85,4109.19,217.9941644562334,39.02,9169.25,234.9884674525884,15.75,2267.91,143.9942857142857
329,2017-01-10,76.89,6304.81,81.9977890492912,19.85,4189.35,211.05037783375315,36.25,6561.19,180.9983448275862,14.43,2769.95,191.95772695772695
330,2017-01-11,80.45,6114.12,75.99900559353635,23.99,5206.49,217.02751146310965,34.87,11611.44,332.9922569544021,15.65,2755.09,176.04408945686902
331,2017-01-12,75.54,4834.35,63.997220015885624,19.57,4638.35,237.0132856412877,37.25,9238.62,248.01664429530203,15.03,2691.14,179.05123087159015
332,2017-01-13,75.67,4464.53,58.99999999999999,18.44,4314.38,233.96854663774403,38.08,8416.24,221.01470588235296,14.2,3237.88,228.01971830985917
333,2017-01-14,81.6,6282.89,76.99620098039216,19.25,3754.28,195.02753246753247,33.92,7868.7,231.97818396226413,15.23,3212.9,210.95863427445832
334,2017-01-15,69.57,6608.9,94.99640649705333,18.22,4553.95,249.9423710208562,41.67,2750.44,66.00527957763379,14.22,2716.88,191.06047819971872
335,2017-01-16,82.33,6833.74,83.00425118425846,19.8,3940.51,199.01565656565657,35.06,13148.58,375.03080433542493,15.57,2912.5,187.05844572896595
336,2017-01-17,65.64,5054.13,76.99771480804388,16.99,3992.21,234.97410241318426,31.94,2714.98,85.00250469630556,14.99,2564.13,171.05603735823883
337,2017-01-18,72.97,5253.51,71.99547759353159,20.32,4491.64,221.0452755905512,32.58,12055.69,370.0334561080418,13.84,3433.45,248.08164739884393
338,2017-01-19,70.36,4362.05,61.996162592382035,23.22,5061.41,217.97631352282517,30.94,3187.03,103.00678733031674,14.02,2580.22,184.0385164051355
339,2017-01-20,74.36,5056.71,68.00309306078537,22.01,4160.8,189.04134484325306,32.14,10253.06,319.0124455507156,15.64,2955.6,188.9769820971867
340,2017-01-21,86.09,5423.68,63.00011615750958,20.22,3397.27,168.01533135509396,34.94,4506.76,128.9856897538638,14.41,3803.82,263.970853573907
341,2017-01-22,82.23,5756.29,70.00231059224127,19.28,3509.03,182.0036307053942,37.35,12961.73,347.0342704149933,15.24,2881.12,189.0498687664042
342,2017-01-23,83.17,5905.42,71.0042082481664,18.86,5187.05,275.02916224814425,32.21,6378.33,198.02328469419433,16.81,2941.1,174.96133254015467
343,2017-01-24,76.95,4617.08,60.00103963612735,18.84,4352.03,230.99946921443737,34.52,7664.4,222.0278099652375,14.72,2119.08,143.95923913043478
344,2017-01-25,74.73,4184.61,55.99638699317543,20.9,5120.15,244.98325358851673,35.94,10566.88,294.014468558709,15.86,3441.68,217.00378310214376
345,2017-01-26,74.71,4482.5,59.99866149109892,19.6,4292.05,218.98214285714286,33.0,5973.28,181.00848484848484,14.92,2878.78,192.9477211796247
346,2017-01-27,81.04,4051.83,49.997902270483706,20.75,4668.06,224.96674698795184,34.33,9645.9,280.97582289542675,14.88,3422.69,230.0194892473118
347,2017-01-28,80.04,5442.86,68.00174912543727,18.45,3671.54,198.99945799457996,36.8,4158.73,113.00896739130434,14.09,2493.49,176.96877217885023
348,2017-01-29,74.91,5168.53,68.99652916833533,19.28,3797.73,196.97769709543567,34.77,12448.82,358.03336209375897,16.21,3436.39,211.9919802590993
349,2017-01-30,73.76,4868.09,65.99905097613883,17.79,4092.24,230.03035413153458,33.39,10083.61,301.99490865528605,15.53,2966.62,191.02511268512558
350,2017-01-31,72.6,4573.59,62.997107438016535,23.03,4790.71,208.0204081632653,43.07,6158.55,142.9893197120966,17.06,3037.25,178.03341148886284
351,2017-02-01,82.57,5366.98,64.99915223446773,19.65,4697.03,239.03460559796437,34.12,9008.43,264.02198124267295,15.56,2815.53,180.9466580976864
352,2017-02-02,70.19,5404.95,77.00455905399629,17.82,4259.81,239.04657687991022,40.95,8557.72,208.97973137973136,16.96,3070.19,181.0253537735849
353,2017-02-03,71.57,2934.32,40.99930138326115,18.38,4392.79,238.99836779107727,40.76,9049.42,222.0171736997056,15.85,2567.54,161.98990536277603
354,2017-02-04,73.11,4825.12,65.9980850772808,18.65,3300.4,176.96514745308312,41.36,9471.05,228.99057059961314,15.5,2387.34,154.02193548387098
355,2017-02-05,70.04,4342.58,62.00142775556824,21.65,4632.82,213.98706697459585,33.61,7293.91,217.0160666468313,15.11,3157.53,208.96955658504305
356,2017-02-06,78.0,6239.76,79.99692307692308,20.11,4123.39,205.0417702635505,32.53,7351.59,225.9941592376268,16.09,2784.07,173.0310752019888
357,2017-02-07,79.84,5429.23,68.00137775551102,18.98,3966.76,208.9968387776607,40.97,10448.46,255.0270929948743,16.16,2585.32,159.98267326732673
358,2017-02-08,78.6,5658.92,71.99643765903309,20.8,4907.8,235.95192307692307,35.27,3738.74,106.00340232492202,16.84,2677.16,158.97624703087885
359,2017-02-09,72.05,4755.41,66.00152671755725,16.79,5340.76,318.0917212626564,38.07,13135.56,345.037037037037,17.31,3063.46,176.97631426920856
360,2017-02-10,68.41,4104.85,60.0036544364859,20.3,4383.85,215.95320197044336,42.49,3483.83,81.99176276771004,16.81,3446.55,205.02974419988104
