This file was downloaded on February 16 2018 6:39:08 PM UTC-08:00
Keywords,hair gel
Date Range,2017-02-14 - 2018-02-14
Buyer Country: ,AU
Category: ,Styling Products
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2017-02-14,9,19.95 USD,179.55 USD
2017-02-15,5,19.08 USD,95.40 USD
2017-02-16,9,19.13 USD,172.16 USD
2017-02-17,2,10.39 USD,20.77 USD
2017-02-18,9,17.78 USD,159.99 USD
2017-02-19,4,26.73 USD,106.93 USD
2017-02-20,9,19.98 USD,179.79 USD
2017-02-21,13,22.76 USD,295.94 USD
2017-02-22,7,20.04 USD,140.30 USD
2017-02-23,10,13.34 USD,133.37 USD
2017-02-24,8,27.96 USD,223.65 USD
2017-02-25,8,19.75 USD,158.03 USD
2017-02-26,7,19.21 USD,134.49 USD
2017-02-27,8,28.84 USD,230.70 USD
2017-02-28,12,17.79 USD,213.53 USD
2017-03-01,10,21.73 USD,217.31 USD
2017-03-02,7,16.99 USD,118.91 USD
2017-03-03,6,19.97 USD,119.83 USD
2017-03-04,6,16.70 USD,100.20 USD
2017-03-05,12,11.76 USD,141.12 USD
2017-03-06,8,23.07 USD,184.54 USD
2017-03-07,6,17.38 USD,104.26 USD
2017-03-08,3,44.62 USD,133.87 USD
2017-03-09,4,19.92 USD,79.69 USD
2017-03-10,7,23.39 USD,163.71 USD
2017-03-11,4,15.54 USD,62.17 USD
2017-03-12,11,21.36 USD,234.98 USD
2017-03-13,11,16.91 USD,186.01 USD
2017-03-14,14,22.75 USD,318.50 USD
2017-03-15,8,15.46 USD,123.67 USD
2017-03-16,9,14.64 USD,131.72 USD
2017-03-17,7,19.45 USD,136.15 USD
2017-03-18,6,16.72 USD,100.32 USD
2017-03-19,3,16.65 USD,49.95 USD
2017-03-20,11,18.53 USD,203.78 USD
2017-03-21,3,20.43 USD,61.28 USD
2017-03-22,14,19.49 USD,272.90 USD
2017-03-23,5,19.69 USD,98.44 USD
2017-03-24,7,19.11 USD,133.75 USD
2017-03-25,14,14.87 USD,208.17 USD
2017-03-26,17,16.66 USD,283.23 USD
2017-03-27,15,19.68 USD,295.26 USD
2017-03-28,5,18.51 USD,92.56 USD
2017-03-29,13,16.38 USD,212.93 USD
2017-03-30,6,18.21 USD,109.26 USD
2017-03-31,4,26.06 USD,104.23 USD
2017-04-01,6,20.97 USD,125.79 USD
2017-04-02,13,18.41 USD,239.29 USD
2017-04-03,8,19.54 USD,156.33 USD
2017-04-04,11,16.33 USD,179.61 USD
2017-04-05,27,6.57 USD,177.41 USD
2017-04-06,14,16.37 USD,229.20 USD
2017-04-07,7,16.63 USD,116.38 USD
2017-04-08,4,17.52 USD,70.08 USD
2017-04-09,4,17.41 USD,69.63 USD
2017-04-10,14,16.91 USD,236.67 USD
2017-04-11,9,16.31 USD,146.80 USD
2017-04-12,6,19.42 USD,116.54 USD
2017-04-13,7,19.09 USD,133.63 USD
2017-04-14,5,21.42 USD,107.12 USD
2017-04-15,3,27.81 USD,83.42 USD
2017-04-16,1,18.96 USD,18.96 USD
2017-04-17,14,17.49 USD,244.91 USD
2017-04-18,6,14.60 USD,87.57 USD
2017-04-19,14,20.31 USD,284.39 USD
2017-04-20,7,23.09 USD,161.64 USD
2017-04-21,17,17.87 USD,303.83 USD
2017-04-22,11,19.04 USD,209.49 USD
2017-04-23,14,14.13 USD,197.78 USD
2017-04-24,10,17.24 USD,172.40 USD
2017-04-25,12,14.28 USD,171.34 USD
2017-04-26,13,14.78 USD,192.13 USD
2017-04-27,3,18.16 USD,54.48 USD
2017-04-28,7,16.39 USD,114.76 USD
2017-04-29,6,17.89 USD,107.34 USD
2017-04-30,3,10.67 USD,32.01 USD
2017-05-01,20,18.40 USD,367.95 USD
2017-05-02,15,15.80 USD,237.04 USD
2017-05-03,13,21.11 USD,274.37 USD
2017-05-04,5,10.22 USD,51.09 USD
2017-05-05,15,18.28 USD,274.15 USD
2017-05-06,7,16.39 USD,114.71 USD
2017-05-07,10,22.51 USD,225.12 USD
2017-05-08,10,17.26 USD,172.55 USD
2017-05-09,4,24.56 USD,98.23 USD
2017-05-10,12,15.75 USD,189.02 USD
2017-05-11,11,16.54 USD,181.90 USD
2017-05-12,25,11.46 USD,286.52 USD
2017-05-13,5,18.66 USD,93.29 USD
2017-05-14,7,17.89 USD,125.20 USD
2017-05-15,11,19.49 USD,214.38 USD
2017-05-16,5,15.31 USD,76.54 USD
2017-05-17,11,10.93 USD,120.24 USD
2017-05-18,10,17.50 USD,174.99 USD
2017-05-19,9,17.61 USD,158.50 USD
2017-05-20,12,17.26 USD,207.08 USD
2017-05-21,23,18.78 USD,431.92 USD
2017-05-22,12,18.93 USD,227.10 USD
2017-05-23,19,20.56 USD,390.57 USD
2017-05-24,3,16.41 USD,49.24 USD
2017-05-25,16,17.32 USD,277.14 USD
2017-05-26,8,15.36 USD,122.91 USD
2017-05-27,13,18.09 USD,235.17 USD
2017-05-28,12,17.85 USD,214.19 USD
2017-05-29,12,16.35 USD,196.18 USD
2017-05-30,9,18.58 USD,167.24 USD
2017-05-31,9,21.82 USD,196.42 USD
2017-06-01,6,20.87 USD,125.22 USD
2017-06-02,9,21.15 USD,190.31 USD
2017-06-03,20,17.35 USD,347.06 USD
2017-06-04,6,18.54 USD,111.26 USD
2017-06-05,17,12.39 USD,210.57 USD
2017-06-06,10,19.98 USD,199.80 USD
2017-06-07,15,19.07 USD,285.99 USD
2017-06-08,5,16.60 USD,83.01 USD
2017-06-09,13,29.22 USD,379.81 USD
2017-06-10,13,14.94 USD,194.16 USD
2017-06-11,8,18.96 USD,151.67 USD
2017-06-12,16,16.62 USD,265.95 USD
2017-06-13,13,16.71 USD,217.27 USD
2017-06-14,4,22.59 USD,90.36 USD
2017-06-15,11,30.88 USD,339.63 USD
2017-06-16,6,16.31 USD,97.85 USD
2017-06-17,10,19.42 USD,194.24 USD
2017-06-18,10,26.68 USD,266.78 USD
2017-06-19,7,15.59 USD,109.11 USD
2017-06-20,11,11.18 USD,122.99 USD
2017-06-21,4,18.71 USD,74.85 USD
2017-06-22,11,24.79 USD,272.66 USD
2017-06-23,7,16.65 USD,116.54 USD
2017-06-24,5,32.46 USD,162.29 USD
2017-06-25,8,18.09 USD,144.68 USD
2017-06-26,7,18.13 USD,126.89 USD
2017-06-27,14,14.89 USD,208.42 USD
2017-06-28,10,20.76 USD,207.57 USD
2017-06-29,10,32.76 USD,327.60 USD
2017-06-30,6,31.52 USD,189.13 USD
2017-07-01,8,17.54 USD,140.32 USD
2017-07-02,14,17.90 USD,250.65 USD
2017-07-03,10,16.35 USD,163.51 USD
2017-07-04,15,28.14 USD,422.07 USD
2017-07-05,11,24.62 USD,270.78 USD
2017-07-06,11,17.36 USD,191.00 USD
2017-07-07,5,16.68 USD,83.38 USD
2017-07-08,7,26.01 USD,182.09 USD
2017-07-09,15,9.28 USD,139.27 USD
2017-07-10,15,18.44 USD,276.57 USD
2017-07-11,9,28.41 USD,255.71 USD
2017-07-12,9,13.72 USD,123.51 USD
2017-07-13,4,14.57 USD,58.28 USD
2017-07-14,6,17.45 USD,104.72 USD
2017-07-15,7,17.73 USD,124.13 USD
2017-07-16,13,19.87 USD,258.32 USD
2017-07-17,8,15.83 USD,126.65 USD
2017-07-18,4,21.37 USD,85.48 USD
2017-07-19,7,20.25 USD,141.72 USD
2017-07-20,10,21.64 USD,216.41 USD
2017-07-21,12,19.31 USD,231.67 USD
2017-07-22,8,19.16 USD,153.28 USD
2017-07-23,10,25.01 USD,250.08 USD
2017-07-24,14,18.71 USD,261.92 USD
2017-07-25,8,17.35 USD,138.81 USD
2017-07-26,11,17.49 USD,192.34 USD
2017-07-27,9,26.96 USD,242.65 USD
2017-07-28,7,30.02 USD,210.14 USD
2017-07-29,11,18.98 USD,208.75 USD
2017-07-30,10,16.65 USD,166.49 USD
2017-07-31,12,15.34 USD,184.06 USD
2017-08-01,9,18.41 USD,165.72 USD
2017-08-02,10,29.65 USD,296.51 USD
2017-08-03,9,21.15 USD,190.31 USD
2017-08-04,7,19.80 USD,138.61 USD
2017-08-05,6,21.79 USD,130.76 USD
2017-08-06,20,22.40 USD,447.97 USD
2017-08-07,6,16.79 USD,100.75 USD
2017-08-08,13,16.68 USD,216.86 USD
2017-08-09,10,20.40 USD,204.01 USD
2017-08-10,8,21.56 USD,172.48 USD
2017-08-11,16,18.93 USD,302.89 USD
2017-08-12,10,19.97 USD,199.69 USD
2017-08-13,17,16.65 USD,283.07 USD
2017-08-14,8,23.40 USD,187.16 USD
2017-08-15,18,18.21 USD,327.83 USD
2017-08-16,10,22.29 USD,222.87 USD
2017-08-17,13,25.15 USD,326.90 USD
2017-08-18,6,18.27 USD,109.62 USD
2017-08-19,6,17.75 USD,106.47 USD
2017-08-20,14,17.65 USD,247.03 USD
2017-08-21,8,19.80 USD,158.38 USD
2017-08-22,7,18.89 USD,132.21 USD
2017-08-23,13,26.83 USD,348.83 USD
2017-08-24,9,20.23 USD,182.09 USD
2017-08-25,6,21.66 USD,129.97 USD
2017-08-26,3,18.91 USD,56.73 USD
2017-08-27,13,12.40 USD,161.15 USD
2017-08-28,8,26.47 USD,211.74 USD
2017-08-29,15,16.21 USD,243.15 USD
2017-08-30,18,22.18 USD,399.32 USD
2017-08-31,13,15.81 USD,205.55 USD
2017-09-01,4,19.42 USD,77.68 USD
2017-09-02,8,16.70 USD,133.57 USD
2017-09-03,15,17.28 USD,259.14 USD
2017-09-04,20,13.71 USD,274.14 USD
2017-09-05,8,17.73 USD,141.82 USD
2017-09-06,13,15.91 USD,206.87 USD
2017-09-07,12,25.46 USD,305.52 USD
2017-09-08,10,17.61 USD,176.09 USD
2017-09-09,12,19.16 USD,229.88 USD
2017-09-10,14,18.46 USD,258.45 USD
2017-09-11,19,17.15 USD,325.91 USD
2017-09-12,11,18.61 USD,204.71 USD
2017-09-13,13,25.02 USD,325.25 USD
2017-09-14,7,23.97 USD,167.81 USD
2017-09-15,11,20.00 USD,220.01 USD
2017-09-16,6,23.86 USD,143.15 USD
2017-09-17,13,22.97 USD,298.63 USD
2017-09-18,8,21.00 USD,167.98 USD
2017-09-19,15,15.64 USD,234.59 USD
2017-09-20,11,21.28 USD,234.04 USD
2017-09-21,11,26.56 USD,292.12 USD
2017-09-22,9,17.30 USD,155.70 USD
2017-09-23,5,22.20 USD,111.00 USD
2017-09-24,8,18.40 USD,147.18 USD
2017-09-25,5,18.62 USD,93.08 USD
2017-09-26,14,25.21 USD,352.95 USD
2017-09-27,22,19.34 USD,425.45 USD
2017-09-28,10,20.61 USD,206.05 USD
2017-09-29,6,15.81 USD,94.86 USD
2017-09-30,8,17.56 USD,140.50 USD
2017-10-01,20,21.98 USD,439.69 USD
2017-10-02,11,19.70 USD,216.70 USD
2017-10-03,9,15.31 USD,137.77 USD
2017-10-04,10,16.91 USD,169.07 USD
2017-10-05,10,15.29 USD,152.91 USD
2017-10-06,15,12.46 USD,186.89 USD
2017-10-07,14,25.52 USD,357.34 USD
2017-10-08,6,19.46 USD,116.77 USD
2017-10-09,18,20.54 USD,369.79 USD
2017-10-10,14,21.60 USD,302.41 USD
2017-10-11,8,20.50 USD,164.02 USD
2017-10-12,6,30.87 USD,185.24 USD
2017-10-13,6,32.61 USD,195.68 USD
2017-10-14,6,21.36 USD,128.15 USD
2017-10-15,10,18.19 USD,181.93 USD
2017-10-16,10,18.22 USD,182.22 USD
2017-10-17,20,22.05 USD,440.96 USD
2017-10-18,14,19.61 USD,274.55 USD
2017-10-19,7,31.51 USD,220.55 USD
2017-10-20,12,18.42 USD,221.08 USD
2017-10-21,11,18.15 USD,199.67 USD
2017-10-22,11,22.85 USD,251.40 USD
2017-10-23,21,17.89 USD,375.59 USD
2017-10-24,19,19.77 USD,375.69 USD
2017-10-25,13,27.07 USD,351.96 USD
2017-10-26,10,20.70 USD,207.02 USD
2017-10-27,8,16.90 USD,135.20 USD
2017-10-28,18,16.57 USD,298.30 USD
2017-10-29,24,15.42 USD,369.98 USD
2017-10-30,9,18.69 USD,168.17 USD
2017-10-31,12,18.32 USD,219.81 USD
2017-11-01,11,20.96 USD,230.56 USD
2017-11-02,15,15.59 USD,233.81 USD
2017-11-03,14,16.79 USD,235.01 USD
2017-11-04,9,18.49 USD,166.44 USD
2017-11-05,15,17.23 USD,258.44 USD
2017-11-06,12,17.14 USD,205.67 USD
2017-11-07,18,15.80 USD,284.35 USD
2017-11-08,11,18.59 USD,204.53 USD
2017-11-09,18,16.01 USD,288.11 USD
2017-11-10,11,27.47 USD,302.16 USD
2017-11-11,9,22.19 USD,199.74 USD
2017-11-12,66,12.14 USD,801.34 USD
2017-11-13,48,17.65 USD,847.20 USD
2017-11-14,11,26.31 USD,289.43 USD
2017-11-15,22,18.63 USD,409.78 USD
2017-11-16,15,18.07 USD,271.06 USD
2017-11-17,7,14.45 USD,101.12 USD
2017-11-18,11,14.62 USD,160.80 USD
2017-11-19,21,16.95 USD,356.05 USD
2017-11-20,20,15.66 USD,313.29 USD
2017-11-21,10,23.19 USD,231.90 USD
2017-11-22,13,14.09 USD,183.18 USD
2017-11-23,9,14.01 USD,126.11 USD
2017-11-24,6,12.74 USD,76.46 USD
2017-11-25,14,15.17 USD,212.37 USD
2017-11-26,18,17.69 USD,318.36 USD
2017-11-27,12,21.75 USD,261.02 USD
2017-11-28,15,18.59 USD,278.79 USD
2017-11-29,25,18.06 USD,451.61 USD
2017-11-30,15,17.19 USD,257.92 USD
2017-12-01,19,18.29 USD,347.60 USD
2017-12-02,24,19.37 USD,464.86 USD
2017-12-03,27,15.52 USD,419.11 USD
2017-12-04,21,14.99 USD,314.88 USD
2017-12-05,23,16.12 USD,370.83 USD
2017-12-06,26,17.63 USD,458.41 USD
2017-12-07,13,14.43 USD,187.62 USD
2017-12-08,17,17.08 USD,290.35 USD
2017-12-09,10,19.75 USD,197.51 USD
2017-12-10,29,14.97 USD,434.13 USD
2017-12-11,21,21.82 USD,458.28 USD
2017-12-12,25,14.56 USD,364.03 USD
2017-12-13,13,17.62 USD,229.02 USD
2017-12-14,11,11.50 USD,126.47 USD
2017-12-15,16,15.41 USD,246.57 USD
2017-12-16,9,22.44 USD,201.98 USD
2017-12-17,13,16.05 USD,208.71 USD
