This file was downloaded on February 17 2018 6:21:26 PM UTC-08:00
Keywords,wine
Date Range,2015-04-15 - 2018-02-14
Buyer Country: ,AU
Category: ,Alcohol & Food
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-04-15,105,24.70 USD,2593.29 USD
2015-04-16,29,46.39 USD,1345.44 USD
2015-04-17,35,50.37 USD,1763.12 USD
2015-04-18,47,29.09 USD,1367.46 USD
2015-04-19,36,37.39 USD,1346.18 USD
2015-04-20,37,30.99 USD,1146.73 USD
2015-04-21,49,32.86 USD,1610.04 USD
2015-04-22,48,54.50 USD,2615.89 USD
2015-04-23,36,37.57 USD,1352.42 USD
2015-04-24,32,82.60 USD,2643.04 USD
2015-04-25,37,71.63 USD,2650.26 USD
2015-04-26,246,78.65 USD,19347.46 USD
2015-04-27,17,37.04 USD,629.74 USD
2015-04-28,30,31.91 USD,957.20 USD
2015-04-29,50,36.44 USD,1821.97 USD
2015-04-30,30,32.00 USD,959.95 USD
2015-05-01,35,37.50 USD,1312.52 USD
2015-05-02,46,28.90 USD,1329.35 USD
2015-05-03,43,48.68 USD,2093.07 USD
2015-05-04,27,34.14 USD,921.87 USD
2015-05-05,36,34.52 USD,1242.85 USD
2015-05-06,34,67.90 USD,2308.55 USD
2015-05-07,35,57.16 USD,2000.77 USD
2015-05-08,81,29.87 USD,2419.83 USD
2015-05-09,48,37.10 USD,1780.77 USD
2015-05-10,52,42.74 USD,2222.69 USD
2015-05-11,32,58.38 USD,1868.04 USD
2015-05-12,32,45.84 USD,1466.78 USD
2015-05-13,32,100.33 USD,3210.60 USD
2015-05-14,32,48.55 USD,1553.54 USD
2015-05-15,26,38.75 USD,1007.38 USD
2015-05-16,34,34.01 USD,1156.48 USD
2015-05-17,39,24.69 USD,962.94 USD
2015-05-18,25,39.17 USD,979.34 USD
2015-05-19,30,53.55 USD,1606.50 USD
2015-05-20,32,36.60 USD,1171.33 USD
2015-05-21,27,51.11 USD,1379.93 USD
2015-05-22,32,41.20 USD,1318.42 USD
2015-05-23,43,40.95 USD,1760.93 USD
2015-05-24,25,42.17 USD,1054.32 USD
2015-05-25,28,39.14 USD,1095.79 USD
2015-05-26,20,52.51 USD,1050.19 USD
2015-05-27,34,47.93 USD,1629.73 USD
2015-05-28,33,39.76 USD,1312.16 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,25,25.12 USD,627.97 USD
2015-05-31,27,39.23 USD,1059.08 USD
2015-06-01,43,54.64 USD,2349.69 USD
2015-06-02,47,36.10 USD,1696.71 USD
2015-06-03,38,23.73 USD,901.82 USD
2015-06-04,48,36.64 USD,1758.76 USD
2015-06-05,29,38.42 USD,1114.07 USD
2015-06-06,49,38.88 USD,1905.17 USD
2015-06-07,24,44.90 USD,1077.49 USD
2015-06-08,24,56.74 USD,1361.86 USD
2015-06-09,23,40.75 USD,937.16 USD
2015-06-10,41,35.46 USD,1454.05 USD
2015-06-11,30,57.32 USD,1719.48 USD
2015-06-12,24,58.11 USD,1394.71 USD
2015-06-13,31,45.25 USD,1402.81 USD
2015-06-14,27,27.19 USD,734.25 USD
2015-06-15,30,42.76 USD,1282.73 USD
2015-06-16,32,33.82 USD,1082.11 USD
2015-06-17,30,58.17 USD,1745.02 USD
2015-06-18,25,99.39 USD,2484.73 USD
2015-06-19,46,61.25 USD,2817.49 USD
2015-06-20,26,54.65 USD,1420.89 USD
2015-06-21,58,39.62 USD,2298.12 USD
2015-06-22,60,32.42 USD,1945.40 USD
2015-06-23,29,23.70 USD,687.17 USD
2015-06-24,28,34.23 USD,958.33 USD
