This file was downloaded on February 17 2018 6:20:32 PM UTC-08:00
Keywords,beer
Date Range,2015-04-15 - 2018-02-14
Buyer Country: ,AU
Category: ,Alcohol & Food
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-04-15,1,13.00 USD,13.00 USD
2015-04-16,5,10.36 USD,51.78 USD
2015-04-17,1,14.76 USD,14.76 USD
2015-04-18,0,0.00 USD,0.00 USD
2015-04-19,0,0.00 USD,0.00 USD
2015-04-20,5,25.94 USD,129.72 USD
2015-04-21,1,20.09 USD,20.09 USD
2015-04-22,1,20.13 USD,20.13 USD
2015-04-23,2,11.64 USD,23.28 USD
2015-04-24,4,25.81 USD,103.25 USD
2015-04-25,0,0.00 USD,0.00 USD
2015-04-26,2,30.10 USD,60.20 USD
2015-04-27,4,4.69 USD,18.76 USD
2015-04-28,2,4.72 USD,9.44 USD
2015-04-29,3,12.81 USD,38.42 USD
2015-04-30,2,6.24 USD,12.48 USD
2015-05-01,2,14.19 USD,28.38 USD
2015-05-02,4,6.81 USD,27.24 USD
2015-05-03,2,4.70 USD,9.40 USD
2015-05-04,4,9.80 USD,39.18 USD
2015-05-05,3,8.10 USD,24.29 USD
2015-05-06,1,4.76 USD,4.76 USD
2015-05-07,0,0.00 USD,0.00 USD
2015-05-08,3,10.25 USD,30.75 USD
2015-05-09,5,4.54 USD,22.72 USD
2015-05-10,2,31.59 USD,63.18 USD
2015-05-11,4,31.59 USD,126.36 USD
2015-05-12,2,9.09 USD,18.17 USD
2015-05-13,2,4.39 USD,8.77 USD
2015-05-14,0,0.00 USD,0.00 USD
2015-05-15,0,0.00 USD,0.00 USD
2015-05-16,1,4.83 USD,4.83 USD
2015-05-17,0,0.00 USD,0.00 USD
2015-05-18,0,0.00 USD,0.00 USD
2015-05-19,7,11.35 USD,79.43 USD
2015-05-20,4,9.28 USD,37.11 USD
2015-05-21,2,9.46 USD,18.91 USD
2015-05-22,3,22.31 USD,66.92 USD
2015-05-23,1,14.08 USD,14.08 USD
2015-05-24,3,8.59 USD,25.77 USD
2015-05-25,3,7.82 USD,23.46 USD
2015-05-26,1,10.95 USD,10.95 USD
2015-05-27,1,10.83 USD,10.83 USD
2015-05-28,1,5.79 USD,5.79 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,5,19.74 USD,98.72 USD
2015-05-31,4,3.68 USD,14.70 USD
2015-06-01,4,9.91 USD,39.64 USD
2015-06-02,3,6.93 USD,20.78 USD
2015-06-03,1,10.84 USD,10.84 USD
2015-06-04,4,30.82 USD,123.28 USD
2015-06-05,4,11.90 USD,47.58 USD
2015-06-06,4,7.53 USD,30.13 USD
2015-06-07,3,52.62 USD,157.85 USD
2015-06-08,8,24.97 USD,199.75 USD
2015-06-09,5,24.12 USD,120.59 USD
2015-06-10,4,30.29 USD,121.17 USD
2015-06-11,4,9.10 USD,36.38 USD
2015-06-12,0,0.00 USD,0.00 USD
2015-06-13,3,15.73 USD,47.20 USD
2015-06-14,5,13.44 USD,67.19 USD
2015-06-15,1,10.83 USD,10.83 USD
2015-06-16,10,9.63 USD,96.29 USD
2015-06-17,5,10.85 USD,54.25 USD
2015-06-18,1,9.93 USD,9.93 USD
2015-06-19,11,10.04 USD,110.47 USD
2015-06-20,4,41.10 USD,164.40 USD
2015-06-21,2,47.27 USD,94.53 USD
2015-06-22,3,10.04 USD,30.12 USD
2015-06-23,1,7.76 USD,7.76 USD
2015-06-24,8,9.84 USD,78.73 USD
2015-06-25,1,11.15 USD,11.15 USD
2015-06-26,1,10.83 USD,10.83 USD
2015-06-27,1,10.69 USD,10.69 USD
2015-06-28,8,6.40 USD,51.16 USD
2015-06-29,3,10.69 USD,32.07 USD
2015-06-30,3,14.79 USD,44.37 USD
2015-07-01,3,30.47 USD,91.41 USD
2015-07-02,5,13.80 USD,68.98 USD
2015-07-03,2,12.17 USD,24.34 USD
2015-07-04,3,6.76 USD,20.27 USD
2015-07-05,1,10.52 USD,10.52 USD
2015-07-06,2,7.51 USD,15.02 USD
2015-07-07,3,8.53 USD,25.58 USD
2015-07-08,6,11.48 USD,68.89 USD
