model,description,metric,metric_code,value,rating,link
SSE-AD-5230496,350Z - 2009 Nissan 350Z Touring Z33 Auto,price,price,14000,3.10,https://www.carsales.com.au/private/details/Nissan-350Z-2009/SSE-AD-5230496/?Cr=118
SSE-AD-5230496,350Z - 2009 Nissan 350Z Touring Z33 Auto,milage,milage,56500,3.10,https://www.carsales.com.au/private/details/Nissan-350Z-2009/SSE-AD-5230496/?Cr=118
SSE-AD-5230496,350Z - 2009 Nissan 350Z Touring Z33 Auto,age,age,9,3.10,https://www.carsales.com.au/private/details/Nissan-350Z-2009/SSE-AD-5230496/?Cr=118
SSE-AD-4660124,350Z - 2007 Nissan 350Z Track Z33 Manual,price,price,19900,3.02,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-4660124/?Cr=411
SSE-AD-4660124,350Z - 2007 Nissan 350Z Track Z33 Manual,milage,milage,18000,3.02,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-4660124/?Cr=411
SSE-AD-4660124,350Z - 2007 Nissan 350Z Track Z33 Manual,age,age,11,3.02,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-4660124/?Cr=411
SSE-AD-5159702,350Z - 2008 Nissan 350Z Track Z33 Manual,price,price,14500,2.79,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5159702/?Cr=319
SSE-AD-5159702,350Z - 2008 Nissan 350Z Track Z33 Manual,milage,milage,57000,2.79,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5159702/?Cr=319
SSE-AD-5159702,350Z - 2008 Nissan 350Z Track Z33 Manual,age,age,10,2.79,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5159702/?Cr=319
SSE-AD-4713272,350Z - 2007 Nissan 350Z Track Z33 Manual,price,price,15000,2.17,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-4713272/?Cr=247
SSE-AD-4713272,350Z - 2007 Nissan 350Z Track Z33 Manual,milage,milage,66000,2.17,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-4713272/?Cr=247
SSE-AD-4713272,350Z - 2007 Nissan 350Z Track Z33 Manual,age,age,11,2.17,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-4713272/?Cr=247
SSE-AD-5032852,350Z - 2007 Nissan 350Z Touring Z33 Auto,price,price,19500,2.12,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-5032852/?Cr=297
SSE-AD-5032852,350Z - 2007 Nissan 350Z Touring Z33 Auto,milage,milage,45156,2.12,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-5032852/?Cr=297
SSE-AD-5032852,350Z - 2007 Nissan 350Z Touring Z33 Auto,age,age,11,2.12,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-5032852/?Cr=297
SSE-AD-4993652,350Z - 2008 Nissan 350Z Touring Z33 Manual,price,price,20000,2.05,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-4993652/?Cr=224
SSE-AD-4993652,350Z - 2008 Nissan 350Z Touring Z33 Manual,milage,milage,50500,2.05,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-4993652/?Cr=224
SSE-AD-4993652,350Z - 2008 Nissan 350Z Touring Z33 Manual,age,age,10,2.05,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-4993652/?Cr=224
SSE-AD-5086063,350Z - 2008 Nissan 350Z Touring Z33 Auto,price,price,23900,1.99,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5086063/?Cr=73
SSE-AD-5086063,350Z - 2008 Nissan 350Z Touring Z33 Auto,milage,milage,33000,1.99,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5086063/?Cr=73
SSE-AD-5086063,350Z - 2008 Nissan 350Z Touring Z33 Auto,age,age,10,1.99,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5086063/?Cr=73
SSE-AD-5193092,350Z - 2008 Nissan 350Z Touring Z33 Manual,price,price,22400,1.84,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5193092/?Cr=107
SSE-AD-5193092,350Z - 2008 Nissan 350Z Touring Z33 Manual,milage,milage,44500,1.84,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5193092/?Cr=107
SSE-AD-5193092,350Z - 2008 Nissan 350Z Touring Z33 Manual,age,age,10,1.84,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5193092/?Cr=107
SSE-AD-5198466,350Z - 2008 Nissan 350Z Track Z33 Manual,price,price,13500,1.70,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5198466/?Cr=33
SSE-AD-5198466,350Z - 2008 Nissan 350Z Track Z33 Manual,milage,milage,92500,1.70,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5198466/?Cr=33
SSE-AD-5198466,350Z - 2008 Nissan 350Z Track Z33 Manual,age,age,10,1.70,https://www.carsales.com.au/private/details/Nissan-350Z-2008/SSE-AD-5198466/?Cr=33
SSE-AD-4613876,350Z - 2007 Nissan 350Z Track Z33 Manual,price,price,19000,1.65,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-4613876/?Cr=336
SSE-AD-4613876,350Z - 2007 Nissan 350Z Track Z33 Manual,milage,milage,61000,1.65,https://www.carsales.com.au/private/details/Nissan-350Z-2007/SSE-AD-4613876/?Cr=336
