model,description,metric,metric_code,value,rating,link
OAG-AD-16134393,iMax - 2015 Hyundai iMax Auto,price,price,18490,3.37,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16134393/?Cr=240
OAG-AD-16134393,iMax - 2015 Hyundai iMax Auto,milage,milage,63439,3.37,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16134393/?Cr=240
OAG-AD-16134393,iMax - 2015 Hyundai iMax Auto,age,age,3,3.37,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16134393/?Cr=240
OAG-AD-16063306,iMax - 2015 Hyundai iMax Auto,price,price,19590,3.32,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16063306/?Cr=89
OAG-AD-16063306,iMax - 2015 Hyundai iMax Auto,milage,milage,52019,3.32,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16063306/?Cr=89
OAG-AD-16063306,iMax - 2015 Hyundai iMax Auto,age,age,3,3.32,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16063306/?Cr=89
OAG-AD-16307339,iMax - 2015 Hyundai iMax Auto,price,price,18980,3.11,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16307339/?Cr=150
OAG-AD-16307339,iMax - 2015 Hyundai iMax Auto,milage,milage,65255,3.11,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16307339/?Cr=150
OAG-AD-16307339,iMax - 2015 Hyundai iMax Auto,age,age,3,3.11,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16307339/?Cr=150
OAG-AD-16262804,iMax - 2014 Hyundai iMax Auto,price,price,17990,3.07,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2014/OAG-AD-16262804/?Cr=12
OAG-AD-16262804,iMax - 2014 Hyundai iMax Auto,milage,milage,65901,3.07,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2014/OAG-AD-16262804/?Cr=12
OAG-AD-16262804,iMax - 2014 Hyundai iMax Auto,age,age,4,3.07,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2014/OAG-AD-16262804/?Cr=12
OAG-AD-16062651,iMax - 2015 Hyundai iMax Auto,price,price,17980,3.07,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16062651/?Cr=90
OAG-AD-16062651,iMax - 2015 Hyundai iMax Auto,milage,milage,77996,3.07,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16062651/?Cr=90
OAG-AD-16062651,iMax - 2015 Hyundai iMax Auto,age,age,3,3.07,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16062651/?Cr=90
OAG-AD-16030973,iMax - 2015 Hyundai iMax Auto,price,price,17980,2.94,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16030973/?Cr=92
OAG-AD-16030973,iMax - 2015 Hyundai iMax Auto,milage,milage,81690,2.94,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16030973/?Cr=92
OAG-AD-16030973,iMax - 2015 Hyundai iMax Auto,age,age,3,2.94,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16030973/?Cr=92
OAG-AD-16133258,iMax - 2016 Hyundai iMax Auto,price,price,19599,2.71,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2016/OAG-AD-16133258/?Cr=237
OAG-AD-16133258,iMax - 2016 Hyundai iMax Auto,milage,milage,81220,2.71,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2016/OAG-AD-16133258/?Cr=237
OAG-AD-16133258,iMax - 2016 Hyundai iMax Auto,age,age,2,2.71,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2016/OAG-AD-16133258/?Cr=237
OAG-AD-16206380,iMax - 2015 Hyundai iMax Auto,price,price,19900,2.66,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16206380/?Cr=6
OAG-AD-16206380,iMax - 2015 Hyundai iMax Auto,milage,milage,67234,2.66,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16206380/?Cr=6
OAG-AD-16206380,iMax - 2015 Hyundai iMax Auto,age,age,3,2.66,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16206380/?Cr=6
OAG-AD-16135488,iMax - 2016 Hyundai iMax Auto,price,price,18988,2.64,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2016/OAG-AD-16135488/?Cr=213
OAG-AD-16135488,iMax - 2016 Hyundai iMax Auto,milage,milage,90246,2.64,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2016/OAG-AD-16135488/?Cr=213
OAG-AD-16135488,iMax - 2016 Hyundai iMax Auto,age,age,2,2.64,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2016/OAG-AD-16135488/?Cr=213
OAG-AD-15451011,iMax - 2015 Hyundai iMax Auto,price,price,18998,2.52,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-15451011/?Cr=64
OAG-AD-15451011,iMax - 2015 Hyundai iMax Auto,milage,milage,81604,2.52,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-15451011/?Cr=64
OAG-AD-15451011,iMax - 2015 Hyundai iMax Auto,age,age,3,2.52,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-15451011/?Cr=64
OAG-AD-16332238,iMax - 2016 Hyundai iMax Auto,price,price,19980,2.52,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2016/OAG-AD-16332238/?Cr=166
OAG-AD-16332238,iMax - 2016 Hyundai iMax Auto,milage,milage,82078,2.52,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2016/OAG-AD-16332238/?Cr=166
OAG-AD-16332238,iMax - 2016 Hyundai iMax Auto,age,age,2,2.52,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2016/OAG-AD-16332238/?Cr=166
OAG-AD-16332032,iMax - 2014 Hyundai iMax Auto,price,price,15660,2.38,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2014/OAG-AD-16332032/?Cr=143
OAG-AD-16332032,iMax - 2014 Hyundai iMax Auto,milage,milage,112801,2.38,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2014/OAG-AD-16332032/?Cr=143
OAG-AD-16332032,iMax - 2014 Hyundai iMax Auto,age,age,4,2.38,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2014/OAG-AD-16332032/?Cr=143
OAG-AD-15676324,iMax - 2015 Hyundai iMax Auto,price,price,19999,2.35,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-15676324/?Cr=37
OAG-AD-15676324,iMax - 2015 Hyundai iMax Auto,milage,milage,74866,2.35,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-15676324/?Cr=37
OAG-AD-15676324,iMax - 2015 Hyundai iMax Auto,age,age,3,2.35,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-15676324/?Cr=37
SSE-AD-5401286,iMax - 2015 Hyundai iMax Auto,price,price,19999,2.35,https://www.carsales.com.au/private/details/Hyundai-iMax-2015/SSE-AD-5401286/?Cr=242
SSE-AD-5401286,iMax - 2015 Hyundai iMax Auto,milage,milage,75000,2.35,https://www.carsales.com.au/private/details/Hyundai-iMax-2015/SSE-AD-5401286/?Cr=242
SSE-AD-5401286,iMax - 2015 Hyundai iMax Auto,age,age,3,2.35,https://www.carsales.com.au/private/details/Hyundai-iMax-2015/SSE-AD-5401286/?Cr=242
OAG-AD-16313047,iMax - 2013 Hyundai iMax Auto,price,price,23485,2.31,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2013/OAG-AD-16313047/?Cr=145
OAG-AD-16313047,iMax - 2013 Hyundai iMax Auto,milage,milage,11644,2.31,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2013/OAG-AD-16313047/?Cr=145
OAG-AD-16313047,iMax - 2013 Hyundai iMax Auto,age,age,5,2.31,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2013/OAG-AD-16313047/?Cr=145
OAG-AD-16334767,iMax - 2013 Hyundai iMax Manual,price,price,21990,2.24,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2013/OAG-AD-16334767/?Cr=303
OAG-AD-16334767,iMax - 2013 Hyundai iMax Manual,milage,milage,30899,2.24,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2013/OAG-AD-16334767/?Cr=303
OAG-AD-16334767,iMax - 2013 Hyundai iMax Manual,age,age,5,2.24,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2013/OAG-AD-16334767/?Cr=303
OAG-AD-16059061,iMax - 2015 Hyundai iMax Auto,price,price,22950,2.19,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16059061/?Cr=26
OAG-AD-16059061,iMax - 2015 Hyundai iMax Auto,milage,milage,45025,2.19,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16059061/?Cr=26
OAG-AD-16059061,iMax - 2015 Hyundai iMax Auto,age,age,3,2.19,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-16059061/?Cr=26
SSE-AD-5604887,iMax - 2014 Hyundai iMax Auto,price,price,18000,2.18,https://www.carsales.com.au/private/details/Hyundai-iMax-2014/SSE-AD-5604887/?Cr=140
SSE-AD-5604887,iMax - 2014 Hyundai iMax Auto,milage,milage,91000,2.18,https://www.carsales.com.au/private/details/Hyundai-iMax-2014/SSE-AD-5604887/?Cr=140
SSE-AD-5604887,iMax - 2014 Hyundai iMax Auto,age,age,4,2.18,https://www.carsales.com.au/private/details/Hyundai-iMax-2014/SSE-AD-5604887/?Cr=140
OAG-AD-16288194,iMax - 2016 Hyundai iMax Auto,price,price,25990,2.16,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2016/OAG-AD-16288194/?Cr=165
OAG-AD-16288194,iMax - 2016 Hyundai iMax Auto,milage,milage,22366,2.16,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2016/OAG-AD-16288194/?Cr=165
OAG-AD-16288194,iMax - 2016 Hyundai iMax Auto,age,age,2,2.16,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2016/OAG-AD-16288194/?Cr=165
SSE-AD-5555447,iMax - 2013 Hyundai iMax Auto,price,price,12000,2.16,https://www.carsales.com.au/private/details/Hyundai-iMax-2013/SSE-AD-5555447/?Cr=190
SSE-AD-5555447,iMax - 2013 Hyundai iMax Auto,milage,milage,149823,2.16,https://www.carsales.com.au/private/details/Hyundai-iMax-2013/SSE-AD-5555447/?Cr=190
SSE-AD-5555447,iMax - 2013 Hyundai iMax Auto,age,age,5,2.16,https://www.carsales.com.au/private/details/Hyundai-iMax-2013/SSE-AD-5555447/?Cr=190
SSE-AD-5466633,iMax - 2015 Hyundai iMax Auto,price,price,19990,2.16,https://www.carsales.com.au/private/details/Hyundai-iMax-2015/SSE-AD-5466633/?Cr=79
SSE-AD-5466633,iMax - 2015 Hyundai iMax Auto,milage,milage,80500,2.16,https://www.carsales.com.au/private/details/Hyundai-iMax-2015/SSE-AD-5466633/?Cr=79
SSE-AD-5466633,iMax - 2015 Hyundai iMax Auto,age,age,3,2.16,https://www.carsales.com.au/private/details/Hyundai-iMax-2015/SSE-AD-5466633/?Cr=79
OAG-AD-16203900,iMax - 2014 Hyundai iMax Auto,price,price,15997,2.13,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2014/OAG-AD-16203900/?gts=OAG-AD-16203900&gtssaleid=OAG-AD-16203900&rankingType=TopSpot
OAG-AD-16203900,iMax - 2014 Hyundai iMax Auto,milage,milage,115802,2.13,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2014/OAG-AD-16203900/?gts=OAG-AD-16203900&gtssaleid=OAG-AD-16203900&rankingType=TopSpot
OAG-AD-16203900,iMax - 2014 Hyundai iMax Auto,age,age,4,2.13,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2014/OAG-AD-16203900/?gts=OAG-AD-16203900&gtssaleid=OAG-AD-16203900&rankingType=TopSpot
OAG-AD-15671665,iMax - 2015 Hyundai iMax Auto,price,price,21990,2.11,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-15671665/?Cr=67
OAG-AD-15671665,iMax - 2015 Hyundai iMax Auto,milage,milage,58426,2.11,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-15671665/?Cr=67
OAG-AD-15671665,iMax - 2015 Hyundai iMax Auto,age,age,3,2.11,https://www.carsales.com.au/dealer/details/Hyundai-iMax-2015/OAG-AD-15671665/?Cr=67
