model,description,metric,metric_code,value,rating,link
OAG-AD-15724644,328i - 1999 BMW 328i High-line E36 Auto,price,price,5990,-0.03,https://www.carsales.com.au/dealer/details/BMW-328i-1999/OAG-AD-15724644/?Cr=1213
OAG-AD-15724644,328i - 1999 BMW 328i High-line E36 Auto,milage,milage,133243,-0.03,https://www.carsales.com.au/dealer/details/BMW-328i-1999/OAG-AD-15724644/?Cr=1213
OAG-AD-15724644,328i - 1999 BMW 328i High-line E36 Auto,age,age,19,-0.03,https://www.carsales.com.au/dealer/details/BMW-328i-1999/OAG-AD-15724644/?Cr=1213
OAG-AD-15558690,328i - 1999 BMW 328i High-line E36 Auto,price,price,6499,-0.04,https://www.carsales.com.au/dealer/details/BMW-328i-1999/OAG-AD-15558690/?Cr=492
OAG-AD-15558690,328i - 1999 BMW 328i High-line E36 Auto,milage,milage,131678,-0.04,https://www.carsales.com.au/dealer/details/BMW-328i-1999/OAG-AD-15558690/?Cr=492
OAG-AD-15558690,328i - 1999 BMW 328i High-line E36 Auto,age,age,19,-0.04,https://www.carsales.com.au/dealer/details/BMW-328i-1999/OAG-AD-15558690/?Cr=492
OAG-AD-15244519,328i - 2012 BMW 328i F30 Auto,price,price,23990,-0.06,https://www.carsales.com.au/dealer/details/BMW-328i-2012/OAG-AD-15244519/?Cr=470
OAG-AD-15244519,328i - 2012 BMW 328i F30 Auto,milage,milage,139379,-0.06,https://www.carsales.com.au/dealer/details/BMW-328i-2012/OAG-AD-15244519/?Cr=470
OAG-AD-15244519,328i - 2012 BMW 328i F30 Auto,age,age,6,-0.06,https://www.carsales.com.au/dealer/details/BMW-328i-2012/OAG-AD-15244519/?Cr=470
OAG-AD-14823512,328i - 2016 BMW 328i M Sport F34 Auto,price,price,67680,-0.21,https://www.carsales.com.au/demo/details/BMW-328i-2016/OAG-AD-14823512/?Cr=89
OAG-AD-14823512,328i - 2016 BMW 328i M Sport F34 Auto,milage,milage,3516,-0.21,https://www.carsales.com.au/demo/details/BMW-328i-2016/OAG-AD-14823512/?Cr=89
OAG-AD-14823512,328i - 2016 BMW 328i M Sport F34 Auto,age,age,2,-0.21,https://www.carsales.com.au/demo/details/BMW-328i-2016/OAG-AD-14823512/?Cr=89
OAG-AD-15377051,328i - 2014 BMW 328i High-Line Luxury Line F30 Auto,price,price,34800,2.04,https://www.carsales.com.au/dealer/details/BMW-328i-2014/OAG-AD-15377051/?Cr=152
OAG-AD-15377051,328i - 2014 BMW 328i High-Line Luxury Line F30 Auto,milage,milage,33983,2.04,https://www.carsales.com.au/dealer/details/BMW-328i-2014/OAG-AD-15377051/?Cr=152
OAG-AD-15377051,328i - 2014 BMW 328i High-Line Luxury Line F30 Auto,age,age,4,2.04,https://www.carsales.com.au/dealer/details/BMW-328i-2014/OAG-AD-15377051/?Cr=152
OAG-AD-15587391,328i - 2014 BMW 328i Luxury Line F30 Auto,price,price,34800,2.04,https://www.carsales.com.au/dealer/details/BMW-328i-2014/OAG-AD-15587391/?Cr=151
