model,description,metric,metric_code,value,rating,link
,Cherokee - 2015 Jeep Cherokee Limited Auto 4x4 MY15,price,price,26880,2.36,https://www.carsales.com.au/cars/details/2015-jeep-cherokee-limited-auto-4x4-my15/OAG-AD-17679127/?Cr=1
,Cherokee - 2015 Jeep Cherokee Limited Auto 4x4 MY15,milage,milage,41435,2.36,https://www.carsales.com.au/cars/details/2015-jeep-cherokee-limited-auto-4x4-my15/OAG-AD-17679127/?Cr=1
,Cherokee - 2015 Jeep Cherokee Limited Auto 4x4 MY15,age,age,4,2.36,https://www.carsales.com.au/cars/details/2015-jeep-cherokee-limited-auto-4x4-my15/OAG-AD-17679127/?Cr=1
