model,description,metric,metric_code,value,rating,link
SSE-AD-5088230,DB9 - 2005 Aston Martin DB9 Auto,price,price,97500,3.21,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2005/SSE-AD-5088230/?Cr=28
SSE-AD-5088230,DB9 - 2005 Aston Martin DB9 Auto,milage,milage,19600,3.21,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2005/SSE-AD-5088230/?Cr=28
SSE-AD-5088230,DB9 - 2005 Aston Martin DB9 Auto,age,age,13,3.21,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2005/SSE-AD-5088230/?Cr=28
OAG-AD-15548396,DB9 - 2007 Aston Martin DB9 Auto,price,price,129900,2.59,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2007/OAG-AD-15548396/?Cr=91
OAG-AD-15548396,DB9 - 2007 Aston Martin DB9 Auto,milage,milage,21171,2.59,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2007/OAG-AD-15548396/?Cr=91
OAG-AD-15548396,DB9 - 2007 Aston Martin DB9 Auto,age,age,11,2.59,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2007/OAG-AD-15548396/?Cr=91
OAG-AD-14948786,DB9 - 2010 Aston Martin DB9 Auto,price,price,179990,2.32,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2010/OAG-AD-14948786/?Cr=85
OAG-AD-14948786,DB9 - 2010 Aston Martin DB9 Auto,milage,milage,14236,2.32,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2010/OAG-AD-14948786/?Cr=85
OAG-AD-14948786,DB9 - 2010 Aston Martin DB9 Auto,age,age,8,2.32,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2010/OAG-AD-14948786/?Cr=85
OAG-AD-15574556,DB9 - 2004 Aston Martin DB9 Auto,price,price,87988,1.97,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2004/OAG-AD-15574556/?Cr=8
OAG-AD-15574556,DB9 - 2004 Aston Martin DB9 Auto,milage,milage,37790,1.97,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2004/OAG-AD-15574556/?Cr=8
OAG-AD-15574556,DB9 - 2004 Aston Martin DB9 Auto,age,age,14,1.97,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2004/OAG-AD-15574556/?Cr=8
SSE-AD-3644122,DB9 - 2009 Aston Martin DB9 Auto,price,price,169000,1.66,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2009/SSE-AD-3644122/?Cr=31
SSE-AD-3644122,DB9 - 2009 Aston Martin DB9 Auto,milage,milage,24994,1.66,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2009/SSE-AD-3644122/?Cr=31
SSE-AD-3644122,DB9 - 2009 Aston Martin DB9 Auto,age,age,9,1.66,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2009/SSE-AD-3644122/?Cr=31
SSE-AD-5273000,DB9 - 2009 Aston Martin DB9 Volante Auto,price,price,135000,1.53,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2009/SSE-AD-5273000/?Cr=21
SSE-AD-5273000,DB9 - 2009 Aston Martin DB9 Volante Auto,milage,milage,36500,1.53,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2009/SSE-AD-5273000/?Cr=21
SSE-AD-5273000,DB9 - 2009 Aston Martin DB9 Volante Auto,age,age,9,1.53,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2009/SSE-AD-5273000/?Cr=21
OAG-AD-15763168,DB9 - 2008 Aston Martin DB9 Auto,price,price,117990,1.39,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2008/OAG-AD-15763168/?Cr=57
OAG-AD-15763168,DB9 - 2008 Aston Martin DB9 Auto,milage,milage,41950,1.39,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2008/OAG-AD-15763168/?Cr=57
OAG-AD-15763168,DB9 - 2008 Aston Martin DB9 Auto,age,age,10,1.39,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2008/OAG-AD-15763168/?Cr=57
SSE-AD-3681053,DB9 - 2004 Aston Martin DB9 Auto,price,price,105000,1.32,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2004/SSE-AD-3681053/?Cr=95
SSE-AD-3681053,DB9 - 2004 Aston Martin DB9 Auto,milage,milage,41600,1.32,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2004/SSE-AD-3681053/?Cr=95
SSE-AD-3681053,DB9 - 2004 Aston Martin DB9 Auto,age,age,14,1.32,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2004/SSE-AD-3681053/?Cr=95
SSE-AD-4045601,DB9 - 2012 Aston Martin DB9 Auto,price,price,225000,1.22,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2012/SSE-AD-4045601/?Cr=15
SSE-AD-4045601,DB9 - 2012 Aston Martin DB9 Auto,milage,milage,18550,1.22,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2012/SSE-AD-4045601/?Cr=15
SSE-AD-4045601,DB9 - 2012 Aston Martin DB9 Auto,age,age,6,1.22,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2012/SSE-AD-4045601/?Cr=15
OAG-AD-15541466,DB9 - 2014 Aston Martin DB9 Auto,price,price,257950,1.15,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2014/OAG-AD-15541466/?Cr=60
OAG-AD-15541466,DB9 - 2014 Aston Martin DB9 Auto,milage,milage,12570,1.15,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2014/OAG-AD-15541466/?Cr=60
OAG-AD-15541466,DB9 - 2014 Aston Martin DB9 Auto,age,age,4,1.15,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2014/OAG-AD-15541466/?Cr=60
SSE-AD-4902542,DB9 - 2006 Aston Martin DB9 Auto,price,price,125000,0.82,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2006/SSE-AD-4902542/?Cr=131
SSE-AD-4902542,DB9 - 2006 Aston Martin DB9 Auto,milage,milage,45000,0.82,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2006/SSE-AD-4902542/?Cr=131
SSE-AD-4902542,DB9 - 2006 Aston Martin DB9 Auto,age,age,12,0.82,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2006/SSE-AD-4902542/?Cr=131
OAG-AD-15557794,DB9 - 2014 Aston Martin DB9 Auto,price,price,298500,0.75,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2014/OAG-AD-15557794/?Cr=88
OAG-AD-15557794,DB9 - 2014 Aston Martin DB9 Auto,milage,milage,6261,0.75,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2014/OAG-AD-15557794/?Cr=88
OAG-AD-15557794,DB9 - 2014 Aston Martin DB9 Auto,age,age,4,0.75,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2014/OAG-AD-15557794/?Cr=88
SSE-AD-3938643,DB9 - 2008 Aston Martin DB9 Sports Auto,price,price,128000,0.64,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2008/SSE-AD-3938643/?Cr=36
SSE-AD-3938643,DB9 - 2008 Aston Martin DB9 Sports Auto,milage,milage,49146,0.64,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2008/SSE-AD-3938643/?Cr=36
SSE-AD-3938643,DB9 - 2008 Aston Martin DB9 Sports Auto,age,age,10,0.64,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2008/SSE-AD-3938643/?Cr=36
SSE-AD-4884964,DB9 - 2007 Aston Martin DB9 Auto,price,price,110000,0.30,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2007/SSE-AD-4884964/?Cr=32
SSE-AD-4884964,DB9 - 2007 Aston Martin DB9 Auto,milage,milage,57686,0.30,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2007/SSE-AD-4884964/?Cr=32
SSE-AD-4884964,DB9 - 2007 Aston Martin DB9 Auto,age,age,11,0.30,https://www.carsales.com.au/private/details/Aston-Martin-DB9-2007/SSE-AD-4884964/?Cr=32
OAG-AD-15694181,DB9 - 2006 Aston Martin DB9 Auto,price,price,108990,0.29,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2006/OAG-AD-15694181/?Cr=44
OAG-AD-15694181,DB9 - 2006 Aston Martin DB9 Auto,milage,milage,56785,0.29,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2006/OAG-AD-15694181/?Cr=44
OAG-AD-15694181,DB9 - 2006 Aston Martin DB9 Auto,age,age,12,0.29,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2006/OAG-AD-15694181/?Cr=44
OAG-AD-14987425,DB9 - 2014 Aston Martin DB9 Auto,price,price,299950,0.05,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2014/OAG-AD-14987425/?Cr=62
OAG-AD-14987425,DB9 - 2014 Aston Martin DB9 Auto,milage,milage,15199,0.05,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2014/OAG-AD-14987425/?Cr=62
OAG-AD-14987425,DB9 - 2014 Aston Martin DB9 Auto,age,age,4,0.05,https://www.carsales.com.au/dealer/details/Aston-Martin-DB9-2014/OAG-AD-14987425/?Cr=62
