model,description,metric,metric_code,value,rating,link
SSE-AD-4814922,Hatch - 2014 MINI Hatch One Auto,price,price,18500,3.56,https://www.carsales.com.au/private/details/MINI-Hatch-2014/SSE-AD-4814922/?Cr=235
SSE-AD-4814922,Hatch - 2014 MINI Hatch One Auto,milage,milage,13500,3.56,https://www.carsales.com.au/private/details/MINI-Hatch-2014/SSE-AD-4814922/?Cr=235
SSE-AD-4814922,Hatch - 2014 MINI Hatch One Auto,age,age,4,3.56,https://www.carsales.com.au/private/details/MINI-Hatch-2014/SSE-AD-4814922/?Cr=235
SSE-AD-5243209,Hatch - 2015 MINI Hatch Cooper Manual,price,price,21000,3.19,https://www.carsales.com.au/private/details/MINI-Hatch-2015/SSE-AD-5243209/?Cr=66
SSE-AD-5243209,Hatch - 2015 MINI Hatch Cooper Manual,milage,milage,15700,3.19,https://www.carsales.com.au/private/details/MINI-Hatch-2015/SSE-AD-5243209/?Cr=66
SSE-AD-5243209,Hatch - 2015 MINI Hatch Cooper Manual,age,age,3,3.19,https://www.carsales.com.au/private/details/MINI-Hatch-2015/SSE-AD-5243209/?Cr=66
SSE-AD-4713783,Hatch - 2012 MINI Hatch Ray Auto,price,price,15500,3.08,https://www.carsales.com.au/private/details/MINI-Hatch-2012/SSE-AD-4713783/?Cr=277
SSE-AD-4713783,Hatch - 2012 MINI Hatch Ray Auto,milage,milage,30000,3.08,https://www.carsales.com.au/private/details/MINI-Hatch-2012/SSE-AD-4713783/?Cr=277
SSE-AD-4713783,Hatch - 2012 MINI Hatch Ray Auto,age,age,6,3.08,https://www.carsales.com.au/private/details/MINI-Hatch-2012/SSE-AD-4713783/?Cr=277
SSE-AD-5132446,Hatch - 2012 MINI Hatch Ray Manual,price,price,14900,3.05,https://www.carsales.com.au/private/details/MINI-Hatch-2012/SSE-AD-5132446/?Cr=105
SSE-AD-5132446,Hatch - 2012 MINI Hatch Ray Manual,milage,milage,33726,3.05,https://www.carsales.com.au/private/details/MINI-Hatch-2012/SSE-AD-5132446/?Cr=105
SSE-AD-5132446,Hatch - 2012 MINI Hatch Ray Manual,age,age,6,3.05,https://www.carsales.com.au/private/details/MINI-Hatch-2012/SSE-AD-5132446/?Cr=105
OAG-AD-15604309,Hatch - 2013 MINI Hatch Ray Auto,price,price,16880,2.97,https://www.carsales.com.au/dealer/details/MINI-Hatch-2013/OAG-AD-15604309/?Cr=27
