model,description,metric,metric_code,value,rating,link
SSE-AD-2045458,316i - 2000 BMW 316i Contour E36 Auto,price,price,7500,-0.06,https://www.carsales.com.au/private/details/BMW-316i-2000/SSE-AD-2045458/?Cr=525
SSE-AD-2045458,316i - 2000 BMW 316i Contour E36 Auto,milage,milage,134400,-0.06,https://www.carsales.com.au/private/details/BMW-316i-2000/SSE-AD-2045458/?Cr=525
SSE-AD-2045458,316i - 2000 BMW 316i Contour E36 Auto,age,age,18,-0.06,https://www.carsales.com.au/private/details/BMW-316i-2000/SSE-AD-2045458/?Cr=525
SSE-AD-5144083,316i - 2015 BMW 316i Sport Line F30 Auto,price,price,33999,2.11,https://www.carsales.com.au/private/details/BMW-316i-2015/SSE-AD-5144083/?Cr=170
SSE-AD-5144083,316i - 2015 BMW 316i Sport Line F30 Auto,milage,milage,40060,2.11,https://www.carsales.com.au/private/details/BMW-316i-2015/SSE-AD-5144083/?Cr=170
SSE-AD-5144083,316i - 2015 BMW 316i Sport Line F30 Auto,age,age,3,2.11,https://www.carsales.com.au/private/details/BMW-316i-2015/SSE-AD-5144083/?Cr=170
OAG-AD-15802043,316i - 2013 BMW 316i F30 Auto,price,price,29990,1.95,https://www.carsales.com.au/dealer/details/BMW-316i-2013/OAG-AD-15802043/?Cr=45
OAG-AD-15802043,316i - 2013 BMW 316i F30 Auto,milage,milage,49631,1.95,https://www.carsales.com.au/dealer/details/BMW-316i-2013/OAG-AD-15802043/?Cr=45
OAG-AD-15802043,316i - 2013 BMW 316i F30 Auto,age,age,5,1.95,https://www.carsales.com.au/dealer/details/BMW-316i-2013/OAG-AD-15802043/?Cr=45
SSE-AD-4883069,316i - 2014 BMW 316i Sport Line F30 Auto,price,price,28888,1.52,https://www.carsales.com.au/private/details/BMW-316i-2014/SSE-AD-4883069/?Cr=1331
SSE-AD-4883069,316i - 2014 BMW 316i Sport Line F30 Auto,milage,milage,74900,1.52,https://www.carsales.com.au/private/details/BMW-316i-2014/SSE-AD-4883069/?Cr=1331
SSE-AD-4883069,316i - 2014 BMW 316i Sport Line F30 Auto,age,age,4,1.52,https://www.carsales.com.au/private/details/BMW-316i-2014/SSE-AD-4883069/?Cr=1331
