This file was downloaded on March 15 2018 2:54:08 PM UTC-07:00
Keywords,wine
Date Range,2015-03-14 - 2018-03-11
Buyer Country: ,AU
Category: ,Wines (Red)
Product Condition: ,New
Listing Format: ,StoresFixedPrice,FixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-03-14,3,85.71 USD,257.12 USD
2015-03-15,3,54.17 USD,162.52 USD
2015-03-16,3,58.48 USD,175.45 USD
2015-03-17,8,54.16 USD,433.31 USD
2015-03-18,4,114.20 USD,456.81 USD
2015-03-19,3,99.98 USD,299.93 USD
2015-03-20,1,91.41 USD,91.41 USD
2015-03-21,5,110.95 USD,554.77 USD
2015-03-22,2,70.99 USD,141.98 USD
2015-03-23,2,56.24 USD,112.48 USD
2015-03-24,10,41.67 USD,416.69 USD
2015-03-25,3,69.50 USD,208.50 USD
2015-03-26,4,38.87 USD,155.48 USD
2015-03-27,3,36.58 USD,109.75 USD
2015-03-28,2,307.14 USD,614.27 USD
2015-03-29,3,51.68 USD,155.03 USD
2015-03-30,2,116.67 USD,233.34 USD
2015-03-31,3,28.26 USD,84.79 USD
2015-04-01,4,48.89 USD,195.56 USD
2015-04-02,1,34.29 USD,34.29 USD
2015-04-03,8,61.56 USD,492.48 USD
2015-04-04,2,53.95 USD,107.90 USD
2015-04-05,5,49.70 USD,248.49 USD
2015-04-06,2,103.80 USD,207.60 USD
2015-04-07,2,121.27 USD,242.53 USD
2015-04-08,2,73.24 USD,146.48 USD
2015-04-09,4,35.53 USD,142.12 USD
2015-04-10,3,73.13 USD,219.38 USD
2015-04-11,3,53.33 USD,160.00 USD
2015-04-12,3,36.61 USD,109.84 USD
2015-04-13,15,81.66 USD,1224.92 USD
2015-04-14,4,46.43 USD,185.72 USD
2015-04-15,10,86.51 USD,865.06 USD
2015-04-16,2,43.80 USD,87.59 USD
2015-04-17,3,51.80 USD,155.39 USD
2015-04-18,8,13.64 USD,109.09 USD
2015-04-19,4,84.17 USD,336.68 USD
2015-04-20,5,74.54 USD,372.70 USD
2015-04-21,6,58.51 USD,351.04 USD
2015-04-22,3,65.03 USD,195.08 USD
2015-04-23,12,52.91 USD,634.95 USD
2015-04-24,6,57.44 USD,344.61 USD
2015-04-25,3,107.97 USD,323.90 USD
2015-04-26,5,45.92 USD,229.60 USD
2015-04-27,1,46.94 USD,46.94 USD
2015-04-28,3,41.69 USD,125.07 USD
2015-04-29,3,60.40 USD,181.20 USD
2015-04-30,7,33.41 USD,233.84 USD
2015-05-01,3,24.41 USD,73.23 USD
2015-05-02,1,59.47 USD,59.47 USD
2015-05-03,3,49.94 USD,149.82 USD
2015-05-04,3,69.13 USD,207.39 USD
2015-05-05,4,91.95 USD,367.80 USD
2015-05-06,4,261.91 USD,1047.64 USD
2015-05-07,11,90.28 USD,993.05 USD
2015-05-08,4,54.11 USD,216.43 USD
2015-05-09,2,79.41 USD,158.82 USD
2015-05-10,4,175.82 USD,703.28 USD
2015-05-11,2,331.89 USD,663.77 USD
2015-05-12,2,71.23 USD,142.46 USD
2015-05-13,6,198.08 USD,1188.45 USD
2015-05-14,3,54.52 USD,163.55 USD
2015-05-15,0,0.00 USD,0.00 USD
2015-05-16,1,96.64 USD,96.64 USD
2015-05-17,1,65.19 USD,65.19 USD
2015-05-18,1,62.82 USD,62.82 USD
2015-05-19,0,0.00 USD,0.00 USD
2015-05-20,8,105.65 USD,845.19 USD
2015-05-21,5,63.65 USD,318.23 USD
2015-05-22,5,54.30 USD,271.52 USD
2015-05-23,5,98.28 USD,491.40 USD
2015-05-24,4,77.44 USD,309.74 USD
2015-05-25,2,43.37 USD,86.74 USD
2015-05-26,1,66.51 USD,66.51 USD
2015-05-27,5,42.38 USD,211.88 USD
2015-05-28,4,149.33 USD,597.32 USD
2015-05-29,0,0.00 USD,0.00 USD
2015-05-30,1,75.78 USD,75.78 USD
2015-05-31,5,53.73 USD,268.66 USD
2015-06-01,5,224.10 USD,1120.51 USD
2015-06-02,8,75.09 USD,600.68 USD
2015-06-03,3,57.33 USD,171.98 USD
2015-06-04,21,51.78 USD,1087.43 USD
2015-06-05,0,0.00 USD,0.00 USD
2015-06-06,2,472.44 USD,944.88 USD
2015-06-07,0,0.00 USD,0.00 USD
2015-06-08,1,457.59 USD,457.59 USD
2015-06-09,0,0.00 USD,0.00 USD
2015-06-10,7,37.36 USD,261.54 USD
2015-06-11,8,96.72 USD,773.72 USD
2015-06-12,7,64.50 USD,451.49 USD
2015-06-13,1,116.08 USD,116.08 USD
2015-06-14,0,0.00 USD,0.00 USD
2015-06-15,8,41.30 USD,330.37 USD
2015-06-16,4,42.15 USD,168.61 USD
2015-06-17,5,106.98 USD,534.92 USD
2015-06-18,6,151.45 USD,908.67 USD
2015-06-19,1,77.47 USD,77.47 USD
2015-06-20,4,148.30 USD,593.18 USD
2015-06-21,2,128.32 USD,256.63 USD
2015-06-22,2,42.65 USD,85.30 USD
2015-06-23,2,50.41 USD,100.81 USD
2015-06-24,1,42.49 USD,42.49 USD
2015-06-25,9,93.52 USD,841.71 USD
2015-06-26,1,42.57 USD,42.57 USD
2015-06-27,2,75.67 USD,151.34 USD
2015-06-28,7,85.91 USD,601.34 USD
2015-06-29,4,432.59 USD,1730.34 USD
2015-06-30,0,0.00 USD,0.00 USD
2015-07-01,6,62.65 USD,375.91 USD
2015-07-02,6,197.53 USD,1185.18 USD
2015-07-03,10,18.34 USD,183.36 USD
2015-07-04,4,98.67 USD,394.66 USD
