This file was downloaded on February 24 2018 1:02:15 AM UTC-08:00
Keywords,wine
Date Range,2015-02-22 - 2018-02-22
Buyer Country: ,AU
Category: ,Wines (White)
Product Condition: ,New
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-02-22,0,0.00 USD,0.00 USD
2015-02-23,1,77.06 USD,77.06 USD
2015-02-24,0,0.00 USD,0.00 USD
2015-02-25,1,77.37 USD,77.37 USD
2015-02-26,0,0.00 USD,0.00 USD
2015-02-27,0,0.00 USD,0.00 USD
2015-02-28,0,0.00 USD,0.00 USD
2015-03-01,0,0.00 USD,0.00 USD
2015-03-02,1,69.66 USD,69.66 USD
2015-03-03,0,0.00 USD,0.00 USD
2015-03-04,0,0.00 USD,0.00 USD
2015-03-05,3,39.07 USD,117.22 USD
2015-03-06,2,65.31 USD,130.62 USD
2015-03-07,0,0.00 USD,0.00 USD
2015-03-08,2,72.45 USD,144.89 USD
2015-03-09,0,0.00 USD,0.00 USD
2015-03-10,0,0.00 USD,0.00 USD
2015-03-11,0,0.00 USD,0.00 USD
2015-03-12,2,51.16 USD,102.32 USD
2015-03-13,1,68.57 USD,68.57 USD
2015-03-14,2,75.31 USD,150.62 USD
2015-03-15,1,22.09 USD,22.09 USD
2015-03-16,0,0.00 USD,0.00 USD
2015-03-17,1,64.31 USD,64.31 USD
2015-03-18,1,38.07 USD,38.07 USD
2015-03-19,2,65.05 USD,130.10 USD
2015-03-20,0,0.00 USD,0.00 USD
2015-03-21,0,0.00 USD,0.00 USD
2015-03-22,0,0.00 USD,0.00 USD
2015-03-23,2,65.19 USD,130.38 USD
2015-03-24,1,39.24 USD,39.24 USD
2015-03-25,1,78.69 USD,78.69 USD
2015-03-26,0,0.00 USD,0.00 USD
2015-03-27,0,0.00 USD,0.00 USD
2015-03-28,0,0.00 USD,0.00 USD
2015-03-29,0,0.00 USD,0.00 USD
2015-03-30,2,37.49 USD,74.97 USD
2015-03-31,2,43.54 USD,87.08 USD
2015-04-01,0,0.00 USD,0.00 USD
2015-04-02,0,0.00 USD,0.00 USD
2015-04-03,4,64.39 USD,257.55 USD
2015-04-04,2,20.72 USD,41.43 USD
2015-04-05,3,62.61 USD,187.84 USD
2015-04-06,0,0.00 USD,0.00 USD
2015-04-07,1,21.24 USD,21.24 USD
2015-04-08,0,0.00 USD,0.00 USD
2015-04-09,2,72.74 USD,145.48 USD
2015-04-10,1,46.19 USD,46.19 USD
2015-04-11,0,0.00 USD,0.00 USD
2015-04-12,2,47.40 USD,94.80 USD
2015-04-13,0,0.00 USD,0.00 USD
2015-04-14,1,46.16 USD,46.16 USD
2015-04-15,3,65.51 USD,196.52 USD
2015-04-16,0,0.00 USD,0.00 USD
2015-04-17,0,0.00 USD,0.00 USD
2015-04-18,1,66.04 USD,66.04 USD
2015-04-19,5,36.65 USD,183.24 USD
2015-04-20,3,44.08 USD,132.24 USD
2015-04-21,0,0.00 USD,0.00 USD
2015-04-22,1,46.45 USD,46.45 USD
2015-04-23,1,65.97 USD,65.97 USD
2015-04-24,0,0.00 USD,0.00 USD
