This file was downloaded on February 17 2018 6:21:41 PM UTC-08:00
Keywords,scotch
Date Range,2015-04-15 - 2018-02-14
Buyer Country: ,AU
Category: ,Alcohol & Food
Listing Format: ,FixedPrice,StoresFixedPrice
Seller Country: ,AU
Site: ,ebay.com.au

Date,Items Sold,Average Selling Price,Total Sales
2015-11-03,231,85.72 USD,19801.50 USD
2015-11-04,74,87.07 USD,6443.15 USD
2015-11-05,63,87.04 USD,5483.79 USD
2015-11-06,30,101.24 USD,3037.11 USD
2015-11-07,22,81.75 USD,1798.47 USD
2015-11-08,22,103.12 USD,2268.64 USD
2015-11-09,80,83.06 USD,6644.76 USD
2015-11-10,78,81.37 USD,6346.70 USD
2015-11-11,5,69.01 USD,345.03 USD
2015-11-12,13,76.28 USD,991.68 USD
2015-11-13,3,99.27 USD,297.81 USD
2015-11-14,4,104.53 USD,418.11 USD
2015-11-15,7,76.22 USD,533.51 USD
2015-11-16,4,65.26 USD,261.04 USD
2015-11-17,2,85.01 USD,170.01 USD
2015-11-18,3,80.68 USD,242.04 USD
2015-11-19,8,77.95 USD,623.57 USD
2015-11-20,2,194.08 USD,388.16 USD
2015-11-21,2,130.08 USD,260.15 USD
2015-11-22,6,81.33 USD,487.97 USD
2015-11-23,10,113.77 USD,1137.70 USD
2015-11-24,4,58.06 USD,232.22 USD
2015-11-25,5,78.12 USD,390.59 USD
2015-11-26,4,98.50 USD,394.00 USD
2015-11-27,3,93.44 USD,280.31 USD
2015-11-28,1,61.12 USD,61.12 USD
2015-11-29,3,110.15 USD,330.46 USD
2015-11-30,6,54.18 USD,325.05 USD
2015-12-01,6,59.76 USD,358.55 USD
2015-12-02,13,87.97 USD,1143.58 USD
2015-12-03,14,113.14 USD,1583.99 USD
2015-12-04,4,155.97 USD,623.86 USD
2015-12-05,8,50.74 USD,405.95 USD
2015-12-06,5,56.20 USD,280.99 USD
2015-12-07,4,64.91 USD,259.65 USD
2015-12-08,11,46.11 USD,507.26 USD
2015-12-09,5,75.55 USD,377.74 USD
2015-12-10,11,81.23 USD,893.48 USD
2015-12-11,28,86.34 USD,2417.38 USD
2015-12-12,72,83.82 USD,6035.31 USD
2015-12-13,49,68.64 USD,3363.51 USD
2015-12-14,5,125.62 USD,628.08 USD
2015-12-15,22,85.67 USD,1884.80 USD
2015-12-16,17,102.58 USD,1743.90 USD
2015-12-17,8,139.43 USD,1115.40 USD
2015-12-18,4,90.95 USD,363.78 USD
2015-12-19,4,87.58 USD,350.33 USD
2015-12-20,6,52.99 USD,317.92 USD
2015-12-21,1,106.25 USD,106.25 USD
2015-12-22,5,107.36 USD,536.80 USD
2015-12-23,1,43.35 USD,43.35 USD
2015-12-24,5,129.35 USD,646.74 USD
2015-12-25,7,151.71 USD,1061.99 USD
2015-12-26,1,94.53 USD,94.53 USD
2015-12-27,2,118.89 USD,237.78 USD
2015-12-28,15,211.73 USD,3176.02 USD
2015-12-29,24,285.49 USD,6851.75 USD
2015-12-30,7,70.93 USD,496.52 USD
2015-12-31,4,95.16 USD,380.64 USD
2016-01-01,2,72.21 USD,144.41 USD
2016-01-02,24,212.31 USD,5095.42 USD
2016-01-03,2,76.39 USD,152.77 USD
2016-01-04,9,122.61 USD,1103.48 USD
2016-01-05,3,211.70 USD,635.09 USD
2016-01-06,7,111.50 USD,780.47 USD
2016-01-07,4,88.67 USD,354.68 USD
2016-01-08,2,70.20 USD,140.40 USD
2016-01-09,5,81.06 USD,405.29 USD
2016-01-10,6,155.34 USD,932.03 USD
2016-01-11,9,46.84 USD,421.59 USD
2016-01-12,3,129.58 USD,388.74 USD
2016-01-13,3,59.20 USD,177.61 USD
2016-01-14,9,113.18 USD,1018.64 USD
2016-01-15,7,135.66 USD,949.60 USD
2016-01-16,8,61.31 USD,490.44 USD
2016-01-17,10,157.88 USD,1578.80 USD
2016-01-18,3,171.29 USD,513.88 USD
2016-01-19,17,143.82 USD,2444.98 USD
2016-01-20,7,60.29 USD,422.03 USD
2016-01-21,5,104.70 USD,523.52 USD
2016-01-22,13,117.22 USD,1523.91 USD
2016-01-23,5,68.01 USD,340.05 USD
2016-01-24,7,135.81 USD,950.65 USD
2016-01-25,9,68.75 USD,618.71 USD
2016-01-26,4,93.92 USD,375.69 USD
2016-01-27,2,7.96 USD,15.92 USD
2016-01-28,7,79.66 USD,557.65 USD
2016-01-29,1,46.06 USD,46.06 USD
2016-01-30,2,38.87 USD,77.73 USD
2016-01-31,7,77.30 USD,541.08 USD
2016-02-01,15,39.72 USD,595.80 USD
2016-02-02,10,89.86 USD,898.63 USD
2016-02-03,1,80.35 USD,80.35 USD
2016-02-04,8,93.29 USD,746.29 USD
2016-02-05,3,59.38 USD,178.15 USD
2016-02-06,2,86.86 USD,173.72 USD
2016-02-07,8,41.24 USD,329.93 USD
2016-02-08,5,99.06 USD,495.28 USD
2016-02-09,6,185.69 USD,1114.12 USD
2016-02-10,7,83.20 USD,582.40 USD
2016-02-11,7,132.17 USD,925.22 USD
2016-02-12,18,102.44 USD,1843.85 USD
2016-02-13,2,87.79 USD,175.58 USD
2016-02-14,7,21.85 USD,152.97 USD
2016-02-15,4,67.99 USD,271.97 USD
2016-02-16,6,89.32 USD,535.89 USD
2016-02-17,8,97.38 USD,779.06 USD
2016-02-18,4,503.17 USD,2012.67 USD
2016-02-19,5,136.50 USD,682.52 USD
2016-02-20,2,15.55 USD,31.10 USD
2016-02-21,7,169.47 USD,1186.31 USD
2016-02-22,8,81.39 USD,651.08 USD
2016-02-23,8,188.74 USD,1509.92 USD
2016-02-24,3,236.89 USD,710.66 USD
2016-02-25,3,172.65 USD,517.94 USD
2016-02-26,8,125.25 USD,1002.00 USD
2016-02-27,6,101.18 USD,607.10 USD
2016-02-28,3,82.11 USD,246.32 USD
2016-02-29,12,99.05 USD,1188.58 USD
2016-03-01,3,173.31 USD,519.93 USD
2016-03-02,6,133.99 USD,803.91 USD
2016-03-03,2,98.75 USD,197.49 USD
2016-03-04,9,189.34 USD,1704.03 USD
2016-03-05,3,132.58 USD,397.74 USD
2016-03-06,6,79.51 USD,477.07 USD
2016-03-07,4,145.18 USD,580.73 USD
2016-03-08,5,111.59 USD,557.95 USD
2016-03-09,8,96.23 USD,769.82 USD
2016-03-10,4,67.34 USD,269.36 USD
2016-03-11,0,0.00 USD,0.00 USD
2016-03-12,7,165.58 USD,1159.05 USD
2016-03-13,4,193.68 USD,774.72 USD
2016-03-14,5,145.72 USD,728.61 USD
2016-03-15,12,108.95 USD,1307.36 USD
2016-03-16,11,120.54 USD,1325.97 USD
