model,description,metric,metric_code,value,rating,link
OAG-AD-17095418,6 - 2013 Mazda 6 Sport GJ Auto,price,price,17540,2.70,https://www.carsales.com.au/cars/details/Mazda-6-2013/OAG-AD-17095418/?Cr=0
OAG-AD-17095418,6 - 2013 Mazda 6 Sport GJ Auto,milage,milage,35232,2.70,https://www.carsales.com.au/cars/details/Mazda-6-2013/OAG-AD-17095418/?Cr=0
OAG-AD-17095418,6 - 2013 Mazda 6 Sport GJ Auto,age,age,6,2.70,https://www.carsales.com.au/cars/details/Mazda-6-2013/OAG-AD-17095418/?Cr=0
SSE-AD-6076262,6 - 2013 Mazda 6 Sport GJ Auto,price,price,15500,2.52,https://www.carsales.com.au/cars/details/Mazda-6-2013/SSE-AD-6076262/?gts=SSE-AD-6076262&gtssaleid=SSE-AD-6076262&rankingType=Spotlight
SSE-AD-6076262,6 - 2013 Mazda 6 Sport GJ Auto,milage,milage,52000,2.52,https://www.carsales.com.au/cars/details/Mazda-6-2013/SSE-AD-6076262/?gts=SSE-AD-6076262&gtssaleid=SSE-AD-6076262&rankingType=Spotlight
SSE-AD-6076262,6 - 2013 Mazda 6 Sport GJ Auto,age,age,6,2.52,https://www.carsales.com.au/cars/details/Mazda-6-2013/SSE-AD-6076262/?gts=SSE-AD-6076262&gtssaleid=SSE-AD-6076262&rankingType=Spotlight
SSE-AD-6011911,6 - 2012 Mazda 6 Touring GH Series 2 Auto,price,price,15500,1.78,https://www.carsales.com.au/cars/details/Mazda-6-2012/SSE-AD-6011911/?Cr=124
SSE-AD-6011911,6 - 2012 Mazda 6 Touring GH Series 2 Auto,milage,milage,67700,1.78,https://www.carsales.com.au/cars/details/Mazda-6-2012/SSE-AD-6011911/?Cr=124
SSE-AD-6011911,6 - 2012 Mazda 6 Touring GH Series 2 Auto,age,age,7,1.78,https://www.carsales.com.au/cars/details/Mazda-6-2012/SSE-AD-6011911/?Cr=124
OAG-AD-16835786,6 - 2014 Mazda 6 Touring GJ Auto,price,price,19990,1.76,https://www.carsales.com.au/cars/details/Mazda-6-2014/OAG-AD-16835786/?gts=OAG-AD-16835786&gtssaleid=OAG-AD-16835786&rankingType=TopSpot
OAG-AD-16835786,6 - 2014 Mazda 6 Touring GJ Auto,milage,milage,56698,1.76,https://www.carsales.com.au/cars/details/Mazda-6-2014/OAG-AD-16835786/?gts=OAG-AD-16835786&gtssaleid=OAG-AD-16835786&rankingType=TopSpot
OAG-AD-16835786,6 - 2014 Mazda 6 Touring GJ Auto,age,age,5,1.76,https://www.carsales.com.au/cars/details/Mazda-6-2014/OAG-AD-16835786/?gts=OAG-AD-16835786&gtssaleid=OAG-AD-16835786&rankingType=TopSpot
SHRM-AD-6010246,6 - 2019 Mazda 6 Sport GL Series Auto,price,price,37108,1.59,https://www.carsales.com.au/cars/details/Mazda-6-2019/SHRM-AD-6010246/?Cr=236
SHRM-AD-6010246,6 - 2019 Mazda 6 Sport GL Series Auto,milage,milage,0,1.59,https://www.carsales.com.au/cars/details/Mazda-6-2019/SHRM-AD-6010246/?Cr=236
