model,description,metric,metric_code,value,rating,link
,NX - 2016 Lexus NX NX200t F Sport Auto AWD,price,price,42000,0.49,https://www.carsales.com.au/cars/details/2016-lexus-nx-nx200t-f-sport-auto-awd/SSE-AD-6321956/?Cr=0&gts=SSE-AD-6321956&gtsSaleId=SSE-AD-6321956&gtsViewType=Spotlight&rankingType=Spotlight
,NX - 2016 Lexus NX NX200t F Sport Auto AWD,milage,milage,40000,0.49,https://www.carsales.com.au/cars/details/2016-lexus-nx-nx200t-f-sport-auto-awd/SSE-AD-6321956/?Cr=0&gts=SSE-AD-6321956&gtsSaleId=SSE-AD-6321956&gtsViewType=Spotlight&rankingType=Spotlight
,NX - 2016 Lexus NX NX200t F Sport Auto AWD,age,age,3,0.49,https://www.carsales.com.au/cars/details/2016-lexus-nx-nx200t-f-sport-auto-awd/SSE-AD-6321956/?Cr=0&gts=SSE-AD-6321956&gtsSaleId=SSE-AD-6321956&gtsViewType=Spotlight&rankingType=Spotlight
