model,description,metric,metric_code,value,rating,link
OAG-AD-17238648,Civic - 2007 Honda Civic VTi Manual,age,age,12,-0.79,https://www.carsales.com.au/cars/details/Honda-Civic-2007/OAG-AD-17238648/?Cr=4
OAG-AD-16995638,Civic - 2016 Honda Civic RS Auto,price,price,25999,-1.01,https://www.carsales.com.au/cars/details/Honda-Civic-2016/OAG-AD-16995638/?Cr=2
OAG-AD-16995638,Civic - 2016 Honda Civic RS Auto,milage,milage,25769,-1.01,https://www.carsales.com.au/cars/details/Honda-Civic-2016/OAG-AD-16995638/?Cr=2
OAG-AD-16995638,Civic - 2016 Honda Civic RS Auto,age,age,3,-1.01,https://www.carsales.com.au/cars/details/Honda-Civic-2016/OAG-AD-16995638/?Cr=2
OAG-AD-16863324,Civic - 2018 Honda Civic RS Auto,price,price,31378,-1.55,https://www.carsales.com.au/cars/details/Honda-Civic-2018/OAG-AD-16863324/?gts=OAG-AD-16863324&gtssaleid=OAG-AD-16863324&rankingType=Showcase
OAG-AD-16863324,Civic - 2018 Honda Civic RS Auto,milage,milage,2148,-1.55,https://www.carsales.com.au/cars/details/Honda-Civic-2018/OAG-AD-16863324/?gts=OAG-AD-16863324&gtssaleid=OAG-AD-16863324&rankingType=Showcase
OAG-AD-16863324,Civic - 2018 Honda Civic RS Auto,age,age,1,-1.55,https://www.carsales.com.au/cars/details/Honda-Civic-2018/OAG-AD-16863324/?gts=OAG-AD-16863324&gtssaleid=OAG-AD-16863324&rankingType=Showcase
OAG-AD-17034850,Civic - 2017 Honda Civic RS Auto,price,price,28980,-1.75,https://www.carsales.com.au/cars/details/Honda-Civic-2017/OAG-AD-17034850/?Cr=6
OAG-AD-17034850,Civic - 2017 Honda Civic RS Auto,milage,milage,23475,-1.75,https://www.carsales.com.au/cars/details/Honda-Civic-2017/OAG-AD-17034850/?Cr=6
OAG-AD-17034850,Civic - 2017 Honda Civic RS Auto,age,age,2,-1.75,https://www.carsales.com.au/cars/details/Honda-Civic-2017/OAG-AD-17034850/?Cr=6
