model,description,metric,metric_code,value,rating,link
SSE-AD-5807304,Micra - 2013 Nissan Micra ST K13 Manual,price,price,5500,7.88,https://www.carsales.com.au/cars/details/Nissan-Micra-2013/SSE-AD-5807304/?Cr=3
SSE-AD-5807304,Micra - 2013 Nissan Micra ST K13 Manual,milage,milage,28000,7.88,https://www.carsales.com.au/cars/details/Nissan-Micra-2013/SSE-AD-5807304/?Cr=3
SSE-AD-5807304,Micra - 2013 Nissan Micra ST K13 Manual,age,age,6,7.88,https://www.carsales.com.au/cars/details/Nissan-Micra-2013/SSE-AD-5807304/?Cr=3
OAG-AD-17096793,Micra - 2010 Nissan Micra K12 Auto,price,price,3750,4.87,https://www.carsales.com.au/cars/details/Nissan-Micra-2010/OAG-AD-17096793/?Cr=8
OAG-AD-17096793,Micra - 2010 Nissan Micra K12 Auto,milage,milage,137077,4.87,https://www.carsales.com.au/cars/details/Nissan-Micra-2010/OAG-AD-17096793/?Cr=8
OAG-AD-17096793,Micra - 2010 Nissan Micra K12 Auto,age,age,9,4.87,https://www.carsales.com.au/cars/details/Nissan-Micra-2010/OAG-AD-17096793/?Cr=8
OAG-AD-17125969,Micra - 2013 Nissan Micra ST K13 Auto,price,price,5800,3.88,https://www.carsales.com.au/cars/details/Nissan-Micra-2013/OAG-AD-17125969/?Cr=10
OAG-AD-17125969,Micra - 2013 Nissan Micra ST K13 Auto,milage,milage,97591,3.88,https://www.carsales.com.au/cars/details/Nissan-Micra-2013/OAG-AD-17125969/?Cr=10
OAG-AD-17125969,Micra - 2013 Nissan Micra ST K13 Auto,age,age,6,3.88,https://www.carsales.com.au/cars/details/Nissan-Micra-2013/OAG-AD-17125969/?Cr=10
SSE-AD-6037694,Micra - 2011 Nissan Micra ST K13 Auto,price,price,5750,2.15,https://www.carsales.com.au/cars/details/Nissan-Micra-2011/SSE-AD-6037694/?gts=SSE-AD-6037694&gtssaleid=SSE-AD-6037694&rankingType=Spotlight
SSE-AD-6037694,Micra - 2011 Nissan Micra ST K13 Auto,milage,milage,106740,2.15,https://www.carsales.com.au/cars/details/Nissan-Micra-2011/SSE-AD-6037694/?gts=SSE-AD-6037694&gtssaleid=SSE-AD-6037694&rankingType=Spotlight
SSE-AD-6037694,Micra - 2011 Nissan Micra ST K13 Auto,age,age,8,2.15,https://www.carsales.com.au/cars/details/Nissan-Micra-2011/SSE-AD-6037694/?gts=SSE-AD-6037694&gtssaleid=SSE-AD-6037694&rankingType=Spotlight
SSE-AD-6027396,Micra - 2011 Nissan Micra ST-L K13 Auto,price,price,7500,0.07,https://www.carsales.com.au/cars/details/Nissan-Micra-2011/SSE-AD-6027396/?Cr=2
SSE-AD-6027396,Micra - 2011 Nissan Micra ST-L K13 Auto,milage,milage,60900,0.07,https://www.carsales.com.au/cars/details/Nissan-Micra-2011/SSE-AD-6027396/?Cr=2
SSE-AD-6027396,Micra - 2011 Nissan Micra ST-L K13 Auto,age,age,8,0.07,https://www.carsales.com.au/cars/details/Nissan-Micra-2011/SSE-AD-6027396/?Cr=2
OAG-AD-17010902,Micra - 2010 Nissan Micra ST-L K13 Manual,price,price,5995,-0.12,https://www.carsales.com.au/cars/details/Nissan-Micra-2010/OAG-AD-17010902/?Cr=7
OAG-AD-17010902,Micra - 2010 Nissan Micra ST-L K13 Manual,milage,milage,127292,-0.12,https://www.carsales.com.au/cars/details/Nissan-Micra-2010/OAG-AD-17010902/?Cr=7
