model,description,metric,metric_code,value,rating,link
SSE-AD-5239635,C200 - 2011 Mercedes-Benz C200 BlueEFFICIENCY Auto,milage,milage,138000,-0.01,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2011/SSE-AD-5239635/?Cr=70
SSE-AD-5239635,C200 - 2011 Mercedes-Benz C200 BlueEFFICIENCY Auto,age,age,8,-0.01,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2011/SSE-AD-5239635/?Cr=70
SSE-AD-6097161,C200 - 2017 Mercedes-Benz C200 Auto,price,price,46000,-0.01,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2017/SSE-AD-6097161/?Cr=236
SSE-AD-6097161,C200 - 2017 Mercedes-Benz C200 Auto,milage,milage,39750,-0.01,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2017/SSE-AD-6097161/?Cr=236
SSE-AD-6097161,C200 - 2017 Mercedes-Benz C200 Auto,age,age,2,-0.01,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2017/SSE-AD-6097161/?Cr=236
SSE-AD-6106544,C200 - 2007 Mercedes-Benz C200 Kompressor Avantgarde Auto,price,price,11999,-0.05,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2007/SSE-AD-6106544/?Cr=182
SSE-AD-6106544,C200 - 2007 Mercedes-Benz C200 Kompressor Avantgarde Auto,milage,milage,123000,-0.05,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2007/SSE-AD-6106544/?Cr=182
SSE-AD-6106544,C200 - 2007 Mercedes-Benz C200 Kompressor Avantgarde Auto,age,age,12,-0.05,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2007/SSE-AD-6106544/?Cr=182
SSE-AD-6083073,C200 - 2007 Mercedes-Benz C200 Kompressor Avantgarde Auto,price,price,13000,-0.05,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2007/SSE-AD-6083073/?Cr=3
SSE-AD-6083073,C200 - 2007 Mercedes-Benz C200 Kompressor Avantgarde Auto,milage,milage,119000,-0.05,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2007/SSE-AD-6083073/?Cr=3
SSE-AD-6083073,C200 - 2007 Mercedes-Benz C200 Kompressor Avantgarde Auto,age,age,12,-0.05,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2007/SSE-AD-6083073/?Cr=3
OAG-AD-17183759,C200 - 2014 Mercedes-Benz C200 Auto,price,price,33990,-0.23,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2014/OAG-AD-17183759/?gts=OAG-AD-17183759&gtssaleid=OAG-AD-17183759&rankingType=Showcase
OAG-AD-17183759,C200 - 2014 Mercedes-Benz C200 Auto,milage,milage,77348,-0.23,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2014/OAG-AD-17183759/?gts=OAG-AD-17183759&gtssaleid=OAG-AD-17183759&rankingType=Showcase
OAG-AD-17183759,C200 - 2014 Mercedes-Benz C200 Auto,age,age,5,-0.23,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2014/OAG-AD-17183759/?gts=OAG-AD-17183759&gtssaleid=OAG-AD-17183759&rankingType=Showcase
SSE-AD-5149408,C200 - 2009 Mercedes-Benz C200 Kompressor Avantgarde Special Edition Auto,price,price,23099,-0.27,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2009/SSE-AD-5149408/?Cr=239
SSE-AD-5149408,C200 - 2009 Mercedes-Benz C200 Kompressor Avantgarde Special Edition Auto,milage,milage,94796,-0.27,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2009/SSE-AD-5149408/?Cr=239
SSE-AD-5149408,C200 - 2009 Mercedes-Benz C200 Kompressor Avantgarde Special Edition Auto,age,age,10,-0.27,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2009/SSE-AD-5149408/?Cr=239
OAG-AD-17179884,C200 - 2012 Mercedes-Benz C200 BlueEFFICIENCY Elegance Auto,price,price,19999,-0.36,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2012/OAG-AD-17179884/?Cr=126
OAG-AD-17179884,C200 - 2012 Mercedes-Benz C200 BlueEFFICIENCY Elegance Auto,milage,milage,126209,-0.36,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2012/OAG-AD-17179884/?Cr=126
OAG-AD-17179884,C200 - 2012 Mercedes-Benz C200 BlueEFFICIENCY Elegance Auto,age,age,7,-0.36,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2012/OAG-AD-17179884/?Cr=126
SSE-AD-6057184,C200 - 2002 Mercedes-Benz C200 Kompressor Elegance Auto,price,price,8500,-0.45,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2002/SSE-AD-6057184/?Cr=177
SSE-AD-6057184,C200 - 2002 Mercedes-Benz C200 Kompressor Elegance Auto,milage,milage,119940,-0.45,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2002/SSE-AD-6057184/?Cr=177
SSE-AD-6057184,C200 - 2002 Mercedes-Benz C200 Kompressor Elegance Auto,age,age,17,-0.45,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2002/SSE-AD-6057184/?Cr=177
SSE-AD-5705508,C200 - 2007 Mercedes-Benz C200 Kompressor Elegance Auto,price,price,9500,-0.66,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2007/SSE-AD-5705508/?Cr=238
SSE-AD-5705508,C200 - 2007 Mercedes-Benz C200 Kompressor Elegance Auto,milage,milage,149000,-0.66,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2007/SSE-AD-5705508/?Cr=238
SSE-AD-5705508,C200 - 2007 Mercedes-Benz C200 Kompressor Elegance Auto,age,age,12,-0.66,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-Kompressor-2007/SSE-AD-5705508/?Cr=238
OAG-AD-16441680,C200 - 2018 Mercedes-Benz C200 Auto,price,price,59900,-0.71,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2018/OAG-AD-16441680/?gts=OAG-AD-16441680&gtssaleid=OAG-AD-16441680&rankingType=TopSpot
OAG-AD-16441680,C200 - 2018 Mercedes-Benz C200 Auto,milage,milage,7201,-0.71,https://www.carsales.com.au/cars/details/Mercedes-Benz-C200-2018/OAG-AD-16441680/?gts=OAG-AD-16441680&gtssaleid=OAG-AD-16441680&rankingType=TopSpot
